1497541012932,e0:60:66:40:99:93,-70;,38:10:d5:ab:bd:b1,-81;,38:ea:a7:4c:12:54,-78;,d4:21:22:9c:34:93,-78;,e0:28:6d:36:b7:8f,-77;,f4:06:8d:56:84:10,-74;,00:1c:28:a9:70:2f,-76;,0e:96:d7:b4:63:50,-80;,e0:60:66:fa:da:6b,-87;,6c:70:9f:ee:4e:38,-67;,e0:60:66:fa:da:6a,-77;,d4:21:22:9c:34:94,-77;,5c:49:79:35:e6:ec,-70;,00:1a:8c:0a:c5:00,-69;,54:2a:a2:8b:f4:d3,-78;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-72;,02:26:4d:d0:34:ec,-76;,08:96:d7:b3:58:d7,-81;,20:2b:c1:e9:cc:67,-88;,ce:0e:14:47:f8:71,-81;,5c:49:79:6f:5e:16,-78;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-83;,24:65:11:fc:61:c0,-82;,18:d6:c7:85:4d:3b,-84;,a0:04:60:45:10:2e,-85;,30:b5:c2:6e:9d:af,-85;,16:2d:27:36:2f:39,-86;,e0:60:66:f2:51:c0,-85;,c0:25:06:6e:87:c0,-86;,c2:25:06:e9:19:41,-84;,20:2b:c1:eb:26:bb,-87;,00:0b:3b:ee:31:2e,-87;,74:31:70:71:c8:ac,-83;,90:27:e4:5c:64:c7,-83;,e4:3e:d7:e7:51:95,-88;,a4:99:47:cb:02:9b,-89;,88:51:fb:07:3d:bd,-90;,f0:92:1c:1d:17:ae,-88;,a4:99:47:cb:02:9c,-85;,94:57:a5:94:d8:08,-78;,88:03:55:cd:f1:2c,-78;,34:31:c4:ac:54:06,-80;,38:10:d5:2b:9f:6e,-80;,c0:25:06:e9:19:41,-82;,c8:0e:14:47:f8:71,-83;,00:25:5e:c7:4b:1c,-83;,96:27:e4:5c:64:c7,-84;,c0:25:06:32:95:5a,-85;,c8:0e:14:79:56:a5,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-88;,,903d185fccf839df
1497541013184,e0:60:66:40:99:93,-70;,38:10:d5:ab:bd:b1,-81;,38:ea:a7:4c:12:54,-78;,d4:21:22:9c:34:93,-78;,e0:28:6d:36:b7:8f,-77;,f4:06:8d:56:84:10,-74;,00:1c:28:a9:70:2f,-76;,0e:96:d7:b4:63:50,-80;,e0:60:66:fa:da:6b,-87;,6c:70:9f:ee:4e:38,-67;,e0:60:66:fa:da:6a,-77;,d4:21:22:9c:34:94,-77;,5c:49:79:35:e6:ec,-70;,00:1a:8c:0a:c5:00,-69;,54:2a:a2:8b:f4:d3,-78;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-72;,02:26:4d:d0:34:ec,-76;,08:96:d7:b3:58:d7,-81;,20:2b:c1:e9:cc:67,-88;,ce:0e:14:47:f8:71,-81;,5c:49:79:6f:5e:16,-78;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-83;,24:65:11:fc:61:c0,-82;,18:d6:c7:85:4d:3b,-84;,a0:04:60:45:10:2e,-85;,30:b5:c2:6e:9d:af,-85;,16:2d:27:36:2f:39,-86;,e0:60:66:f2:51:c0,-85;,c0:25:06:6e:87:c0,-86;,c2:25:06:e9:19:41,-84;,20:2b:c1:eb:26:bb,-87;,00:0b:3b:ee:31:2e,-87;,74:31:70:71:c8:ac,-83;,90:27:e4:5c:64:c7,-83;,e4:3e:d7:e7:51:95,-88;,a4:99:47:cb:02:9b,-89;,88:51:fb:07:3d:bd,-90;,f0:92:1c:1d:17:ae,-88;,a4:99:47:cb:02:9c,-85;,94:57:a5:94:d8:08,-78;,88:03:55:cd:f1:2c,-78;,34:31:c4:ac:54:06,-80;,38:10:d5:2b:9f:6e,-80;,c0:25:06:e9:19:41,-82;,c8:0e:14:47:f8:71,-83;,00:25:5e:c7:4b:1c,-83;,96:27:e4:5c:64:c7,-84;,c0:25:06:32:95:5a,-85;,c8:0e:14:79:56:a5,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-88;,,903d185fccf839df
1497541013489,e0:60:66:40:99:93,-70;,38:10:d5:ab:bd:b1,-81;,38:ea:a7:4c:12:54,-78;,d4:21:22:9c:34:93,-78;,e0:28:6d:36:b7:8f,-77;,f4:06:8d:56:84:10,-74;,00:1c:28:a9:70:2f,-76;,0e:96:d7:b4:63:50,-80;,e0:60:66:fa:da:6b,-87;,6c:70:9f:ee:4e:38,-67;,e0:60:66:fa:da:6a,-77;,d4:21:22:9c:34:94,-77;,5c:49:79:35:e6:ec,-70;,00:1a:8c:0a:c5:00,-69;,54:2a:a2:8b:f4:d3,-78;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-72;,02:26:4d:d0:34:ec,-76;,08:96:d7:b3:58:d7,-81;,20:2b:c1:e9:cc:67,-88;,ce:0e:14:47:f8:71,-81;,5c:49:79:6f:5e:16,-78;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-83;,24:65:11:fc:61:c0,-82;,18:d6:c7:85:4d:3b,-84;,a0:04:60:45:10:2e,-85;,30:b5:c2:6e:9d:af,-85;,16:2d:27:36:2f:39,-86;,e0:60:66:f2:51:c0,-85;,c0:25:06:6e:87:c0,-86;,c2:25:06:e9:19:41,-84;,20:2b:c1:eb:26:bb,-87;,00:0b:3b:ee:31:2e,-87;,74:31:70:71:c8:ac,-83;,90:27:e4:5c:64:c7,-83;,e4:3e:d7:e7:51:95,-88;,a4:99:47:cb:02:9b,-89;,88:51:fb:07:3d:bd,-90;,f0:92:1c:1d:17:ae,-88;,a4:99:47:cb:02:9c,-85;,94:57:a5:94:d8:08,-78;,88:03:55:cd:f1:2c,-78;,34:31:c4:ac:54:06,-80;,38:10:d5:2b:9f:6e,-80;,c0:25:06:e9:19:41,-82;,c8:0e:14:47:f8:71,-83;,00:25:5e:c7:4b:1c,-83;,96:27:e4:5c:64:c7,-84;,c0:25:06:32:95:5a,-85;,c8:0e:14:79:56:a5,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-88;,,903d185fccf839df
1497541013773,e0:60:66:40:99:93,-70;,38:10:d5:ab:bd:b1,-78;,38:ea:a7:4c:12:54,-78;,d4:21:22:9c:34:93,-75;,e0:28:6d:36:b7:8f,-77;,f4:06:8d:56:84:10,-71;,00:1c:28:a9:70:2f,-76;,0e:96:d7:b4:63:50,-77;,e0:60:66:fa:da:6b,-87;,6c:70:9f:ee:4e:38,-64;,e0:60:66:fa:da:6a,-77;,d4:21:22:9c:34:94,-74;,5c:49:79:35:e6:ec,-70;,00:1a:8c:0a:c5:00,-66;,54:2a:a2:8b:f4:d3,-78;,54:67:51:4b:c0:91,-75;,08:96:d7:c2:49:b0,-72;,02:26:4d:d0:34:ec,-73;,08:96:d7:b3:58:d7,-81;,20:2b:c1:e9:cc:67,-85;,ce:0e:14:47:f8:71,-81;,5c:49:79:6f:5e:16,-75;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-80;,24:65:11:fc:61:c0,-82;,18:d6:c7:85:4d:3b,-81;,a0:04:60:45:10:2e,-85;,30:b5:c2:6e:9d:af,-82;,16:2d:27:36:2f:39,-86;,e0:60:66:f2:51:c0,-82;,c0:25:06:6e:87:c0,-86;,c2:25:06:e9:19:41,-81;,20:2b:c1:eb:26:bb,-87;,00:0b:3b:ee:31:2e,-84;,74:31:70:71:c8:ac,-83;,90:27:e4:5c:64:c7,-80;,e4:3e:d7:e7:51:95,-88;,a4:99:47:cb:02:9b,-86;,88:51:fb:07:3d:bd,-90;,f0:92:1c:1d:17:ae,-85;,a4:99:47:cb:02:9c,-85;,94:57:a5:94:d8:08,-75;,88:03:55:cd:f1:2c,-78;,34:31:c4:ac:54:06,-77;,38:10:d5:2b:9f:6e,-80;,c0:25:06:e9:19:41,-79;,c8:0e:14:47:f8:71,-83;,00:25:5e:c7:4b:1c,-80;,96:27:e4:5c:64:c7,-84;,c0:25:06:32:95:5a,-82;,c8:0e:14:79:56:a5,-86;,34:81:c4:16:6d:8d,-85;,74:da:39:80:37:81,-88;,,903d185fccf839df
1497541014080,e0:60:66:40:99:93,-70;,38:10:d5:ab:bd:b1,-78;,38:ea:a7:4c:12:54,-78;,d4:21:22:9c:34:93,-75;,e0:28:6d:36:b7:8f,-77;,f4:06:8d:56:84:10,-71;,00:1c:28:a9:70:2f,-76;,0e:96:d7:b4:63:50,-77;,e0:60:66:fa:da:6b,-87;,6c:70:9f:ee:4e:38,-64;,e0:60:66:fa:da:6a,-77;,d4:21:22:9c:34:94,-74;,5c:49:79:35:e6:ec,-70;,00:1a:8c:0a:c5:00,-66;,54:2a:a2:8b:f4:d3,-78;,54:67:51:4b:c0:91,-75;,08:96:d7:c2:49:b0,-72;,02:26:4d:d0:34:ec,-73;,08:96:d7:b3:58:d7,-81;,20:2b:c1:e9:cc:67,-85;,ce:0e:14:47:f8:71,-81;,5c:49:79:6f:5e:16,-75;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-80;,24:65:11:fc:61:c0,-82;,18:d6:c7:85:4d:3b,-81;,a0:04:60:45:10:2e,-85;,30:b5:c2:6e:9d:af,-82;,16:2d:27:36:2f:39,-86;,e0:60:66:f2:51:c0,-82;,c0:25:06:6e:87:c0,-86;,c2:25:06:e9:19:41,-81;,20:2b:c1:eb:26:bb,-87;,00:0b:3b:ee:31:2e,-84;,74:31:70:71:c8:ac,-83;,90:27:e4:5c:64:c7,-80;,e4:3e:d7:e7:51:95,-88;,a4:99:47:cb:02:9b,-86;,88:51:fb:07:3d:bd,-90;,f0:92:1c:1d:17:ae,-85;,a4:99:47:cb:02:9c,-85;,94:57:a5:94:d8:08,-75;,88:03:55:cd:f1:2c,-78;,34:31:c4:ac:54:06,-77;,38:10:d5:2b:9f:6e,-80;,c0:25:06:e9:19:41,-79;,c8:0e:14:47:f8:71,-83;,00:25:5e:c7:4b:1c,-80;,96:27:e4:5c:64:c7,-84;,c0:25:06:32:95:5a,-82;,c8:0e:14:79:56:a5,-86;,34:81:c4:16:6d:8d,-85;,74:da:39:80:37:81,-88;,,903d185fccf839df
1497541014362,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541014669,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541014964,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541015265,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541015568,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541015879,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541016167,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541016472,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541016763,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
1497541017067,e0:60:66:40:99:93,-80;,38:ea:a7:4c:12:54,-77;,d4:21:22:9c:34:93,-76;,e0:28:6d:36:b7:8f,-74;,f4:06:8d:56:84:10,-69;,0e:96:d7:b4:63:50,-78;,e0:60:66:fa:da:6b,-80;,6c:70:9f:ee:4e:38,-67;,d4:21:22:9c:34:94,-75;,5c:49:79:35:e6:ec,-73;,00:1a:8c:0a:c5:00,-74;,54:2a:a2:8b:f4:d3,-74;,54:67:51:4b:c0:91,-78;,08:96:d7:c2:49:b0,-73;,20:2b:c1:e9:cc:67,-79;,26:65:11:fc:61:c0,-80;,e4:3e:d7:e8:33:f7,-72;,24:65:11:fc:61:c0,-78;,a0:04:60:45:10:2e,-83;,30:b5:c2:6e:9d:af,-80;,16:2d:27:36:2f:39,-86;,c0:25:06:6e:87:c0,-79;,c2:25:06:e9:19:41,-83;,90:27:e4:5c:64:c7,-78;,f0:92:1c:1d:17:ae,-78;,94:57:a5:94:d8:08,-81;,88:03:55:cd:f1:2c,-73;,34:31:c4:ac:54:06,-76;,00:25:5e:c7:4b:1c,-81;,96:27:e4:5c:64:c7,-80;,c0:25:06:32:95:5a,-86;,34:81:c4:16:6d:8d,-88;,74:da:39:80:37:81,-89;,c8:0e:14:92:43:93,-81;,f4:9f:f3:c1:ce:03,-81;,70:73:cb:b5:eb:e7,-83;,48:d7:05:f0:39:34,-85;,9c:80:df:df:d8:df,-85;,c8:0e:14:1a:94:d3,-86;,c0:25:06:f4:f5:7c,-86;,34:81:c4:0a:01:e6,-87;,60:33:4b:e4:80:67,-91;,f4:9f:f3:c2:08:ec,-88;,,903d185fccf839df
