timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1490102873599,-1.192312479019165,3.354276657104492,9.502586364746094,,903d185fccf839df
1490102873772,-0.7110779285430908,3.756502389907837,8.902838706970215,,903d185fccf839df
1490102873853,-0.08619125932455063,3.8558619022369385,8.279149055480957,,903d185fccf839df
1490102873940,-0.2861070930957794,3.8367083072662354,8.543708801269531,,903d185fccf839df
1490102873978,-0.333991140127182,3.9228994846343994,8.65982723236084,,903d185fccf839df
1490102874056,-0.31603461503982544,3.8319199085235596,8.667010307312012,,903d185fccf839df
1490102874125,-0.16519992053508759,4.065354347229004,8.802282333374023,,903d185fccf839df
1490102874133,-0.17477671802043915,4.082113742828369,8.738836288452148,,903d185fccf839df
1490102874167,-0.12210428714752197,4.14915132522583,8.413225173950195,,903d185fccf839df
1490102874197,-0.005985504016280174,4.126406669616699,9.102754592895508,,903d185fccf839df
1490102874209,-0.1280897855758667,4.047398090362549,9.299078941345215,,903d185fccf839df
1490102874225,-0.3603273630142212,4.100070476531982,9.103952407836914,,903d185fccf839df
1490102874244,-0.1867477297782898,4.060565948486328,8.89445972442627,,903d185fccf839df
1490102874255,-0.19632454216480255,4.155137062072754,8.574832916259766,,903d185fccf839df
1490102874325,-0.014365210197865963,4.32871675491333,8.924386978149414,,903d185fccf839df
1490102874357,-0.3734954595565796,4.243722438812256,8.440757751464844,,903d185fccf839df
1490102874361,-0.3734954595565796,4.243722438812256,8.440757751464844,,903d185fccf839df
1490102874416,-0.181959331035614,4.51067590713501,8.329427719116211,,903d185fccf839df
1490102874463,0.1496376097202301,4.279635429382324,8.846575736999512,,903d185fccf839df
1490102874525,-0.02992752194404602,4.025850296020508,8.900444984436035,,903d185fccf839df
1490102874576,-0.304063618183136,3.949235677719116,9.113529205322266,,903d185fccf839df
1490102874580,-0.4489128291606903,3.8953661918640137,9.208099365234375,,903d185fccf839df
1490102874651,-0.2849099934101105,3.6727054119110107,9.805453300476074,,903d185fccf839df
1490102874681,-0.38546648621559143,3.773261785507202,10.047266960144043,,903d185fccf839df
1490102874720,-0.6224924325942993,3.9468414783477783,9.437943458557129,,903d185fccf839df
1490102874746,-0.6931213736534119,3.9396588802337646,8.777143478393555,,903d185fccf839df
1490102874771,-0.7876923680305481,3.7876269817352295,8.457517623901367,,903d185fccf839df
1490102874809,-0.8044517636299133,3.778050184249878,9.939528465270996,,903d185fccf839df
1490102874822,-0.751779317855835,3.93367338180542,9.601945877075195,,903d185fccf839df
1490102874853,-0.4572925269603729,4.067748546600342,7.818265438079834,,903d185fccf839df
1490102874903,-0.851138710975647,3.5889084339141846,9.384073257446289,,903d185fccf839df
1490102874945,0.019153613597154617,3.248931646347046,8.939949035644531,,903d185fccf839df
1490102874975,-0.04908113554120064,3.245340347290039,9.399636268615723,,903d185fccf839df
1490102875055,0.043095629662275314,3.0202853679656982,9.532513618469238,,903d185fccf839df
1490102875123,0.3100491166114807,2.999934673309326,8.969876289367676,,903d185fccf839df
