timestamp, latitude, longitude, accuracy, UUID 
1490103084999,48.1498329,11.5688148,48,,903d185fccf839df
1490103098202,48.1489165,11.5681897,19.645999908447266,,903d185fccf839df
1490103103275,48.1489065,11.5682886,19.645999908447266,,903d185fccf839df
1490103108324,48.1489065,11.5682886,20.145999908447266,,903d185fccf839df
1490103113366,48.1488511,11.5680598,21.20800018310547,,903d185fccf839df
1490103118410,48.1488511,11.5680598,19.610000610351562,,903d185fccf839df
1490103123482,48.1490021,11.568122,22.990999221801758,,903d185fccf839df
1490103128529,48.1487001,11.5679976,21.44099998474121,,903d185fccf839df
1490103133588,48.1486247,11.5679665,19.624000549316406,,903d185fccf839df
1490103138544,48.1485391,11.5680343,19.62299919128418,,903d185fccf839df
1490103143574,48.1485291,11.5681331,19.65399932861328,,903d185fccf839df
1490103148601,48.1485291,11.5681331,19.6299991607666,,903d185fccf839df
1490103153629,48.1485291,11.5681331,20.415000915527344,,903d185fccf839df
1490103158627,48.1483982,11.5678733,19.60099983215332,,903d185fccf839df
1490103163651,48.1483982,11.5678733,20.06599998474121,,903d185fccf839df
1490103168648,48.1483982,11.5678733,20.7189998626709,,903d185fccf839df
1490103173676,48.1483328,11.5677433,19.57900047302246,,903d185fccf839df
1490103174999,48.1483867,11.5677187,32,,903d185fccf839df
1490103175999,48.1483871,11.5677187,32,,903d185fccf839df
1490103176999,48.1483871,11.5677187,32,,903d185fccf839df
1490103177999,48.1483871,11.5677187,32,,903d185fccf839df
1490103178999,48.1483871,11.5677187,32,,903d185fccf839df
1490103179999,48.1483871,11.5677186,32,,903d185fccf839df
1490103180999,48.148387,11.5677184,32,,903d185fccf839df
1490103181999,48.1483868,11.5677182,32,,903d185fccf839df
1490103182999,48.1483866,11.5677182,32,,903d185fccf839df
1490103183999,48.1483863,11.5677182,32,,903d185fccf839df
1490103184999,48.1483859,11.5677183,32,,903d185fccf839df
1490103186999,48.1483853,11.5677188,32,,903d185fccf839df
1490103187999,48.1483853,11.5677188,32,,903d185fccf839df
