1490102878868,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102879123,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102879411,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102879710,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102880039,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102880330,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102880628,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102880934,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102881248,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102881530,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102881813,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
1490102882151,84:d4:7e:6a:38:20,-78;,84:d4:7e:69:d7:81,-76;,84:d4:7e:69:d7:80,-76;,84:d4:7e:69:d7:83,-76;,9c:1c:12:f3:38:20,-83;,9c:1c:12:f3:38:23,-83;,9c:1c:12:f3:38:21,-83;,9c:1c:12:f3:52:03,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:52:01,-85;,ac:a3:1e:07:1a:43,-87;,36:99:e2:49:9d:62,-87;,84:d4:7e:69:d7:82,-75;,9c:1c:12:f3:38:22,-83;,9c:1c:12:f3:52:02,-86;,ac:a3:1e:07:1a:42,-87;,9c:1c:12:c0:2c:60,-84;,9c:1c:12:c0:2c:63,-85;,9c:1c:12:c0:2c:61,-85;,ac:a3:1e:07:1a:41,-87;,ac:a3:1e:07:1a:40,-87;,b8:c7:5d:08:50:c3,-89;,f8:d1:11:8d:30:7e,-89;,74:44:01:76:06:04,-90;,00:16:b6:b7:3f:7d,-87;,9c:1c:12:c0:2c:62,-85;,,903d185fccf839df
