UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
903d185fccf839df,-1.0035558849956145,-1.0072083606719036,-0.675102467286093,-0.8326339965606903,-1.6771215000675297,-1.0852944246366327,1.6900521892980478,-0.9032227084355566,-0.3086117806457021,-0.6302300262528284,0.07234601405359606,1.825538601048926,-0.40181107954545453,-1.0372727748188542,-1.147601140499586,-1.0374287588462483,-1.1861539878661955,-1.0306693382736958,-1.0811371789675228,-1.0633789926672803,-1.130227440124408,-0.40082558263669155,-0.6567458502417178,-0.4931110772018896,undefined,1490102875032
903d185fccf839df,-0.8136718906130078,-0.5328998914539145,-0.6690415551792944,-0.738760188113591,-1.578217978536783,-1.3035271945589102,1.778247753263189,-0.8252939869258186,-0.5041744550370693,-0.4506095386443069,-0.03572591873081671,3.892310762153942,2.20279077540107,-0.9613543890174443,-1.1581274635942556,-0.8070794468313139,-1.113440405764589,-0.9542996462828487,-1.1309995602916871,-0.7701720334683259,-1.0475056602550936,-0.44929874748559073,-0.5990185788320183,-0.48776332795138405,undefined,1490102876536
903d185fccf839df,-0.7790215236522042,-0.04626399036340684,-0.28368200846891983,-0.39763123804091377,-1.408189145890333,-1.4695796700563502,1.8464342827767093,-0.662697187074361,-0.634979540974218,-0.1495203533390813,-0.06705575060323511,2.4869902790284937,2.7685355392156863,-0.9613543890174443,-1.1539169284666009,-0.823244323725042,-1.1588983395599355,-0.9545641791969619,-1.1121865770186887,-0.8097459198240793,-1.0515730672808046,-0.45518405098868936,-0.6175760032151689,-0.5041807208285188,undefined,1490102878012
903d185fccf839df,-0.7582312724208534,0.08405354381548753,0.053187700017571185,0.009710591446363276,-1.3635040543131307,-1.623974608180652,1.9018302336566786,-0.5472535713870001,-0.5817077708983077,-0.21823022608935283,-0.0978926457760454,1.532481017404675,0.8885221702317291,-0.8983977082168125,-1.1360221762607692,-0.5464210754348042,-0.9560226817608265,-0.9137282286875696,-1.0886130306745352,-0.610739557944741,-0.9904027434458935,-0.4535631138336071,-0.5938809205427455,-0.4829613220631924,undefined,1490102879500
903d185fccf839df,-0.5877515159713818,-0.1560358826960833,1.1422732989111923,1.0991507114742132,-1.2026871782979407,-1.7655783767843096,1.9565985740141802,-0.4373608496045573,-0.4145608461893082,-0.23593583519767172,0.012818401605607033,-0.21649403518626528,-0.4779690285204991,-0.8891393290008646,-1.0318115275603508,-0.7060490793044,-0.9781167015939966,-0.8872388019310267,-1.015885610120337,-0.6757463197252905,-0.9605148105444038,-0.4069489179829414,-0.6230932854671637,-0.5096326787086314,undefined,1490102881033
903d185fccf839df,-0.5822074627785188,-0.5880793305053171,1.384717661428571,1.4643663504920212,-1.187783206388007,-1.8546251919715864,1.945016915370196,-0.6260444698110308,-0.3417688917329196,-0.34991116893619534,-0.006850013684892355,-0.16032722633412355,-0.3996351381461676,-0.8613643208607661,-1.0497062760850657,-0.6191629507947765,-0.9612838995988076,-0.8782087196497138,-1.0012962013401658,-0.6458136742967376,-0.9468015137844155,-0.4186446576910149,-0.6248934583135672,-0.5157188336260983,undefined,1490102882519
903d185fccf839df,-0.4228157954620683,-0.5745779563205329,1.4938176372682388,1.52027669210904,-1.0546245715397353,-1.8433237227379233,1.9549286598137436,-0.5137017357396624,-0.3041527066696081,-0.5198307476073696,0.000680649730671067,-0.2046863948838047,0.5969460227272728,-0.8252568232294126,-0.9991798987266103,-0.48782339669504016,-0.9142017897829572,-0.8272305225139459,-0.9576416246022889,-0.48960860155309593,-0.8769096641640478,-0.4283961274710977,-0.6049483085198798,-0.5013009946830456,undefined,1490102884018
903d185fccf839df,-0.5572591889052255,-0.7060694328116931,1.2526490422369656,1.1794845786235069,-0.8999585432377797,-1.9155720641387504,1.9358730829657294,-0.7138383008855133,-0.24534545088062837,-0.6154021076236584,0.007334386043937715,-0.07435380311657504,0.022497493315508033,-0.7687809431260717,-0.941285081213642,-0.5787507656266369,-0.9433595987151616,-0.8135703633284749,-0.9176758410888058,-0.47026815354753,-0.8564270451520227,-0.4302494999565209,-0.6187119113142399,-0.5033678558484765,undefined,1490102885532
903d185fccf839df,-0.4602381200084839,-0.7389423457764716,0.9751139580171029,1.041970685099292,-0.8162741161978583,-1.9774785844651204,1.9855711528176259,-0.4561195228786482,-0.2004780779705563,-0.747183953215151,0.06775219807981293,-0.0775240126104547,-0.35611631016042783,-0.714156751816695,-0.917074522635211,-0.35850457939826674,-0.9152254038474421,-0.7671752178703879,-0.8917876409001537,-0.331481965763285,-0.8023923636861348,-0.4274670905210419,-0.6048638563528739,-0.5043890269440776,undefined,1490102887348
903d185fccf839df,-0.43528988064060037,-0.7618359160892095,0.878774198407984,0.9012864661197594,-0.7888318723941551,-1.9894881418415915,1.9637358763273423,-0.61277993098938,-0.20127499016978226,-0.5965199242648036,0.11170198719768291,0.10087111504454287,-0.36482007575757575,-0.7030467420852684,-0.8886534362913591,-0.1806910042290623,-0.8560982505866517,-0.7245228420924197,-0.8774931554165967,-0.14822506299336613,-0.7422480123524273,-0.41664873970535027,-0.5536765601284597,-0.4602687020954561,undefined,1490102888488
903d185fccf839df,-0.16640305924887627,-0.7019603716668319,1.266685534227519,1.1771117611162758,-0.6740023572904197,-1.9517125406394595,1.96312575249608,-0.5418946983582115,-0.28147902751582454,-0.46922829137813765,0.10716210308755299,-0.06407027340951447,-0.5998217468805704,-0.6345350531812297,-0.8391796963959343,-0.02308362410354333,-0.8203137523730996,-0.6299149950397182,-0.8505414412348044,0.24280306120812634,-0.6188579573079785,-0.3887826017066127,-0.5751129345036213,-0.46270879646353885,undefined,1490102889987
903d185fccf839df,-0.23708973745787962,-0.645606873391194,1.4842476021638018,1.4939326521185214,-0.7105988675493419,-1.9710149455689685,1.8908139759484865,-1.0352516834139822,-0.2870587070986328,-0.6536280361616096,0.14928281240513025,-0.07843993794750281,-0.7042669340463459,-0.5826883108827646,-0.7686533103111703,0.0819879061173596,-0.9142697129180927,-0.6083513206776452,-0.7944130236480527,0.47598172353602675,-0.5430523431470325,-0.4430160385789692,-0.6774309557770711,-0.4429832502181349,undefined,1490102891488
903d185fccf839df,-0.2246156522793476,-0.5505103413975561,1.3898217479207906,1.4032188561125811,-0.8531277706972149,-1.92429273725362,1.8614048607690548,-1.200895923606981,-0.21208856720551936,-0.9572783849671733,0.07336746706717068,-0.08484038199610307,-0.5693585672905526,-0.4465907580455075,-0.768653325035638,-0.08774313167845542,-0.9154850469514962,-0.5586947106707713,-0.7504660555593093,0.2476689685556103,-0.5479626785485125,-0.5057340041584265,-0.6485056664263465,-0.417506866590751,undefined,1490102893003
903d185fccf839df,-0.31747868128144197,-0.6902199986344233,1.4000299209052296,1.4363694378198513,-0.9301162093471929,-1.9134873959652061,1.9950752682966117,-0.3356781084066542,-0.2783478958542012,-0.9013661318154157,-0.008433139531583684,-0.036049581077662346,-0.843527183600713,-0.5882433384123334,-0.7970743892927885,-0.24332988099371725,-0.8504070580582934,-0.609104944219741,-0.801199932058016,0.09637923986495094,-0.6259052997062364,-0.43489015547346327,-0.6333746544545082,-0.4720751950271476,undefined,1490102894492
903d185fccf839df,-0.44637805603714586,-0.743051421535329,0.7333079875166759,0.7846603232670877,-0.953115025024453,-1.9539695730188904,1.9906493048772085,-0.4578792514824795,-0.2816725370739257,-0.474727354064279,0.13951529944343688,-0.07269186484790986,-0.9001016599821747,-0.6974917210310868,-0.8454954917251828,-0.08976363529746566,-0.8539941894279826,-0.6224991202026218,-0.7455542942382432,0.2910771862417674,-0.5895289823593103,-0.4833553136208786,-0.5625342561293281,-0.39361162005329703,undefined,1490102895990
903d185fccf839df,-0.4131135988583288,-0.683175847884959,1.2513732747508601,1.3333622711542648,-0.9884463978425017,-1.8855900976232334,1.8941380517166226,-1.0554229042004262,-0.24418633740211013,-0.10009911126861905,0.4209398564912238,-0.08870786242968921,-0.7086188168449198,-0.5789849850979345,-0.8518113165033664,0.0496583501829543,-0.673566824019414,-0.5903214321154333,-0.7778235852001433,0.3155299159680686,-0.5882136636731141,-0.4355882372535083,-0.5023619776240515,-0.31777003635297313,undefined,1490102897497
903d185fccf839df,-0.4948885214746972,-0.5604895817516234,1.3974776235221704,1.4610220752528302,-1.0311834669067836,-1.8961671731249032,1.9497978970195826,-0.7039943399359708,-0.2101045832342062,-0.1288988907306088,0.5064940891956049,-0.03516676847348762,-0.5911179812834225,-0.5336191341521822,-0.8833903005118426,0.051678938596129154,-0.7316437452920943,-0.5565858416442664,-0.8190138112042827,0.111007762419657,-0.6161132041068763,-0.44374676039054467,-0.5597292811540548,-0.4252106008191272,undefined,1490102899079
903d185fccf839df,-0.5905235425678133,-0.7465734969100611,0.878774198407984,0.8916239125634269,-1.0884439425620012,-1.9445571176063579,1.9577293863609824,-0.7104704378015216,-0.21485970257206416,-0.2665405663707475,0.37963698977077,0.006269283924559707,-0.7434338792335116,-0.5132507775817439,-0.848653426200976,-0.019042390747750555,-0.7091421930846502,-0.5793591066596979,-0.8305445556024514,0.14117331944522327,-0.626151720015676,-0.4089346782133228,-0.5334574541180855,-0.36782016017094166,undefined,1490102900515
