timestamp, light1, light2, light3, UUID 
1508506891063,542,6848,542,,b152918cb29dbf4
1508506891063,542,6848,542,,b152918cb29dbf4
1508506891421,926,6842,926,,b152918cb29dbf4
1508506891421,926,6842,926,,b152918cb29dbf4
1508506891619,1018,6717,1018,,b152918cb29dbf4
1508506891619,1018,6717,1018,,b152918cb29dbf4
1508506891759,951,6487,951,,b152918cb29dbf4
1508506891759,951,6487,951,,b152918cb29dbf4
1508506891977,1008,6403,1008,,b152918cb29dbf4
1508506891977,1008,6403,1008,,b152918cb29dbf4
1508506892114,836,6164,836,,b152918cb29dbf4
1508506892114,836,6164,836,,b152918cb29dbf4
1508506892295,721,5660,721,,b152918cb29dbf4
1508506892475,671,5545,671,,b152918cb29dbf4
1508506892475,671,5545,671,,b152918cb29dbf4
1508506892660,646,5591,646,,b152918cb29dbf4
1508506892660,646,5591,646,,b152918cb29dbf4
1508506892836,616,5417,616,,b152918cb29dbf4
1508506892836,616,5417,616,,b152918cb29dbf4
1508506893015,1029,6429,1029,,b152918cb29dbf4
1508506893015,1029,6429,1029,,b152918cb29dbf4
1508506893196,1096,6486,1096,,b152918cb29dbf4
1508506893376,884,6755,884,,b152918cb29dbf4
1508506893376,884,6755,884,,b152918cb29dbf4
1508506893555,1196,6856,1196,,b152918cb29dbf4
1508506893555,1196,6856,1196,,b152918cb29dbf4
1508506893736,1629,6582,1629,,b152918cb29dbf4
1508506893736,1629,6582,1629,,b152918cb29dbf4
1508506893915,1838,6314,1838,,b152918cb29dbf4
1508506893915,1838,6314,1838,,b152918cb29dbf4
1508506894095,1545,6621,1545,,b152918cb29dbf4
1508506894274,1643,6895,1643,,b152918cb29dbf4
1508506894274,1643,6895,1643,,b152918cb29dbf4
1508506894455,1744,6977,1744,,b152918cb29dbf4
1508506894455,1744,6977,1744,,b152918cb29dbf4
1508506894640,1689,7108,1689,,b152918cb29dbf4
1508506894640,1689,7108,1689,,b152918cb29dbf4
1508506894816,1774,7218,1774,,b152918cb29dbf4
1508506894816,1774,7218,1774,,b152918cb29dbf4
1508506894995,1960,7207,1960,,b152918cb29dbf4
1508506895177,1923,7127,1923,,b152918cb29dbf4
1508506895177,1923,7127,1923,,b152918cb29dbf4
1508506895356,1776,7089,1776,,b152918cb29dbf4
1508506895356,1776,7089,1776,,b152918cb29dbf4
