timestamp, lastAccessTime, proximity, UUID 
1493662115076,1493662116597,far,,903d185fccf839df
1493662115076,1493662116656,far,,903d185fccf839df
1493662115076,1493662116708,far,,903d185fccf839df
1493662115076,1493662116745,far,,903d185fccf839df
1493662115076,1493662116789,far,,903d185fccf839df
1493662115076,1493662116810,far,,903d185fccf839df
1493662115076,1493662116888,far,,903d185fccf839df
1493662115076,1493662116913,far,,903d185fccf839df
1493662115076,1493662116996,far,,903d185fccf839df
1493662115076,1493662117025,far,,903d185fccf839df
1493662115076,1493662117164,far,,903d185fccf839df
1493662115076,1493662117173,far,,903d185fccf839df
1493662115076,1493662117235,far,,903d185fccf839df
1493662115076,1493662117240,far,,903d185fccf839df
1493662115076,1493662117315,far,,903d185fccf839df
1493662115076,1493662117322,far,,903d185fccf839df
1493662115076,1493662117378,far,,903d185fccf839df
1493662115076,1493662117385,far,,903d185fccf839df
1493662115076,1493662117462,far,,903d185fccf839df
1493662115076,1493662117465,far,,903d185fccf839df
1493662115076,1493662117517,far,,903d185fccf839df
1493662115076,1493662117523,far,,903d185fccf839df
1493662115076,1493662117584,far,,903d185fccf839df
1493662115076,1493662117592,far,,903d185fccf839df
1493662115076,1493662117639,far,,903d185fccf839df
1493662115076,1493662117656,far,,903d185fccf839df
1493662115076,1493662117677,far,,903d185fccf839df
1493662115076,1493662117679,far,,903d185fccf839df
1493662115076,1493662117739,far,,903d185fccf839df
1493662115076,1493662117744,far,,903d185fccf839df
1493662115076,1493662117783,far,,903d185fccf839df
1493662115076,1493662117790,far,,903d185fccf839df
1493662115076,1493662117823,far,,903d185fccf839df
1493662115076,1493662117848,far,,903d185fccf839df
1493662115076,1493662117873,far,,903d185fccf839df
1493662115076,1493662117898,far,,903d185fccf839df
1493662115076,1493662117918,far,,903d185fccf839df
1493662115076,1493662117956,far,,903d185fccf839df
1493662115076,1493662117970,far,,903d185fccf839df
1493662115076,1493662117982,far,,903d185fccf839df
1493662115076,1493662118008,far,,903d185fccf839df
1493662115076,1493662118030,far,,903d185fccf839df
1493662115076,1493662118067,far,,903d185fccf839df
1493662115076,1493662118072,far,,903d185fccf839df
1493662115076,1493662118100,far,,903d185fccf839df
1493662115076,1493662118103,far,,903d185fccf839df
1493662115076,1493662118160,far,,903d185fccf839df
1493662115076,1493662118171,far,,903d185fccf839df
