timestamp, signal strength, UUID 
1496199622905,-77,,903d185fccf839df
1496199655005,-77,,903d185fccf839df
1496199655132,-77,,903d185fccf839df
1496199655311,-77,,903d185fccf839df
1496199655572,-77,,903d185fccf839df
1496199655643,-77,,903d185fccf839df
1496199655760,-77,,903d185fccf839df
1496199655831,-77,,903d185fccf839df
1496199655930,-77,,903d185fccf839df
1496199656038,-77,,903d185fccf839df
1496199656132,-77,,903d185fccf839df
1496199656234,-77,,903d185fccf839df
1496199656452,-77,,903d185fccf839df
1496199656574,-77,,903d185fccf839df
1496199656668,-77,,903d185fccf839df
1496199656787,-77,,903d185fccf839df
1496199656950,-77,,903d185fccf839df
1496199657048,-77,,903d185fccf839df
1496199657144,-77,,903d185fccf839df
1496199657238,-77,,903d185fccf839df
1496199657337,-77,,903d185fccf839df
1496199657438,-77,,903d185fccf839df
1496199657543,-77,,903d185fccf839df
1496199657635,-77,,903d185fccf839df
1496199657745,-77,,903d185fccf839df
1496199657834,-77,,903d185fccf839df
1496199657991,-77,,903d185fccf839df
1496199658142,-77,,903d185fccf839df
1496199658239,-77,,903d185fccf839df
1496199658338,-77,,903d185fccf839df
1496199658439,-77,,903d185fccf839df
1496199658541,-77,,903d185fccf839df
1496199658640,-77,,903d185fccf839df
1496199658743,-77,,903d185fccf839df
1496199658842,-77,,903d185fccf839df
1496199658935,-77,,903d185fccf839df
1496199659030,-77,,903d185fccf839df
1496199659142,-77,,903d185fccf839df
1496199659231,-77,,903d185fccf839df
1496199659334,-77,,903d185fccf839df
1496199659434,-77,,903d185fccf839df
1496199659548,-77,,903d185fccf839df
1496199659637,-77,,903d185fccf839df
1496199659739,-77,,903d185fccf839df
1496199659833,-77,,903d185fccf839df
1496199659938,-77,,903d185fccf839df
1496199660051,-77,,903d185fccf839df
1496199660182,-77,,903d185fccf839df
1496199660251,-77,,903d185fccf839df
1496199660354,-77,,903d185fccf839df
1496199660461,-77,,903d185fccf839df
1496199660546,-77,,903d185fccf839df
1496199660639,-77,,903d185fccf839df
1496199660731,-77,,903d185fccf839df
1496199660840,-77,,903d185fccf839df
1496199660935,-77,,903d185fccf839df
1496199661047,-77,,903d185fccf839df
1496199661143,-77,,903d185fccf839df
1496199661241,-77,,903d185fccf839df
1496199661341,-77,,903d185fccf839df
1496199661439,-77,,903d185fccf839df
1496199661534,-77,,903d185fccf839df
1496199661643,-77,,903d185fccf839df
1496199661745,-77,,903d185fccf839df
1496199661836,-77,,903d185fccf839df
1496199661937,-77,,903d185fccf839df
1496199662038,-77,,903d185fccf839df
1496199662165,-77,,903d185fccf839df
1496199662269,-77,,903d185fccf839df
1496199662366,-77,,903d185fccf839df
1496199662481,-77,,903d185fccf839df
1496199662556,-77,,903d185fccf839df
1496199662637,-77,,903d185fccf839df
1496199662735,-77,,903d185fccf839df
1496199662831,-77,,903d185fccf839df
1496199662941,-77,,903d185fccf839df
1496199663049,-77,,903d185fccf839df
1496199663155,-77,,903d185fccf839df
1496199663243,-77,,903d185fccf839df
1496199663339,-77,,903d185fccf839df
1496199663435,-77,,903d185fccf839df
1496199663541,-77,,903d185fccf839df
1496199663636,-77,,903d185fccf839df
1496199663736,-77,,903d185fccf839df
1496199663868,-77,,903d185fccf839df
1496199663943,-77,,903d185fccf839df
1496199664035,-77,,903d185fccf839df
1496199664150,-77,,903d185fccf839df
1496199664231,-77,,903d185fccf839df
1496199664349,-77,,903d185fccf839df
1496199664439,-77,,903d185fccf839df
1496199664539,-77,,903d185fccf839df
1496199664631,-77,,903d185fccf839df
1496199664740,-77,,903d185fccf839df
1496199664840,-77,,903d185fccf839df
1496199664941,-77,,903d185fccf839df
1496199665047,-77,,903d185fccf839df
1496199665143,-77,,903d185fccf839df
1496199665240,-77,,903d185fccf839df
1496199665331,-77,,903d185fccf839df
1496199665439,-77,,903d185fccf839df
1496199665534,-77,,903d185fccf839df
1496199665660,-77,,903d185fccf839df
1496199665761,-77,,903d185fccf839df
1496199665846,-77,,903d185fccf839df
1496199665929,-77,,903d185fccf839df
1496199666027,-77,,903d185fccf839df
1496199666130,-77,,903d185fccf839df
1496199666225,-77,,903d185fccf839df
1496199666322,-77,,903d185fccf839df
1496199666428,-77,,903d185fccf839df
1496199666522,-77,,903d185fccf839df
1496199666626,-77,,903d185fccf839df
1496199666726,-77,,903d185fccf839df
1496199666822,-77,,903d185fccf839df
1496199666925,-77,,903d185fccf839df
1496199667055,-77,,903d185fccf839df
1496199667152,-77,,903d185fccf839df
1496199667241,-77,,903d185fccf839df
1496199667344,-77,,903d185fccf839df
1496199667440,-77,,903d185fccf839df
1496199667538,-77,,903d185fccf839df
1496199667648,-77,,903d185fccf839df
1496199667737,-77,,903d185fccf839df
1496199667824,-77,,903d185fccf839df
1496199667929,-77,,903d185fccf839df
1496199668016,-77,,903d185fccf839df
1496199668136,-77,,903d185fccf839df
1496199668220,-77,,903d185fccf839df
1496199668324,-77,,903d185fccf839df
1496199668431,-77,,903d185fccf839df
1496199668535,-77,,903d185fccf839df
1496199668632,-77,,903d185fccf839df
1496199668731,-77,,903d185fccf839df
1496199668826,-77,,903d185fccf839df
1496199668924,-77,,903d185fccf839df
1496199669037,-77,,903d185fccf839df
1496199669142,-77,,903d185fccf839df
1496199669230,-77,,903d185fccf839df
1496199669335,-77,,903d185fccf839df
1496199669442,-77,,903d185fccf839df
1496199669531,-77,,903d185fccf839df
1496199669640,-77,,903d185fccf839df
1496199669736,-77,,903d185fccf839df
1496199669846,-77,,903d185fccf839df
1496199669937,-77,,903d185fccf839df
1496199670040,-77,,903d185fccf839df
1496199670141,-77,,903d185fccf839df
1496199670235,-77,,903d185fccf839df
1496199670338,-77,,903d185fccf839df
1496199670435,-77,,903d185fccf839df
1496199670536,-77,,903d185fccf839df
1496199670638,-77,,903d185fccf839df
1496199670738,-77,,903d185fccf839df
1496199670837,-77,,903d185fccf839df
1496199670938,-77,,903d185fccf839df
1496199671042,-77,,903d185fccf839df
1496199671137,-77,,903d185fccf839df
1496199671237,-77,,903d185fccf839df
1496199671329,-77,,903d185fccf839df
1496199671444,-77,,903d185fccf839df
1496199671544,-77,,903d185fccf839df
1496199671635,-77,,903d185fccf839df
1496199671737,-77,,903d185fccf839df
1496199671835,-77,,903d185fccf839df
1496199671950,-77,,903d185fccf839df
1496199672065,-77,,903d185fccf839df
1496199672131,-77,,903d185fccf839df
1496199672236,-77,,903d185fccf839df
1496199672345,-77,,903d185fccf839df
1496199672442,-77,,903d185fccf839df
1496199672542,-77,,903d185fccf839df
1496199672636,-77,,903d185fccf839df
1496199672739,-77,,903d185fccf839df
1496199672836,-77,,903d185fccf839df
1496199672936,-77,,903d185fccf839df
1496199673060,-77,,903d185fccf839df
1496199673137,-77,,903d185fccf839df
1496199673230,-77,,903d185fccf839df
1496199673335,-77,,903d185fccf839df
1496199673437,-77,,903d185fccf839df
1496199673543,-77,,903d185fccf839df
1496199673628,-77,,903d185fccf839df
1496199673740,-77,,903d185fccf839df
1496199673843,-77,,903d185fccf839df
1496199673942,-77,,903d185fccf839df
1496199674050,-77,,903d185fccf839df
1496199674134,-77,,903d185fccf839df
1496199674235,-77,,903d185fccf839df
1496199674340,-77,,903d185fccf839df
1496199674441,-77,,903d185fccf839df
1496199674533,-77,,903d185fccf839df
1496199674627,-77,,903d185fccf839df
1496199674745,-77,,903d185fccf839df
1496199674834,-77,,903d185fccf839df
1496199674940,-77,,903d185fccf839df
1496199675047,-77,,903d185fccf839df
1496199675138,-77,,903d185fccf839df
1496199675246,-77,,903d185fccf839df
1496199675343,-77,,903d185fccf839df
1496199675436,-77,,903d185fccf839df
1496199675537,-77,,903d185fccf839df
1496199675634,-77,,903d185fccf839df
1496199675802,-77,,903d185fccf839df
1496199675958,-77,,903d185fccf839df
1496199676032,-77,,903d185fccf839df
1496199676141,-77,,903d185fccf839df
1496199676234,-77,,903d185fccf839df
1496199676341,-77,,903d185fccf839df
1496199676440,-77,,903d185fccf839df
1496199676539,-77,,903d185fccf839df
1496199676639,-77,,903d185fccf839df
1496199676738,-77,,903d185fccf839df
1496199676837,-77,,903d185fccf839df
1496199676936,-77,,903d185fccf839df
1496199677045,-77,,903d185fccf839df
1496199677145,-77,,903d185fccf839df
1496199677237,-77,,903d185fccf839df
1496199677354,-77,,903d185fccf839df
1496199677428,-77,,903d185fccf839df
1496199677550,-77,,903d185fccf839df
1496199677638,-77,,903d185fccf839df
1496199677740,-77,,903d185fccf839df
1496199677837,-77,,903d185fccf839df
1496199677935,-77,,903d185fccf839df
1496199678045,-77,,903d185fccf839df
1496199678135,-77,,903d185fccf839df
1496199678241,-77,,903d185fccf839df
1496199678342,-77,,903d185fccf839df
1496199678440,-77,,903d185fccf839df
1496199678546,-77,,903d185fccf839df
1496199678636,-77,,903d185fccf839df
1496199678735,-77,,903d185fccf839df
1496199678831,-77,,903d185fccf839df
1496199678942,-77,,903d185fccf839df
1496199679064,-77,,903d185fccf839df
1496199679143,-77,,903d185fccf839df
1496199679236,-77,,903d185fccf839df
1496199679330,-77,,903d185fccf839df
1496199679431,-77,,903d185fccf839df
1496199679537,-77,,903d185fccf839df
1496199679633,-77,,903d185fccf839df
1496199679743,-77,,903d185fccf839df
1496199679837,-77,,903d185fccf839df
1496199679936,-77,,903d185fccf839df
1496199680046,-77,,903d185fccf839df
1496199680137,-77,,903d185fccf839df
1496199680238,-77,,903d185fccf839df
1496199680345,-77,,903d185fccf839df
1496199680445,-77,,903d185fccf839df
1496199680546,-77,,903d185fccf839df
1496199680640,-77,,903d185fccf839df
1496199680738,-77,,903d185fccf839df
1496199680831,-77,,903d185fccf839df
1496199680949,-77,,903d185fccf839df
1496199681048,-77,,903d185fccf839df
1496199681146,-77,,903d185fccf839df
1496199681236,-77,,903d185fccf839df
1496199681345,-77,,903d185fccf839df
1496199681449,-77,,903d185fccf839df
1496199681536,-77,,903d185fccf839df
1496199681637,-77,,903d185fccf839df
1496199681739,-77,,903d185fccf839df
1496199681838,-77,,903d185fccf839df
1496199681935,-77,,903d185fccf839df
1496199682035,-77,,903d185fccf839df
1496199682137,-77,,903d185fccf839df
1496199682238,-77,,903d185fccf839df
1496199682338,-77,,903d185fccf839df
1496199682434,-77,,903d185fccf839df
1496199682539,-77,,903d185fccf839df
1496199682630,-77,,903d185fccf839df
1496199682743,-77,,903d185fccf839df
1496199682839,-77,,903d185fccf839df
1496199682947,-77,,903d185fccf839df
1496199683048,-77,,903d185fccf839df
1496199683145,-77,,903d185fccf839df
1496199683246,-77,,903d185fccf839df
1496199683337,-77,,903d185fccf839df
1496199683434,-77,,903d185fccf839df
1496199683532,-77,,903d185fccf839df
1496199683636,-77,,903d185fccf839df
1496199683736,-77,,903d185fccf839df
1496199683849,-77,,903d185fccf839df
1496199683941,-77,,903d185fccf839df
1496199684051,-77,,903d185fccf839df
1496199684137,-77,,903d185fccf839df
1496199684232,-77,,903d185fccf839df
1496199684345,-77,,903d185fccf839df
1496199684438,-77,,903d185fccf839df
1496199684539,-77,,903d185fccf839df
1496199684638,-77,,903d185fccf839df
1496199684737,-77,,903d185fccf839df
1496199684843,-77,,903d185fccf839df
1496199684942,-77,,903d185fccf839df
1496199685044,-77,,903d185fccf839df
1496199685132,-77,,903d185fccf839df
1496199685232,-77,,903d185fccf839df
1496199685336,-77,,903d185fccf839df
1496199685440,-77,,903d185fccf839df
1496199685537,-77,,903d185fccf839df
1496199685635,-77,,903d185fccf839df
1496199685736,-77,,903d185fccf839df
1496199685846,-77,,903d185fccf839df
1496199685939,-77,,903d185fccf839df
1496199686041,-77,,903d185fccf839df
1496199686141,-77,,903d185fccf839df
1496199686238,-77,,903d185fccf839df
1496199686352,-77,,903d185fccf839df
1496199686442,-77,,903d185fccf839df
1496199686541,-77,,903d185fccf839df
1496199686636,-77,,903d185fccf839df
1496199686740,-77,,903d185fccf839df
1496199686834,-77,,903d185fccf839df
1496199686949,-77,,903d185fccf839df
1496199687032,-77,,903d185fccf839df
1496199687139,-77,,903d185fccf839df
1496199687244,-77,,903d185fccf839df
1496199687342,-77,,903d185fccf839df
1496199687450,-77,,903d185fccf839df
1496199687548,-77,,903d185fccf839df
1496199687638,-77,,903d185fccf839df
1496199687741,-77,,903d185fccf839df
1496199687832,-77,,903d185fccf839df
1496199687941,-77,,903d185fccf839df
1496199688051,-77,,903d185fccf839df
1496199688143,-77,,903d185fccf839df
1496199688237,-77,,903d185fccf839df
1496199688347,-77,,903d185fccf839df
1496199688435,-77,,903d185fccf839df
1496199688531,-77,,903d185fccf839df
1496199688642,-77,,903d185fccf839df
1496199688733,-77,,903d185fccf839df
1496199688840,-77,,903d185fccf839df
1496199688936,-77,,903d185fccf839df
1496199689052,-77,,903d185fccf839df
1496199689139,-77,,903d185fccf839df
1496199689241,-77,,903d185fccf839df
1496199689337,-77,,903d185fccf839df
1496199689439,-77,,903d185fccf839df
1496199689538,-77,,903d185fccf839df
1496199689641,-77,,903d185fccf839df
1496199689753,-77,,903d185fccf839df
1496199689848,-77,,903d185fccf839df
