UUID, meanHeading, class, timestamp 
903d185fccf839df,264.6420017144485,undefined,1496199655783
903d185fccf839df,259.8866901808985,undefined,1496199656793
903d185fccf839df,264.28550615869847,undefined,1496199657748
903d185fccf839df,263.0337229268673,undefined,1496199658746
903d185fccf839df,265.39928715857747,undefined,1496199659742
903d185fccf839df,266.2691385304702,undefined,1496199660734
903d185fccf839df,269.4874919044618,undefined,1496199661749
903d185fccf839df,269.9142300682402,undefined,1496199662736
903d185fccf839df,267.1888727669983,undefined,1496199663740
903d185fccf839df,266.72713521006443,undefined,1496199664744
903d185fccf839df,266.72443618513444,undefined,1496199665765
903d185fccf839df,265.7218369975173,undefined,1496199666730
903d185fccf839df,264.60643277585086,undefined,1496199667751
903d185fccf839df,267.1013410834767,undefined,1496199668736
903d185fccf839df,263.2428296837593,undefined,1496199669740
903d185fccf839df,260.06564079205555,undefined,1496199670743
903d185fccf839df,262.536176708846,undefined,1496199671739
903d185fccf839df,263.41430566263307,undefined,1496199672741
903d185fccf839df,265.6921642045805,undefined,1496199673746
903d185fccf839df,266.93701614576037,undefined,1496199674748
903d185fccf839df,260.52535158502195,undefined,1496199675819
903d185fccf839df,263.0492659660357,undefined,1496199676742
903d185fccf839df,276.51412880883737,undefined,1496199677742
903d185fccf839df,284.9720645151393,undefined,1496199678738
903d185fccf839df,276.4608468507441,undefined,1496199679753
903d185fccf839df,272.2424809926033,undefined,1496199680741
903d185fccf839df,265.1161512482369,undefined,1496199681742
903d185fccf839df,260.90756431627636,undefined,1496199682746
903d185fccf839df,258.23907376182115,undefined,1496199683740
903d185fccf839df,255.01033853418045,undefined,1496199684741
903d185fccf839df,254.41816576472803,undefined,1496199685739
903d185fccf839df,253.20584626241666,undefined,1496199686744
903d185fccf839df,250.48999747892123,undefined,1496199687746
903d185fccf839df,253.02931821683836,undefined,1496199688739
903d185fccf839df,263.736216437594,undefined,1496199689757
903d185fccf839df,273.7794441348269,undefined,1496199690741
903d185fccf839df,273.70234447547574,undefined,1496199691741
903d185fccf839df,265.2541768451954,undefined,1496199692747
903d185fccf839df,257.8670824959347,undefined,1496199693740
903d185fccf839df,254.82398189419973,undefined,1496199694743
903d185fccf839df,254.48123450673484,undefined,1496199695762
903d185fccf839df,249.7233612459759,undefined,1496199696746
903d185fccf839df,252.18670412564836,undefined,1496199697740
903d185fccf839df,254.86628431927625,undefined,1496199698755
903d185fccf839df,255.15128621206412,undefined,1496199699734
903d185fccf839df,255.1910474156314,undefined,1496199700741
903d185fccf839df,256.80335382780777,undefined,1496199701739
903d185fccf839df,258.4718171240631,undefined,1496199702750
903d185fccf839df,258.4063444152046,undefined,1496199703749
903d185fccf839df,254.99995993104022,undefined,1496199704738
903d185fccf839df,251.3126307384399,undefined,1496199705727
903d185fccf839df,254.35107639047015,undefined,1496199706736
903d185fccf839df,261.5590250488968,undefined,1496199707744
903d185fccf839df,262.2825377622913,undefined,1496199708751
903d185fccf839df,257.1829717794605,undefined,1496199709746
903d185fccf839df,255.22655045314877,undefined,1496199710744
903d185fccf839df,256.9193774470183,undefined,1496199711739
903d185fccf839df,257.45817794437755,undefined,1496199712745
903d185fccf839df,260.65485062237394,undefined,1496199713739
903d185fccf839df,264.39365222979615,undefined,1496199714739
903d185fccf839df,266.13446035403786,undefined,1496199715735
903d185fccf839df,260.81961608037324,undefined,1496199716732
903d185fccf839df,258.5540001148146,undefined,1496199717740
903d185fccf839df,259.21841935632057,undefined,1496199718744
903d185fccf839df,260.5125617950319,undefined,1496199719732
903d185fccf839df,262.8643355917545,undefined,1496199720760
903d185fccf839df,261.8796813900874,undefined,1496199721761
903d185fccf839df,263.19948438482476,undefined,1496199722742
903d185fccf839df,262.28870136281256,undefined,1496199723743
903d185fccf839df,262.4459001542066,undefined,1496199724738
903d185fccf839df,260.1844948417345,undefined,1496199725745
903d185fccf839df,257.18965278585404,undefined,1496199726733
903d185fccf839df,255.74216763198024,undefined,1496199727736
903d185fccf839df,258.1531131521354,undefined,1496199728748
903d185fccf839df,263.38253867841627,undefined,1496199729744
