prediction, timestamp 
sitting,1496199656415
sitting,1496199657769
sitting,1496199659268
sitting,1496199660767
sitting,1496199662313
sitting,1496199663818
sitting,1496199665284
sitting,1496199666755
sitting,1496199668245
sitting,1496199669766
sitting,1496199671262
sitting,1496199672767
sitting,1496199674299
sitting,1496199675837
sitting,1496199677262
sitting,1496199678760
sitting,1496199680264
sitting,1496199681769
sitting,1496199683274
sitting,1496199684759
sitting,1496199686279
sitting,1496199687778
sitting,1496199689262
sitting,1496199690764
sitting,1496199692263
walking downstairs,1496199693758
walking downstairs,1496199695295
walking,1496199696770
walking,1496199698257
sitting,1496199699763
sitting,1496199701265
sitting,1496199702780
sitting,1496199704273
sitting,1496199705743
sitting,1496199707259
walking,1496199708809
sitting,1496199710256
sitting,1496199711758
sitting,1496199713268
sitting,1496199714760
sitting,1496199716257
sitting,1496199717764
sitting,1496199719261
sitting,1496199720802
sitting,1496199722294
sitting,1496199723765
sitting,1496199725274
sitting,1496199726752
sitting,1496199728263
sitting,1496199729767
sitting,1496199731289
sitting,1496199732754
sitting,1496199734265
sitting,1496199735795
sitting,1496199737294
sitting,1496199738760
sitting,1496199740261
walking downstairs,1496199741772
walking,1496199743260
sitting,1496199744774
sitting,1496199746253
sitting,1496199747762
sitting,1496199749303
sitting,1496199750768
sitting,1496199752258
sitting,1496199753777
sitting,1496199755251
sitting,1496199756756
sitting,1496199758261
walking,1496199759770
walking,1496199761284
walking,1496199762766
walking,1496199764286
sitting,1496199765763
sitting,1496199767255
sitting,1496199768772
sitting,1496199770257
sitting,1496199771774
sitting,1496199773314
sitting,1496199774792
walking,1496199776279
sitting,1496199777768
sitting,1496199779257
sitting,1496199780759
sitting,1496199782267
sitting,1496199783765
sitting,1496199785270
sitting,1496199786775
sitting,1496199788277
sitting,1496199789808
sitting,1496199791267
sitting,1496199792773
sitting,1496199794233
walking,1496199795762
walking,1496199797252
sitting,1496199798762
sitting,1496199800263
sitting,1496199801814
sitting,1496199803257
sitting,1496199804763
sitting,1496199806266
sitting,1496199807758
sitting,1496199809263
sitting,1496199810776
sitting,1496199812272
sitting,1496199813834
sitting,1496199815269
sitting,1496199816779
sitting,1496199818234
sitting,1496199819800
sitting,1496199821267
sitting,1496199822808
sitting,1496199824316
sitting,1496199825757
sitting,1496199827259
sitting,1496199828759
sitting,1496199830366
sitting,1496199831839
sitting,1496199833234
sitting,1496199834733
sitting,1496199836256
sitting,1496199840248
sitting,1496199840756
sitting,1496199842263
sitting,1496199843759
sitting,1496199845253
sitting,1496199846751
sitting,1496199848282
sitting,1496199849759
sitting,1496199851265
sitting,1496199852746
sitting,1496199854265
sitting,1496199855753
sitting,1496199857251
sitting,1496199858748
sitting,1496199860261
sitting,1496199861760
sitting,1496199863289
sitting,1496199864746
sitting,1496199866254
sitting,1496199867761
sitting,1496199869252
sitting,1496199870754
sitting,1496199872262
sitting,1496199873754
sitting,1496199875261
sitting,1496199876787
sitting,1496199878262
sitting,1496199879750
