prediction, timestamp 
walking downstairs,1493659600153
walking,1493659600978
walking,1493659601610
walking,1493659602322
walking,1493659603062
walking,1493659603823
walking,1493659604680
walking,1493659605427
walking,1493659606061
walking,1493659606843
walking,1493659607564
walking,1493659608326
walking,1493659609065
walking,1493659609868
walking,1493659610623
walking,1493659611816
walking,1493659612821
walking,1493659613861
walking,1493659614014
walking,1493659614824
walking,1493659615842
walking,1493659616862
walking,1493659617086
walking,1493659617809
walking,1493659618859
walking,1493659619814
walking,1493659619874
walking,1493659620825
walking,1493659621846
walking,1493659622837
walking,1493659622898
walking,1493659623847
walking,1493659624836
walking,1493659625902
walking,1493659626001
walking,1493659626884
walking,1493659627839
walking,1493659628798
walking,1493659628857
walking,1493659629827
walking,1493659630811
walking,1493659631809
walking,1493659631872
walking,1493659632848
walking,1493659633821
walking,1493659634798
walking,1493659634873
walking,1493659635799
walking,1493659636826
walking,1493659637613
walking,1493659637677
walking,1493659638635
walking,1493659639614
walking,1493659640599
walking,1493659640645
walking,1493659641635
walking,1493659642676
walking,1493659643625
walking,1493659643702
walking,1493659644643
walking,1493659645636
walking,1493659646645
walking,1493659646709
walking,1493659647653
walking,1493659648728
walking,1493659649597
walking,1493659649706
walking,1493659650653
walking,1493659651677
walking,1493659652602
walking,1493659652691
walking,1493659653654
walking,1493659654623
walking,1493659655647
walking,1493659655717
walking,1493659656674
walking,1493659657663
walking,1493659658617
walking,1493659658683
walking,1493659659685
walking,1493659660660
walking,1493659661631
walking,1493659661722
walking,1493659662643
walking,1493659663645
walking,1493659664607
walking,1493659664692
walking,1493659665935
walking,1493659666669
walking,1493659667667
walking,1493659667744
walking,1493659668644
walking,1493659669600
walking,1493659670693
walking,1493659670753
walking,1493659671660
walking,1493659672662
walking,1493659673641
walking,1493659673701
walking,1493659674668
walking,1493659675756
walking,1493659676753
walking,1493659676912
walking,1493659677622
walking,1493659678625
walking,1493659679633
walking,1493659679686
walking,1493659680677
walking,1493659681655
walking,1493659682620
walking,1493659682681
walking,1493659683724
walking,1493659684665
walking downstairs,1493659685680
walking downstairs,1493659685774
walking downstairs,1493659686631
walking downstairs,1493659687640
walking downstairs,1493659688616
walking downstairs,1493659688674
walking downstairs,1493659689652
walking downstairs,1493659690659
walking downstairs,1493659691606
walking downstairs,1493659691685
walking downstairs,1493659692612
walking downstairs,1493659693611
walking downstairs,1493659694618
walking downstairs,1493659694675
walking downstairs,1493659695726
walking downstairs,1493659696634
walking downstairs,1493659697585
walking downstairs,1493659697632
walking downstairs,1493659698649
walking downstairs,1493659699640
walking downstairs,1493659700642
walking downstairs,1493659700707
walking downstairs,1493659701654
walking downstairs,1493659702651
walking downstairs,1493659703613
walking downstairs,1493659703686
walking downstairs,1493659704609
walking downstairs,1493659705617
walking downstairs,1493659706616
walking downstairs,1493659706671
walking,1493659707650
walking,1493659708657
walking,1493659709591
walking,1493659709656
walking,1493659710629
walking,1493659711618
walking,1493659712601
walking,1493659712651
walking,1493659713692
walking,1493659714632
walking,1493659715597
walking,1493659715653
walking,1493659716641
walking,1493659717615
walking,1493659718614
walking,1493659718666
walking,1493659719631
walking,1493659720610
walking,1493659721599
walking,1493659721643
walking,1493659722649
walking,1493659723600
walking,1493659724615
walking,1493659724664
walking,1493659725633
walking,1493659726646
walking,1493659727604
walking,1493659727649
walking,1493659728623
walking,1493659729635
walking,1493659730615
walking,1493659730673
walking,1493659731648
walking,1493659732628
walking,1493659733623
walking,1493659733675
walking,1493659734633
walking,1493659735651
walking,1493659736606
walking,1493659736669
walking,1493659737644
walking,1493659738635
walking,1493659739609
walking,1493659739664
walking,1493659740640
walking,1493659741636
walking,1493659742594
walking,1493659742645
walking,1493659743626
walking,1493659744632
walking,1493659745598
walking,1493659745648
walking,1493659746637
walking,1493659747625
walking,1493659748612
walking,1493659748684
walking,1493659749635
walking,1493659750633
walking,1493659751603
walking,1493659751660
walking,1493659752610
walking,1493659752987
walking,1493659753925
walking,1493659753987
walking,1493659754997
walking,1493659755947
walking,1493659756927
walking,1493659756994
walking,1493659757933
walking,1493659758936
walking,1493659759914
walking,1493659759970
walking,1493659760925
walking,1493659761964
walking,1493659762920
walking,1493659762961
walking,1493659763931
walking,1493659764960
walking,1493659765918
walking,1493659765969
walking,1493659766932
walking,1493659767872
walking,1493659768843
walking,1493659768898
walking,1493659769908
walking,1493659770936
walking,1493659771850
walking,1493659771907
walking,1493659772903
walking,1493659773917
walking,1493659775161
walking,1493659775241
walking,1493659775893
walking,1493659777011
walking,1493659777876
walking,1493659777950
walking,1493659778911
walking,1493659779874
walking,1493659780865
walking,1493659780924
walking,1493659781866
walking downstairs,1493659783072
walking downstairs,1493659783895
walking downstairs,1493659783967
walking downstairs,1493659784921
walking downstairs,1493659785911
walking downstairs,1493659786884
walking downstairs,1493659787048
walking downstairs,1493659787898
walking downstairs,1493659788907
walking downstairs,1493659789869
walking downstairs,1493659789978
walking downstairs,1493659790926
walking downstairs,1493659791895
walking downstairs,1493659792828
walking downstairs,1493659792858
walking downstairs,1493659793898
walking downstairs,1493659795307
walking downstairs,1493659796955
walking downstairs,1493659797017
walking downstairs,1493659797926
walking downstairs,1493659799080
walking downstairs,1493659799890
walking downstairs,1493659799977
walking downstairs,1493659800902
walking downstairs,1493659801859
walking downstairs,1493659802922
walking downstairs,1493659802967
walking downstairs,1493659803967
walking downstairs,1493659804862
walking,1493659805893
walking,1493659805936
walking,1493659806938
walking,1493659807933
walking,1493659809174
walking,1493659809348
walking,1493659809936
walking,1493659810914
walking,1493659811888
walking,1493659811939
walking,1493659812939
walking,1493659813918
walking,1493659814924
walking,1493659814993
walking,1493659815891
walking,1493659816916
walking,1493659817916
walking,1493659817975
walking,1493659818909
walking,1493659819897
walking,1493659820944
walking,1493659820998
walking,1493659821877
walking,1493659822972
walking,1493659823896
walking,1493659823978
walking,1493659824929
walking,1493659826038
walking,1493659826898
walking,1493659826968
walking,1493659827885
walking,1493659828893
walking,1493659829882
walking,1493659829926
walking,1493659830895
walking,1493659831893
walking,1493659832867
walking,1493659832912
walking,1493659833895
walking,1493659834891
walking,1493659835915
walking,1493659835966
walking,1493659836885
walking,1493659837884
walking,1493659838871
walking,1493659838911
walking,1493659839912
walking,1493659840907
walking,1493659841634
walking,1493659841684
walking,1493659842663
walking,1493659843690
walking,1493659844618
walking,1493659844687
walking,1493659845659
walking,1493659846760
walking,1493659847635
walking,1493659847684
walking,1493659848642
walking,1493659849639
walking,1493659850642
walking,1493659850692
walking,1493659851775
walking,1493659852641
walking,1493659853625
walking,1493659853672
walking,1493659854646
walking,1493659855650
walking,1493659856627
walking,1493659856667
walking,1493659857643
walking,1493659858644
walking,1493659859627
walking,1493659859670
walking,1493659860663
walking,1493659861667
walking,1493659862711
walking,1493659862759
walking,1493659863665
walking,1493659864639
walking,1493659865627
walking,1493659865674
walking,1493659866652
walking,1493659867668
walking,1493659868686
walking,1493659868732
walking,1493659869666
walking,1493659870742
walking,1493659871619
walking,1493659871670
walking,1493659872649
walking,1493659873667
walking,1493659874639
walking,1493659874689
walking,1493659875658
walking,1493659876665
walking,1493659877658
walking,1493659877720
walking,1493659879077
walking,1493659879617
walking,1493659880653
walking,1493659880691
walking,1493659881684
walking,1493659882668
walking,1493659883637
walking,1493659883684
walking downstairs,1493659884651
walking downstairs,1493659885654
walking downstairs,1493659886644
walking downstairs,1493659886689
walking downstairs,1493659887651
walking downstairs,1493659888664
walking downstairs,1493659889623
walking downstairs,1493659889665
walking downstairs,1493659890649
walking downstairs,1493659891662
walking downstairs,1493659892633
walking downstairs,1493659892677
walking downstairs,1493659893667
walking downstairs,1493659894656
walking downstairs,1493659895632
walking downstairs,1493659895677
walking downstairs,1493659896643
walking downstairs,1493659897645
walking downstairs,1493659898633
walking downstairs,1493659898685
walking downstairs,1493659899660
walking downstairs,1493659900674
walking downstairs,1493659901656
walking downstairs,1493659901702
walking downstairs,1493659902649
walking downstairs,1493659903812
walking,1493659904627
walking,1493659904682
walking,1493659905669
walking,1493659906642
walking,1493659907635
walking,1493659907685
walking,1493659908795
walking,1493659909659
walking,1493659910685
walking,1493659910736
walking,1493659911741
walking,1493659912639
walking,1493659913797
walking,1493659913829
walking,1493659914646
walking,1493659915637
walking,1493659916640
walking,1493659916681
walking,1493659917646
walking,1493659918644
walking,1493659919643
walking,1493659919677
walking,1493659920699
walking,1493659921704
walking,1493659922765
walking,1493659922819
walking,1493659923661
walking,1493659924641
walking,1493659925629
walking,1493659925678
walking,1493659926675
walking,1493659927659
walking,1493659928640
walking,1493659928681
walking,1493659929652
walking,1493659930645
walking,1493659931632
walking,1493659931685
walking,1493659932650
walking,1493659933660
walking,1493659934617
walking,1493659934646
walking,1493659935653
walking,1493659936670
walking,1493659937637
walking,1493659937687
walking,1493659938668
walking,1493659939661
walking,1493659940527
walking,1493659940573
walking,1493659941655
walking,1493659942536
walking,1493659943526
walking,1493659943577
walking,1493659944568
walking,1493659945550
walking,1493659946532
walking,1493659946587
walking,1493659947551
walking,1493659948547
walking,1493659949543
walking,1493659949597
walking,1493659950510
walking,1493659951504
walking,1493659952547
walking,1493659952578
walking,1493659953537
walking,1493659954503
walking,1493659955577
walking,1493659955620
walking,1493659956550
walking,1493659957556
walking,1493659958523
walking,1493659958576
walking,1493659959539
walking,1493659960534
walking,1493659961538
walking,1493659961598
walking,1493659962564
walking,1493659963531
walking,1493659964528
walking,1493659964572
walking,1493659965548
walking,1493659966534
walking,1493659967516
walking,1493659967560
walking,1493659968532
walking,1493659969538
walking,1493659970520
walking,1493659970564
walking,1493659971534
walking,1493659972536
walking,1493659973523
walking,1493659973570
walking,1493659974554
walking,1493659975547
walking,1493659976644
walking,1493659976689
walking,1493659977669
walking,1493659978649
walking,1493659979637
walking,1493659979677
walking,1493659980728
walking,1493659981671
walking,1493659982637
walking,1493659982682
walking,1493659983676
walking,1493659984655
walking,1493659985630
walking,1493659985686
walking,1493659986658
walking,1493659987665
walking downstairs,1493659988646
walking downstairs,1493659988695
walking downstairs,1493659989638
walking downstairs,1493659990657
walking downstairs,1493659991643
walking downstairs,1493659991681
walking downstairs,1493659992665
walking downstairs,1493659993654
walking downstairs,1493659994678
walking downstairs,1493659994729
walking downstairs,1493659995648
walking downstairs,1493659996663
walking downstairs,1493659997658
walking downstairs,1493659997706
walking downstairs,1493659998698
walking downstairs,1493659999651
walking downstairs,1493660000647
walking downstairs,1493660000690
walking downstairs,1493660001666
walking downstairs,1493660002658
walking downstairs,1493660003638
walking downstairs,1493660003677
walking downstairs,1493660004663
walking downstairs,1493660005670
walking downstairs,1493660006638
walking downstairs,1493660006677
walking downstairs,1493660007649
walking downstairs,1493660008650
walking,1493660009648
walking,1493660009687
walking,1493660010664
walking,1493660011671
walking,1493660012659
walking,1493660012702
walking,1493660013670
walking,1493660014659
walking,1493660015650
walking,1493660015688
walking,1493660016653
walking,1493660017662
walking,1493660018631
walking,1493660018668
walking,1493660019670
walking,1493660020642
walking,1493660021657
walking,1493660021695
walking,1493660022645
walking,1493660023643
walking,1493660024640
walking,1493660024673
walking,1493660025661
walking,1493660026698
walking,1493660027641
walking,1493660027698
walking,1493660028649
walking,1493660029660
walking,1493660030631
walking,1493660030676
walking,1493660031663
walking,1493660032648
walking,1493660033634
walking,1493660033681
walking,1493660034661
walking,1493660035666
walking,1493660036644
walking,1493660036691
walking,1493660037680
walking,1493660038652
walking,1493660039636
walking,1493660039680
walking,1493660040662
walking,1493660041664
walking,1493660042649
walking,1493660042696
walking,1493660043653
walking,1493660044670
walking,1493660045637
walking,1493660045680
walking,1493660046672
walking,1493660047682
walking,1493660048645
walking,1493660048695
walking,1493660049662
walking,1493660050652
walking,1493660051724
walking,1493660051765
walking,1493660052672
walking,1493660053675
walking,1493660054344
walking,1493660054396
walking,1493660055336
walking,1493660056309
walking,1493660057335
walking,1493660057396
walking,1493660058343
walking,1493660059368
walking,1493660060327
walking,1493660060374
walking,1493660061345
walking,1493660062346
walking,1493660063319
walking,1493660063370
walking,1493660064339
walking,1493660065317
walking,1493660066314
walking,1493660066357
walking downstairs,1493660067336
walking,1493660068321
walking,1493660069304
walking,1493660069347
walking,1493660070330
walking,1493660071325
walking,1493660072359
walking,1493660072416
walking,1493660073341
walking,1493660074322
walking,1493660075524
walking,1493660075636
walking,1493660076397
walking,1493660077334
walking,1493660078305
walking,1493660078374
walking,1493660079359
walking,1493660080333
walking,1493660081318
walking,1493660081379
walking,1493660082351
walking,1493660083337
walking,1493660084317
walking,1493660084377
walking,1493660085345
walking downstairs,1493660086352
walking downstairs,1493660087306
walking downstairs,1493660087362
walking downstairs,1493660088384
walking downstairs,1493660089294
walking downstairs,1493660090272
walking downstairs,1493660090320
walking downstairs,1493660091306
walking downstairs,1493660092299
walking downstairs,1493660093265
walking downstairs,1493660093313
walking downstairs,1493660094300
walking downstairs,1493660095296
walking downstairs,1493660096262
walking downstairs,1493660096306
walking downstairs,1493660097325
walking downstairs,1493660098353
walking downstairs,1493660099255
walking downstairs,1493660099313
walking downstairs,1493660100295
walking downstairs,1493660101326
walking downstairs,1493660102330
walking downstairs,1493660102394
walking downstairs,1493660103299
walking downstairs,1493660104291
walking downstairs,1493660105290
walking downstairs,1493660105330
walking downstairs,1493660106292
walking downstairs,1493660107249
walking downstairs,1493660108279
walking downstairs,1493660108312
walking downstairs,1493660109312
walking downstairs,1493660110289
walking downstairs,1493660111283
walking downstairs,1493660111311
walking downstairs,1493660112303
walking,1493660113292
walking,1493660114570
walking,1493660114611
walking,1493660115283
walking,1493660116305
walking,1493660117303
walking,1493660117347
walking,1493660118289
walking,1493660119322
walking,1493660120283
walking,1493660120345
walking,1493660121303
walking,1493660122316
walking,1493660123268
walking,1493660123312
walking downstairs,1493660124341
walking downstairs,1493660125290
walking downstairs,1493660126305
walking downstairs,1493660126371
walking downstairs,1493660127320
walking downstairs,1493660128319
walking downstairs,1493660129297
walking downstairs,1493660129350
walking downstairs,1493660130309
walking downstairs,1493660131320
walking downstairs,1493660132497
walking downstairs,1493660132545
walking downstairs,1493660133308
walking downstairs,1493660134294
walking downstairs,1493660135391
walking downstairs,1493660135483
walking downstairs,1493660136307
walking downstairs,1493660137624
walking downstairs,1493660138502
walking downstairs,1493660139463
walking downstairs,1493660139620
walking downstairs,1493660140297
walking,1493660141243
walking,1493660141308
walking,1493660142293
walking,1493660143379
walking,1493660144339
walking,1493660144411
walking,1493660145332
walking,1493660146301
walking,1493660147291
walking,1493660147339
walking,1493660148509
walking,1493660149465
walking,1493660150220
walking,1493660150287
walking downstairs,1493660150946
walking downstairs,1493660151910
walking,1493660152478
walking,1493660153068
walking,1493660153849
walking,1493660154572
walking,1493660155326
walking downstairs,1493660156069
