1486739443898,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739444118,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739444361,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739444610,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739444915,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739445218,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739445535,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739445815,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739446105,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
1486739446408,84:d4:7e:6a:38:34,-86;,84:d4:7e:6a:38:30,-86;,84:d4:7e:6a:38:31,-86;,84:d4:7e:6a:38:32,-86;,84:d4:7e:69:d7:91,-86;,84:d4:7e:69:d7:94,-86;,84:d4:7e:69:d7:90,-87;,84:d4:7e:69:d7:92,-86;,ac:a3:1e:07:19:f0,-89;,ac:a3:1e:07:19:f2,-89;,ac:a3:1e:07:19:f1,-89;,ac:a3:1e:07:19:f4,-89;,d8:50:e6:aa:36:82,-88;,9c:1c:12:f3:52:00,-83;,9c:1c:12:f3:52:12,-83;,9c:1c:12:f3:52:10,-84;,ac:a3:1e:07:05:54,-88;,ac:a3:1e:07:05:51,-89;,9c:1c:12:f3:52:14,-84;,9c:1c:12:f3:52:11,-84;,ac:a3:1e:07:05:50,-90;,9c:1c:12:c0:2c:72,-90;,ac:a3:1e:07:05:52,-87;,9c:1c:12:c0:2c:70,-89;,84:d4:7e:6a:38:33,-86;,84:d4:7e:69:d7:93,-87;,ac:a3:1e:07:19:f3,-88;,9c:1c:12:f3:52:13,-84;,84:d4:7e:69:fb:b3,-89;,24:de:c6:e5:44:52,-86;,24:de:c6:e5:44:51,-87;,24:de:c6:e5:44:54,-87;,24:de:c6:e5:44:50,-86;,24:de:c6:0f:f7:b2,-88;,24:de:c6:0f:f7:b0,-89;,24:de:c6:0f:f7:b4,-89;,24:de:c6:0f:f7:b1,-89;,9c:1c:12:c0:2c:74,-90;,84:d4:7e:69:fb:b2,-88;,24:de:c6:e5:4a:d2,-91;,9c:1c:12:c0:2c:62,-78;,24:de:c6:e5:44:53,-87;,9c:1c:12:c0:2c:73,-89;,24:de:c6:0f:f7:b3,-89;,84:d4:7e:69:fb:b0,-89;,84:d4:7e:69:fb:b1,-89;,84:d4:7e:69:fb:b4,-89;,84:d4:7e:6a:38:23,-83;,9c:1c:12:f3:38:23,-87;,84:d4:7e:6a:38:20,-82;,9c:1c:12:f3:38:22,-86;,ac:a3:1e:07:19:e0,-84;,ac:a3:1e:07:19:e1,-83;,00:40:10:10:00:03,-87;,9c:1c:12:c0:2c:61,-79;,9c:1c:12:c0:2c:60,-78;,9c:1c:12:c0:2c:63,-78;,ac:a3:1e:07:19:e3,-83;,ac:a3:1e:07:19:e2,-82;,9c:1c:12:f3:52:03,-82;,84:d4:7e:6a:38:21,-83;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:38:21,-87;,9c:1c:12:f3:5d:03,-88;,9c:1c:12:f3:52:02,-82;,84:d4:7e:6a:38:22,-83;,9c:1c:12:f3:5d:02,-88;,,903d185fccf839df
