timestamp, latitude, longitude, accuracy, UUID 
1486739442950,48.1488058,11.5677321,21.447999954223633,,903d185fccf839df
1486739442987,48.1488058,11.5677321,21.447999954223633,,903d185fccf839df
1486739445061,48.1493169,11.5670928,4,,903d185fccf839df
1486739446018,48.1493033,11.5670936,32,,903d185fccf839df
1486739447018,48.1492791,11.567102,32,,903d185fccf839df
1486739448018,48.149249,11.5671188,32,,903d185fccf839df
1486739449018,48.1492516,11.5671132,24,,903d185fccf839df
1486739450018,48.1492516,11.5671133,24,,903d185fccf839df
1486739451018,48.1492516,11.5671133,32,,903d185fccf839df
1486739452018,48.1492541,11.567128,24,,903d185fccf839df
1486739453018,48.1492541,11.5671281,24,,903d185fccf839df
1486739454018,48.1492433,11.5671409,24,,903d185fccf839df
1486739455018,48.1492433,11.5671409,24,,903d185fccf839df
1486739456068,48.1492433,11.5671408,16,,903d185fccf839df
1486739457068,48.1492433,11.5671408,16,,903d185fccf839df
1486739458000,48.1492433,11.5671408,16,,903d185fccf839df
1486739459000,48.1491685,11.5670976,12,,903d185fccf839df
1486739460000,48.1491609,11.5670868,24,,903d185fccf839df
1486739461000,48.1491552,11.5670754,24,,903d185fccf839df
1486739462000,48.1491489,11.567067,24,,903d185fccf839df
1486739463000,48.149144,11.5670607,12,,903d185fccf839df
1486739464000,48.14914,11.5670499,16,,903d185fccf839df
1486739465000,48.1491334,11.5670442,16,,903d185fccf839df
1486739466000,48.1491281,11.5670397,16,,903d185fccf839df
1486739467000,48.1491212,11.567031,24,,903d185fccf839df
1486739468000,48.1491174,11.567026,48,,903d185fccf839df
1486739469000,48.149114,11.5670234,32,,903d185fccf839df
1486739470000,48.1491069,11.5670187,32,,903d185fccf839df
1486739471000,48.1491035,11.5670149,16,,903d185fccf839df
1486739472000,48.149099,11.5670097,16,,903d185fccf839df
1486739473000,48.149099,11.5670097,32,,903d185fccf839df
1486739474000,48.149099,11.5670097,96,,903d185fccf839df
1486739475000,48.149099,11.5670097,32,,903d185fccf839df
1486739490966,48.148924,11.5677293,19.371999740600586,,903d185fccf839df
1486739495996,48.148924,11.5677293,19.395000457763672,,903d185fccf839df
1486739501007,48.1485391,11.5680343,19.628999710083008,,903d185fccf839df
1486739506011,48.1486247,11.5679665,50,,903d185fccf839df
1486739511071,48.1486347,11.5678677,20.679000854492188,,903d185fccf839df
1486739516034,48.1486347,11.5678677,20.679000854492188,,903d185fccf839df
1486739521078,48.1486347,11.5678677,20.68199920654297,,903d185fccf839df
1486739526134,48.1485819,11.5680004,24.152999877929688,,903d185fccf839df
1486739531075,48.1485819,11.5680004,20.54199981689453,,903d185fccf839df
1486739536094,48.1482146,11.5677461,19.974000930786133,,903d185fccf839df
1486739541107,48.1481919,11.5675823,20.259000778198242,,903d185fccf839df
1486739545000,48.1483883,11.5678353,48,,903d185fccf839df
1486739546123,48.1483883,11.5678353,50.91600036621094,,903d185fccf839df
1486739546000,48.1484155,11.5678353,48,,903d185fccf839df
1486739547000,48.1484155,11.5678353,48,,903d185fccf839df
1486739548000,48.1484155,11.5678353,48,,903d185fccf839df
1486739549000,48.1484155,11.5678352,32,,903d185fccf839df
1486739550000,48.1484158,11.5678351,32,,903d185fccf839df
1486739551188,48.1484158,11.5678351,35.86899948120117,,903d185fccf839df
1486739551000,48.1484164,11.567835,32,,903d185fccf839df
1486739552000,48.1484353,11.5678348,32,,903d185fccf839df
1486739553000,48.1484358,11.5678347,32,,903d185fccf839df
1486739554000,48.1484362,11.5678345,32,,903d185fccf839df
1486739555000,48.1484368,11.5678343,32,,903d185fccf839df
1486739556000,48.1484368,11.5678343,32,,903d185fccf839df
1486739557000,48.1484368,11.5678343,24,,903d185fccf839df
1486739558000,48.1484369,11.5678341,32,,903d185fccf839df
1486739559000,48.1484372,11.5678339,32,,903d185fccf839df
1486739560000,48.1484375,11.5678337,48,,903d185fccf839df
1486739561000,48.1484378,11.5678335,48,,903d185fccf839df
1486739562000,48.1484378,11.5678335,48,,903d185fccf839df
1486739563000,48.1484378,11.5678335,48,,903d185fccf839df
1486739579543,48.1483982,11.5678733,20.576000213623047,,903d185fccf839df
1486739614201,48.1490348,11.5681869,22.420000076293945,,903d185fccf839df
1486739619228,48.1490675,11.5682519,20.422000885009766,,903d185fccf839df
