timestamp, signal strength, UUID 
,,,903d185fccf839df
1486739443733,-71,,903d185fccf839df
1486739443906,-71,,903d185fccf839df
1486739444101,-71,,903d185fccf839df
1486739444168,-71,,903d185fccf839df
1486739444281,-71,,903d185fccf839df
1486739444389,-71,,903d185fccf839df
1486739444478,-71,,903d185fccf839df
1486739444565,-71,,903d185fccf839df
1486739444666,-71,,903d185fccf839df
1486739444772,-71,,903d185fccf839df
1486739444875,-71,,903d185fccf839df
1486739444973,-71,,903d185fccf839df
1486739445062,-71,,903d185fccf839df
1486739445162,-71,,903d185fccf839df
1486739445270,-71,,903d185fccf839df
1486739445496,-71,,903d185fccf839df
1486739445576,-71,,903d185fccf839df
1486739445680,-71,,903d185fccf839df
1486739445764,-71,,903d185fccf839df
1486739445865,-71,,903d185fccf839df
1486739445967,-71,,903d185fccf839df
1486739446067,-71,,903d185fccf839df
1486739446167,-71,,903d185fccf839df
1486739446265,-71,,903d185fccf839df
1486739446363,-71,,903d185fccf839df
1486739446470,-71,,903d185fccf839df
1486739446562,-71,,903d185fccf839df
1486739446670,-71,,903d185fccf839df
1486739446759,-71,,903d185fccf839df
1486739446866,-71,,903d185fccf839df
1486739446990,-71,,903d185fccf839df
1486739447063,-71,,903d185fccf839df
1486739447170,-71,,903d185fccf839df
1486739447271,-71,,903d185fccf839df
1486739447375,-71,,903d185fccf839df
1486739447470,-71,,903d185fccf839df
1486739447558,-71,,903d185fccf839df
1486739447674,-71,,903d185fccf839df
1486739447772,-71,,903d185fccf839df
1486739447863,-71,,903d185fccf839df
1486739447964,-71,,903d185fccf839df
1486739448066,-71,,903d185fccf839df
1486739448159,-71,,903d185fccf839df
1486739448263,-71,,903d185fccf839df
1486739448366,-71,,903d185fccf839df
1486739448468,-71,,903d185fccf839df
1486739448571,-71,,903d185fccf839df
1486739448662,-71,,903d185fccf839df
1486739448762,-71,,903d185fccf839df
1486739448865,-71,,903d185fccf839df
1486739448963,-71,,903d185fccf839df
1486739449061,-71,,903d185fccf839df
1486739449152,-71,,903d185fccf839df
1486739449262,-71,,903d185fccf839df
1486739449409,-71,,903d185fccf839df
1486739449451,-71,,903d185fccf839df
1486739449563,-71,,903d185fccf839df
1486739449690,-71,,903d185fccf839df
1486739449765,-71,,903d185fccf839df
1486739449878,-71,,903d185fccf839df
1486739449969,-71,,903d185fccf839df
1486739450072,-71,,903d185fccf839df
1486739450177,-71,,903d185fccf839df
1486739450256,-71,,903d185fccf839df
1486739450369,-71,,903d185fccf839df
1486739450451,-71,,903d185fccf839df
1486739450555,-71,,903d185fccf839df
1486739450675,-71,,903d185fccf839df
1486739450765,-71,,903d185fccf839df
1486739450852,-71,,903d185fccf839df
1486739450983,-71,,903d185fccf839df
1486739451070,-71,,903d185fccf839df
1486739451151,-71,,903d185fccf839df
1486739451268,-71,,903d185fccf839df
1486739451354,-71,,903d185fccf839df
1486739451463,-71,,903d185fccf839df
1486739451549,-71,,903d185fccf839df
1486739451658,-71,,903d185fccf839df
1486739451755,-71,,903d185fccf839df
1486739451860,-71,,903d185fccf839df
1486739451953,-71,,903d185fccf839df
1486739452050,-71,,903d185fccf839df
1486739452158,-71,,903d185fccf839df
1486739452250,-71,,903d185fccf839df
1486739452349,-71,,903d185fccf839df
1486739452454,-71,,903d185fccf839df
1486739452550,-71,,903d185fccf839df
1486739452662,-71,,903d185fccf839df
1486739452781,-71,,903d185fccf839df
1486739452863,-71,,903d185fccf839df
1486739452976,-71,,903d185fccf839df
1486739453055,-71,,903d185fccf839df
1486739453154,-71,,903d185fccf839df
1486739453249,-71,,903d185fccf839df
1486739453353,-71,,903d185fccf839df
1486739453444,-71,,903d185fccf839df
1486739453554,-71,,903d185fccf839df
1486739453650,-71,,903d185fccf839df
1486739453746,-71,,903d185fccf839df
1486739453854,-71,,903d185fccf839df
1486739453950,-71,,903d185fccf839df
1486739454050,-71,,903d185fccf839df
1486739454148,-71,,903d185fccf839df
1486739454259,-71,,903d185fccf839df
1486739454350,-71,,903d185fccf839df
1486739454459,-71,,903d185fccf839df
1486739454549,-71,,903d185fccf839df
1486739454648,-71,,903d185fccf839df
1486739454755,-71,,903d185fccf839df
1486739454854,-71,,903d185fccf839df
1486739454955,-71,,903d185fccf839df
1486739455050,-71,,903d185fccf839df
1486739455150,-71,,903d185fccf839df
1486739455254,-71,,903d185fccf839df
1486739455350,-71,,903d185fccf839df
1486739455451,-71,,903d185fccf839df
1486739455545,-71,,903d185fccf839df
1486739455649,-71,,903d185fccf839df
1486739455751,-71,,903d185fccf839df
1486739455845,-71,,903d185fccf839df
1486739455950,-71,,903d185fccf839df
1486739456051,-71,,903d185fccf839df
1486739456151,-71,,903d185fccf839df
1486739456248,-71,,903d185fccf839df
1486739456344,-71,,903d185fccf839df
1486739456448,-71,,903d185fccf839df
1486739456547,-71,,903d185fccf839df
1486739456652,-71,,903d185fccf839df
1486739456748,-71,,903d185fccf839df
1486739456848,-71,,903d185fccf839df
1486739456952,-71,,903d185fccf839df
1486739457055,-71,,903d185fccf839df
1486739457153,-71,,903d185fccf839df
1486739457251,-71,,903d185fccf839df
1486739457351,-71,,903d185fccf839df
1486739457456,-71,,903d185fccf839df
1486739457553,-71,,903d185fccf839df
1486739457650,-71,,903d185fccf839df
1486739457754,-71,,903d185fccf839df
1486739457855,-71,,903d185fccf839df
1486739457957,-71,,903d185fccf839df
1486739458050,-71,,903d185fccf839df
1486739458151,-71,,903d185fccf839df
1486739458252,-71,,903d185fccf839df
1486739458344,-71,,903d185fccf839df
1486739458459,-71,,903d185fccf839df
1486739458545,-71,,903d185fccf839df
1486739458649,-71,,903d185fccf839df
1486739458752,-71,,903d185fccf839df
1486739458855,-71,,903d185fccf839df
1486739458953,-71,,903d185fccf839df
1486739459047,-71,,903d185fccf839df
1486739459147,-71,,903d185fccf839df
1486739459256,-71,,903d185fccf839df
1486739459344,-71,,903d185fccf839df
1486739459445,-71,,903d185fccf839df
1486739459554,-71,,903d185fccf839df
1486739459648,-71,,903d185fccf839df
1486739459747,-71,,903d185fccf839df
1486739459848,-71,,903d185fccf839df
1486739459955,-71,,903d185fccf839df
1486739460059,-71,,903d185fccf839df
1486739460152,-71,,903d185fccf839df
1486739460257,-71,,903d185fccf839df
1486739460345,-71,,903d185fccf839df
1486739460448,-71,,903d185fccf839df
1486739460553,-71,,903d185fccf839df
