UUID, meanHeading, class, timestamp 
903d185fccf839df,88.93531219625675,undefined,1486739444309
903d185fccf839df,102.92152501945995,undefined,1486739445280
903d185fccf839df,99.05311024241803,undefined,1486739446270
903d185fccf839df,93.45444935449498,undefined,1486739447279
903d185fccf839df,90.58583419399201,undefined,1486739448267
903d185fccf839df,98.49737217549638,undefined,1486739449267
903d185fccf839df,107.59196484768357,undefined,1486739450261
903d185fccf839df,110.40394209390966,undefined,1486739451272
903d185fccf839df,111.9144816329413,undefined,1486739452255
903d185fccf839df,109.11720858868688,undefined,1486739453258
903d185fccf839df,102.89880373370954,undefined,1486739454261
903d185fccf839df,94.63322433405544,undefined,1486739455261
903d185fccf839df,91.34973522262634,undefined,1486739456256
903d185fccf839df,99.20835820427851,undefined,1486739457258
903d185fccf839df,102.71979324668263,undefined,1486739458255
903d185fccf839df,105.75917839324755,undefined,1486739459259
903d185fccf839df,96.53537388684377,undefined,1486739460261
903d185fccf839df,88.65587639592435,undefined,1486739461254
903d185fccf839df,91.41300010282905,undefined,1486739462261
903d185fccf839df,102.38275630476056,undefined,1486739463251
903d185fccf839df,109.07731530494353,undefined,1486739464265
903d185fccf839df,101.9018821456001,undefined,1486739465257
903d185fccf839df,95.61040422768669,undefined,1486739466261
903d185fccf839df,94.81055235452993,undefined,1486739467253
903d185fccf839df,104.75796246817757,undefined,1486739468256
903d185fccf839df,108.97667942851427,undefined,1486739469255
903d185fccf839df,101.6024785089746,undefined,1486739470249
903d185fccf839df,95.01631571831368,undefined,1486739471268
903d185fccf839df,79.85769498603113,undefined,1486739472261
903d185fccf839df,70.14049785433335,undefined,1486739473250
903d185fccf839df,95.19268609932584,undefined,1486739474265
903d185fccf839df,89.52270159818237,undefined,1486739475255
903d185fccf839df,93.23293449882796,undefined,1486739476257
903d185fccf839df,96.33719305349975,undefined,1486739477260
903d185fccf839df,96.15772585975454,undefined,1486739478253
903d185fccf839df,102.80893186990839,undefined,1486739479257
903d185fccf839df,109.4959958675705,undefined,1486739480256
903d185fccf839df,113.19480318147326,undefined,1486739481263
903d185fccf839df,119.3749386728412,undefined,1486739482254
903d185fccf839df,122.27242816350912,undefined,1486739483265
903d185fccf839df,116.03400905998797,undefined,1486739484271
903d185fccf839df,129.5690109025645,undefined,1486739485273
903d185fccf839df,170.70654380522575,undefined,1486739486267
903d185fccf839df,214.3665209479738,undefined,1486739487273
903d185fccf839df,227.42502815783433,undefined,1486739488279
903d185fccf839df,224.21937349036324,undefined,1486739489277
903d185fccf839df,223.06839173999234,undefined,1486739490356
903d185fccf839df,222.36969091191233,undefined,1486739491275
903d185fccf839df,221.10022816317087,undefined,1486739492272
903d185fccf839df,218.12391317452207,undefined,1486739493273
903d185fccf839df,217.73723723366965,undefined,1486739494271
903d185fccf839df,220.4290303430092,undefined,1486739495274
903d185fccf839df,222.61773411861597,undefined,1486739496272
903d185fccf839df,220.6601070737933,undefined,1486739497273
903d185fccf839df,219.92270523259072,undefined,1486739498271
903d185fccf839df,217.39351566877528,undefined,1486739499282
903d185fccf839df,215.67396305821148,undefined,1486739500355
903d185fccf839df,213.10933327055702,undefined,1486739501267
903d185fccf839df,210.72866119470532,undefined,1486739502264
903d185fccf839df,207.6350217692069,undefined,1486739503272
903d185fccf839df,202.65134278269062,undefined,1486739504272
903d185fccf839df,200.68172701113104,undefined,1486739505276
903d185fccf839df,204.85957365573856,undefined,1486739506268
903d185fccf839df,208.61890045661596,undefined,1486739507279
903d185fccf839df,209.8595992173129,undefined,1486739508266
903d185fccf839df,213.1200406013586,undefined,1486739509268
903d185fccf839df,216.1589363677966,undefined,1486739510277
903d185fccf839df,214.76311733894565,undefined,1486739511268
