timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1486821525532,33.10000228881836,-0.4000000059604645,-21.200000762939453,39.309161023763714,,903d185fccf839df
1486821641104,19.899999618530273,-37.400001525878906,-39.29999923706055,57.786331440214816,,903d185fccf839df
1486821641154,20.5,-37.79999923706055,-40.60000228881836,59.13924412192381,,903d185fccf839df
1486821641228,20.80000114440918,-37.5,-38.70000076293945,57.763137974339465,,903d185fccf839df
1486821641317,20.399999618530273,-37.400001525878906,-38.60000228881836,57.488088418894165,,903d185fccf839df
1486821641354,20.200000762939453,-37.29999923706055,-38.20000076293945,57.08388624085938,,903d185fccf839df
1486821641396,20,-37.20000076293945,-37.70000076293945,56.61386868032536,,903d185fccf839df
1486821641432,19.899999618530273,-37.10000228881836,-37.5,56.379696128110226,,903d185fccf839df
1486821641476,19.80000114440918,-37,-37.20000076293945,56.079230798515106,,903d185fccf839df
1486821641545,19.399999618530273,-37,-36.79999923706055,55.67405118711892,,903d185fccf839df
1486821641566,19.399999618530273,-37,-36.70000076293945,55.60800302114795,,903d185fccf839df
1486821641613,19.30000114440918,-37,-36.70000076293945,55.57319557050835,,903d185fccf839df
1486821641645,19.100000381469727,-37.20000076293945,-37.10000228881836,55.90223852599104,,903d185fccf839df
1486821641694,19.100000381469727,-37.10000228881836,-37.10000228881836,55.83574429141401,,903d185fccf839df
1486821641725,19.100000381469727,-36.900001525878906,-36.900001525878906,55.57004807375932,,903d185fccf839df
1486821641765,19.100000381469727,-36.79999923706055,-36.5,55.23857364478691,,903d185fccf839df
1486821641813,19,-36.70000076293945,-36.400001525878906,55.07131828507694,,903d185fccf839df
1486821641834,19,-36.5,-36.20000076293945,54.805930915153354,,903d185fccf839df
1486821641876,19,-36.29999923706055,-35.70000076293945,54.34316933811404,,903d185fccf839df
1486821641914,18.899999618530273,-36.20000076293945,-35.60000228881836,54.17573407304709,,903d185fccf839df
1486821641934,18.899999618530273,-36.10000228881836,-35.5,54.04322526027849,,903d185fccf839df
1486821642035,19,-36,-35.5,54.01157283397698,,903d185fccf839df
1486821642085,19,-36,-35.400001525878906,53.94590027286596,,903d185fccf839df
1486821642113,19.100000381469727,-36,-35.60000228881836,54.11256910827693,,903d185fccf839df
1486821642156,19.100000381469727,-36.20000076293945,-36,54.50917437966507,,903d185fccf839df
1486821642207,19.200000762939453,-36.29999923706055,-36.20000076293945,54.742762257044085,,903d185fccf839df
1486821642233,19.30000114440918,-36.29999923706055,-36,54.645951292623515,,903d185fccf839df
1486821642294,19.30000114440918,-36.29999923706055,-35.900001525878906,54.580125057291056,,903d185fccf839df
1486821642345,19.399999618530273,-36.5,-36.20000076293945,54.945882910625116,,903d185fccf839df
1486821642367,19.399999618530273,-36.5,-36.29999923706055,55.01181624667388,,903d185fccf839df
1486821642413,19.399999618530273,-36.5,-36.29999923706055,55.01181624667388,,903d185fccf839df
1486821642446,19.399999618530273,-36.5,-36.5,55.143993193742894,,903d185fccf839df
1486821642485,19.399999618530273,-36.60000228881836,-36.70000076293945,55.34266148880141,,903d185fccf839df
1486821642513,19.399999618530273,-36.60000228881836,-36.70000076293945,55.34266148880141,,903d185fccf839df
1486821642578,19.5,-36.5,-36.900001525878906,55.44465806028454,,903d185fccf839df
1486821642605,19.5,-36.5,-36.79999923706055,55.378154449515336,,903d185fccf839df
