timestamp, lastAccessTime, proximity, UUID 
1486821640808,1486821640900,far,,903d185fccf839df
1486821640808,1486821640973,far,,903d185fccf839df
1486821640808,1486821640997,far,,903d185fccf839df
1486821640808,1486821641031,far,,903d185fccf839df
1486821640808,1486821641041,far,,903d185fccf839df
1486821640808,1486821641055,far,,903d185fccf839df
1486821640808,1486821641063,far,,903d185fccf839df
1486821640808,1486821641086,far,,903d185fccf839df
1486821640808,1486821641106,far,,903d185fccf839df
1486821640808,1486821641117,far,,903d185fccf839df
1486821640808,1486821641131,far,,903d185fccf839df
1486821640808,1486821641141,far,,903d185fccf839df
1486821640808,1486821641151,far,,903d185fccf839df
1486821640808,1486821641158,far,,903d185fccf839df
1486821640808,1486821641171,far,,903d185fccf839df
1486821640808,1486821641176,far,,903d185fccf839df
1486821640808,1486821641187,far,,903d185fccf839df
1486821640808,1486821641231,far,,903d185fccf839df
1486821640808,1486821641245,far,,903d185fccf839df
1486821640808,1486821641255,far,,903d185fccf839df
1486821640808,1486821641259,far,,903d185fccf839df
1486821640808,1486821641317,far,,903d185fccf839df
1486821640808,1486821641360,far,,903d185fccf839df
1486821640808,1486821641381,far,,903d185fccf839df
1486821640808,1486821641394,far,,903d185fccf839df
1486821640808,1486821641407,far,,903d185fccf839df
1486821640808,1486821641425,far,,903d185fccf839df
1486821640808,1486821641432,far,,903d185fccf839df
1486821640808,1486821641442,far,,903d185fccf839df
1486821640808,1486821641460,far,,903d185fccf839df
1486821640808,1486821641472,far,,903d185fccf839df
1486821640808,1486821641481,far,,903d185fccf839df
1486821640808,1486821641516,far,,903d185fccf839df
1486821640808,1486821641542,far,,903d185fccf839df
1486821640808,1486821641551,far,,903d185fccf839df
1486821640808,1486821641563,far,,903d185fccf839df
1486821640808,1486821641574,far,,903d185fccf839df
1486821640808,1486821641585,far,,903d185fccf839df
1486821640808,1486821641601,far,,903d185fccf839df
1486821640808,1486821641624,far,,903d185fccf839df
1486821640808,1486821641634,far,,903d185fccf839df
1486821640808,1486821641643,far,,903d185fccf839df
1486821640808,1486821641653,far,,903d185fccf839df
1486821640808,1486821641662,far,,903d185fccf839df
1486821640808,1486821641686,far,,903d185fccf839df
