prediction, timestamp 
sitting,1496112966588
walking downstairs,1496112967992
walking downstairs,1496112969507
sitting,1496112970974
sitting,1496112972538
sitting,1496112974077
sitting,1496112975497
sitting,1496112976988
sitting,1496112978468
sitting,1496112979966
sitting,1496112982391
sitting,1496112983369
sitting,1496112985419
sitting,1496112986362
sitting,1496112988316
sitting,1496112989406
sitting,1496112991395
sitting,1496112992391
sitting,1496112994396
sitting,1496112995333
sitting,1496112997211
sitting,1496112997971
sitting,1496112999503
sitting,1496113000992
sitting,1496113002538
sitting,1496113003997
walking downstairs,1496113005501
walking downstairs,1496113006989
walking downstairs,1496113008487
walking downstairs,1496113009989
sitting,1496113011495
walking downstairs,1496113012997
walking,1496113014522
walking downstairs,1496113015991
walking downstairs,1496113017493
walking downstairs,1496113019001
walking downstairs,1496113020517
walking downstairs,1496113022001
walking downstairs,1496113023510
walking downstairs,1496113025032
walking downstairs,1496113026508
walking downstairs,1496113028014
walking downstairs,1496113029497
walking downstairs,1496113030996
walking,1496113032508
walking downstairs,1496113033994
walking downstairs,1496113035537
walking downstairs,1496113037020
walking downstairs,1496113038491
walking downstairs,1496113040002
walking downstairs,1496113041508
walking,1496113042989
walking downstairs,1496113044495
walking downstairs,1496113045983
walking,1496113047539
walking downstairs,1496113049010
walking downstairs,1496113050523
walking downstairs,1496113051988
walking downstairs,1496113053500
walking downstairs,1496113054999
walking downstairs,1496113056497
walking downstairs,1496113058047
walking downstairs,1496113059549
walking downstairs,1496113060999
sitting,1496113062500
sitting,1496113063996
sitting,1496113065482
walking,1496113066980
walking,1496113068480
walking,1496113069973
sitting,1496113071530
walking downstairs,1496113072979
walking downstairs,1496113074486
walking downstairs,1496113075981
walking downstairs,1496113077488
walking downstairs,1496113078979
walking downstairs,1496113080502
walking downstairs,1496113081992
walking downstairs,1496113083522
walking,1496113084987
walking,1496113086491
walking,1496113087986
sitting,1496113089487
sitting,1496113090980
sitting,1496113092501
sitting,1496113093979
sitting,1496113095517
sitting,1496113096988
walking downstairs,1496113098490
sitting,1496113099994
walking downstairs,1496113101497
walking downstairs,1496113102985
walking downstairs,1496113104487
walking downstairs,1496113105987
walking,1496113107512
sitting,1496113108995
walking,1496113110482
sitting,1496113111991
sitting,1496113113485
sitting,1496113114987
walking downstairs,1496113116491
walking downstairs,1496113117965
walking downstairs,1496113119462
walking downstairs,1496113120986
walking downstairs,1496113122476
walking downstairs,1496113123978
sitting,1496113125492
sitting,1496113127011
sitting,1496113128484
sitting,1496113129980
sitting,1496113131487
sitting,1496113132981
sitting,1496113134489
sitting,1496113135985
sitting,1496113137522
sitting,1496113138980
sitting,1496113140478
sitting,1496113141988
sitting,1496113143471
sitting,1496113144983
sitting,1496113146484
sitting,1496113148042
sitting,1496113149474
sitting,1496113150973
sitting,1496113152489
sitting,1496113153982
sitting,1496113155486
sitting,1496113156970
sitting,1496113158525
sitting,1496113159979
sitting,1496113161494
sitting,1496113162988
sitting,1496113164477
sitting,1496113165986
sitting,1496113167482
sitting,1496113168988
sitting,1496113170520
sitting,1496113171994
sitting,1496113173478
sitting,1496113174991
sitting,1496113176479
sitting,1496113177992
sitting,1496113179475
sitting,1496113181032
sitting,1496113182481
sitting,1496113183976
sitting,1496113185481
sitting,1496113186991
sitting,1496113188469
sitting,1496113189982
sitting,1496113191543
sitting,1496113192979
sitting,1496113194487
sitting,1496113196002
sitting,1496113197486
sitting,1496113198989
sitting,1496113200492
sitting,1496113201977
sitting,1496113203530
sitting,1496113204978
sitting,1496113206481
sitting,1496113207979
sitting,1496113209490
walking,1496113210978
walking downstairs,1496113212473
walking downstairs,1496113213983
walking downstairs,1496113215527
walking downstairs,1496113216982
sitting,1496113218475
sitting,1496113219988
sitting,1496113221496
sitting,1496113223000
walking,1496113224493
sitting,1496113226003
sitting,1496113227526
walking downstairs,1496113228989
walking downstairs,1496113230483
walking downstairs,1496113231986
walking downstairs,1496113233491
walking,1496113234977
walking downstairs,1496113236492
walking downstairs,1496113238023
walking downstairs,1496113239485
walking downstairs,1496113240982
walking downstairs,1496113242477
walking downstairs,1496113243986
walking downstairs,1496113245493
walking downstairs,1496113247001
walking downstairs,1496113248478
walking downstairs,1496113250022
walking downstairs,1496113251480
walking downstairs,1496113252982
walking downstairs,1496113254478
walking downstairs,1496113255985
walking downstairs,1496113257479
walking downstairs,1496113258990
walking downstairs,1496113260495
walking downstairs,1496113262055
walking downstairs,1496113263483
walking downstairs,1496113264979
walking downstairs,1496113266491
walking downstairs,1496113267990
walking downstairs,1496113269480
walking downstairs,1496113270982
walking downstairs,1496113272509
walking downstairs,1496113274015
walking downstairs,1496113275482
walking downstairs,1496113276963
walking downstairs,1496113278498
walking downstairs,1496113279978
walking downstairs,1496113281482
walking downstairs,1496113282987
walking downstairs,1496113284516
walking downstairs,1496113286009
walking downstairs,1496113287493
walking downstairs,1496113288982
walking downstairs,1496113290504
sitting,1496113291985
sitting,1496113293491
sitting,1496113294990
sitting,1496113296498
sitting,1496113298051
sitting,1496113299520
sitting,1496113300984
sitting,1496113302493
sitting,1496113303980
sitting,1496113305498
walking downstairs,1496113306980
walking downstairs,1496113308499
walking downstairs,1496113309983
walking downstairs,1496113311551
walking downstairs,1496113313012
walking downstairs,1496113314476
walking downstairs,1496113315983
walking downstairs,1496113317527
walking downstairs,1496113318987
walking downstairs,1496113320489
walking downstairs,1496113321997
walking downstairs,1496113323492
walking downstairs,1496113325041
walking downstairs,1496113326501
walking downstairs,1496113327995
walking downstairs,1496113329495
walking downstairs,1496113330990
walking downstairs,1496113332502
walking downstairs,1496113333979
walking downstairs,1496113335506
walking downstairs,1496113336993
walking downstairs,1496113338543
walking downstairs,1496113339981
walking downstairs,1496113341484
walking downstairs,1496113342995
walking downstairs,1496113344474
sitting,1496113345991
sitting,1496113347477
sitting,1496113348983
sitting,1496113350519
sitting,1496113351977
sitting,1496113353510
sitting,1496113354960
sitting,1496113356467
sitting,1496113357982
sitting,1496113359482
sitting,1496113360981
sitting,1496113362483
sitting,1496113364054
sitting,1496113365650
sitting,1496113366976
sitting,1496113368469
sitting,1496113369965
sitting,1496113371477
sitting,1496113372962
sitting,1496113374525
sitting,1496113375970
sitting,1496113377464
sitting,1496113378973
sitting,1496113380479
sitting,1496113381977
sitting,1496113383469
sitting,1496113385035
sitting,1496113389774
sitting,1496113390986
sitting,1496113392487
sitting,1496113393984
sitting,1496113395488
sitting,1496113397023
sitting,1496113398481
sitting,1496113399990
sitting,1496113401881
sitting,1496113402982
sitting,1496113404545
sitting,1496113406014
sitting,1496113407473
sitting,1496113408980
sitting,1496113410500
sitting,1496113411981
sitting,1496113413481
sitting,1496113414993
sitting,1496113416488
sitting,1496113418044
sitting,1496113419491
sitting,1496113421000
sitting,1496113422487
sitting,1496113423982
sitting,1496113425486
sitting,1496113426996
sitting,1496113428487
sitting,1496113429989
sitting,1496113431549
sitting,1496113432980
sitting,1496113434488
sitting,1496113435983
sitting,1496113437511
sitting,1496113439333
sitting,1496113440495
sitting,1496113442000
sitting,1496113443507
sitting,1496113446204
sitting,1496113446510
sitting,1496113447990
sitting,1496113449557
sitting,1496113451009
