timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1494605772265,-19.600000381469727,15.699999809265137,-38.5,45.96629193111496,,903d185fccf839df
1494605772555,-20.200000762939453,15,-39.900001525878906,47.17043746774496,,903d185fccf839df
1494605772626,-20.5,14.5,-39.900001525878906,47.14350572280277,,903d185fccf839df
1494605772666,-20.700000762939453,14.100000381469727,-39.900001525878906,47.10955492684338,,903d185fccf839df
1494605772709,-20.80000114440918,13.600000381469727,-39.79999923706055,46.92163646839345,,903d185fccf839df
1494605772784,-21,12.800000190734863,-39.20000076293945,46.27612803860234,,903d185fccf839df
1494605772816,-21,12.40000057220459,-39.10000228881836,46.0822112146291,,903d185fccf839df
1494605772856,-21.100000381469727,12,-38.70000076293945,45.68260156174579,,903d185fccf839df
1494605772906,-21,11.300000190734863,-38.5,45.28730509139847,,903d185fccf839df
1494605772925,-21.100000381469727,11.100000381469727,-38.5,45.2843243152255,,903d185fccf839df
1494605772959,-21,10.699999809265137,-38.400001525878906,45.056076798335646,,903d185fccf839df
1494605773016,-21.100000381469727,10,-38.29999923706055,44.85643671259211,,903d185fccf839df
1494605773044,-21.200000762939453,9.5,-38.20000076293945,44.70939661037344,,903d185fccf839df
1494605773086,-21.200000762939453,8.90000057220459,-38.20000076293945,44.58576176289398,,903d185fccf839df
1494605773126,-21.30000114440918,8.5,-38,44.38400684341785,,903d185fccf839df
1494605773164,-21.399999618530273,8.300000190734863,-38,44.394256282144504,,903d185fccf839df
1494605773216,-21.5,8.100000381469727,-38,44.405630366427026,,903d185fccf839df
1494605773236,-21.5,8.100000381469727,-37.900001525878906,44.320087595691255,,903d185fccf839df
1494605773286,-21.899999618530273,8,-37.79999923706055,44.412272528794055,,903d185fccf839df
1494605773325,-22,8.199999809265137,-37.60000228881836,44.32832198154705,,903d185fccf839df
1494605773364,-22.100000381469727,8.40000057220459,-37.400001525878906,44.24624445436505,,903d185fccf839df
1494605773425,-22.200000762939453,8.600000381469727,-37.20000076293945,44.1660516852023,,903d185fccf839df
1494605773444,-22.200000762939453,8.699999809265137,-37.10000228881836,44.101475915409914,,903d185fccf839df
1494605773505,-22.100000381469727,9,-36.79999923706055,43.85943449129827,,903d185fccf839df
