timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1491900131547,0.31124621629714966,1.5179238319396973,9.635464668273926,,903d185fccf839df
1491900131664,0.4776432514190674,1.6711528301239014,9.375694274902344,,903d185fccf839df
1491900131707,0.606930136680603,1.5167267322540283,9.591172218322754,,903d185fccf839df
1491900131797,0.5219359993934631,1.5729905366897583,9.530119895935059,,903d185fccf839df
1491900131865,0.27054479718208313,1.5981296300888062,9.526528358459473,,903d185fccf839df
1491900131947,0.3711012601852417,1.8722656965255737,9.306262016296387,,903d185fccf839df
1491900132007,0.6404489278793335,1.4520833492279053,9.253589630126953,,903d185fccf839df
1491900132077,0.2513911724090576,1.8339585065841675,10.049661636352539,,903d185fccf839df
1491900132117,0.5722141861915588,1.6639702320098877,9.429563522338867,,903d185fccf839df
1491900132179,0.4596867263317108,1.4101848602294922,9.727641105651855,,903d185fccf839df
1491900132217,0.4429273009300232,1.6124948263168335,9.787496566772461,,903d185fccf839df
1491900132267,0.3124433159828186,1.643619418144226,10.031704902648926,,903d185fccf839df
1491900132305,0.507570743560791,1.499967336654663,9.581595420837402,,903d185fccf839df
1491900132378,0.7601590156555176,1.2437877655029297,9.546878814697266,,903d185fccf839df
1491900132445,0.20709845423698425,1.138442873954773,9.226056098937988,,903d185fccf839df
1491900132537,-0.02992752194404602,1.5191209316253662,9.440337181091309,,903d185fccf839df
1491900132597,0.5841852426528931,1.4245500564575195,9.945513725280762,,903d185fccf839df
1491900132635,-0.30047231912612915,1.0881646871566772,9.633070945739746,,903d185fccf839df
1491900132711,0.11133038252592087,1.4185645580291748,9.676166534423828,,903d185fccf839df
1491900132787,-0.2777273952960968,1.9500772953033447,9.047688484191895,,903d185fccf839df
1491900132837,0.48243165016174316,1.4077905416488647,9.834183692932129,,903d185fccf839df
1491900132884,0.5147533416748047,1.6950948238372803,9.651026725769043,,903d185fccf839df
1491900132937,1.7393875122070312,1.7932571172714233,9.677363395690918,,903d185fccf839df
1491900133005,0.9133879542350769,1.721431016921997,9.759963035583496,,903d185fccf839df
1491900133089,1.217451572418213,1.9907786846160889,9.182960510253906,,903d185fccf839df
1491900133129,1.1887211799621582,2.0482394695281982,9.337387084960938,,903d185fccf839df
1491900133177,0.8990227580070496,1.965639591217041,9.66539192199707,,903d185fccf839df
1491900133208,1.5765818357467651,2.1930887699127197,9.32302188873291,,903d185fccf839df
1491900133327,1.3958195447921753,2.6024973392486572,9.312247276306152,,903d185fccf839df
1491900133404,1.9835960865020752,3.003525972366333,9.034520149230957,,903d185fccf839df
1491900133513,1.9835960865020752,3.1962592601776123,9.453505516052246,,903d185fccf839df
1491900133604,2.0207061767578125,3.4608185291290283,9.127894401550293,,903d185fccf839df
1491900133658,2.360682964324951,3.4608185291290283,9.849745750427246,,903d185fccf839df
1491900133707,1.8567034006118774,3.508702516555786,10.2962646484375,,903d185fccf839df
1491900133777,3.315969467163086,3.7193922996520996,9.847352027893066,,903d185fccf839df
