timestamp, light1, light2, light3, UUID 
1491594217268,0,1678,0,,903d185fccf839df
1491594217449,1,5366,1,,903d185fccf839df
1491594217449,1,5366,1,,903d185fccf839df
1491594217636,1,5366,1,,903d185fccf839df
1491594217837,1,5366,1,,903d185fccf839df
1491594217987,1,5366,1,,903d185fccf839df
1491594217987,1,5366,1,,903d185fccf839df
1491594218175,1,5366,1,,903d185fccf839df
1491594218175,1,5366,1,,903d185fccf839df
1491594218356,1,5366,1,,903d185fccf839df
1491594218356,1,5366,1,,903d185fccf839df
1491594218527,1,5366,1,,903d185fccf839df
1491594218527,1,5366,1,,903d185fccf839df
1491594218793,1,5366,1,,903d185fccf839df
1491594218890,1,5366,1,,903d185fccf839df
1491594218890,1,5366,1,,903d185fccf839df
1491594219069,1,3522,1,,903d185fccf839df
1491594219253,1,5366,1,,903d185fccf839df
1491594219253,1,5366,1,,903d185fccf839df
1491594219253,1,5366,1,,903d185fccf839df
1491594219465,1,3522,1,,903d185fccf839df
1491594219465,1,3522,1,,903d185fccf839df
1491594219610,2,4136,2,,903d185fccf839df
1491594219790,1,5366,1,,903d185fccf839df
1491594219790,1,5366,1,,903d185fccf839df
1491594219972,2,5366,2,,903d185fccf839df
1491594219972,2,5366,2,,903d185fccf839df
1491594220156,2,4136,2,,903d185fccf839df
1491594220156,2,4136,2,,903d185fccf839df
1491594220328,1,5366,1,,903d185fccf839df
1491594220509,1,5366,1,,903d185fccf839df
1491594220509,1,5366,1,,903d185fccf839df
1491594220689,1,5366,1,,903d185fccf839df
1491594220689,1,5366,1,,903d185fccf839df
1491594220868,1,5366,1,,903d185fccf839df
1491594220868,1,5366,1,,903d185fccf839df
1491594221048,1,5366,1,,903d185fccf839df
1491594221048,1,5366,1,,903d185fccf839df
1491594221236,3,5366,3,,903d185fccf839df
1491594221408,3,4444,3,,903d185fccf839df
1491594221408,3,4444,3,,903d185fccf839df
1491594221589,6,4312,6,,903d185fccf839df
1491594221589,6,4312,6,,903d185fccf839df
1491594221769,5,4751,5,,903d185fccf839df
1491594221769,5,4751,5,,903d185fccf839df
1491594221956,3,5366,3,,903d185fccf839df
1491594221956,3,5366,3,,903d185fccf839df
1491594222131,1,5366,1,,903d185fccf839df
1491594222131,1,5366,1,,903d185fccf839df
1491594222311,1,5366,1,,903d185fccf839df
1491594222490,1,5366,1,,903d185fccf839df
1491594222490,1,5366,1,,903d185fccf839df
1491594222667,1,3522,1,,903d185fccf839df
1491594222667,1,3522,1,,903d185fccf839df
1491594222849,1,3522,1,,903d185fccf839df
1491594222849,1,3522,1,,903d185fccf839df
1491594223040,1,3522,1,,903d185fccf839df
1491594223040,1,3522,1,,903d185fccf839df
1491594223207,1,3522,1,,903d185fccf839df
1491594223388,1,5366,1,,903d185fccf839df
1491594223388,1,5366,1,,903d185fccf839df
