timestamp, pressure, UUID 
1491594217268,961.134521484375,903d185fccf839df
1491594217449,961.137939453125,903d185fccf839df
1491594217636,961.129638671875,903d185fccf839df
1491594217837,961.128662109375,903d185fccf839df
1491594217987,961.108154296875,903d185fccf839df
1491594218176,961.08642578125,903d185fccf839df
1491594218356,961.07470703125,903d185fccf839df
1491594218527,961.060546875,903d185fccf839df
1491594218776,961.03662109375,903d185fccf839df
1491594218890,961.01904296875,903d185fccf839df
1491594219069,960.99365234375,903d185fccf839df
1491594219253,960.97119140625,903d185fccf839df
1491594219465,960.94970703125,903d185fccf839df
1491594219611,960.92724609375,903d185fccf839df
1491594219790,960.896728515625,903d185fccf839df
1491594219972,960.872802734375,903d185fccf839df
1491594220156,960.85546875,903d185fccf839df
1491594220328,960.844482421875,903d185fccf839df
1491594220509,960.836181640625,903d185fccf839df
1491594220689,960.838623046875,903d185fccf839df
1491594220868,960.838134765625,903d185fccf839df
1491594221049,960.844970703125,903d185fccf839df
1491594221236,960.850341796875,903d185fccf839df
1491594221408,960.8671875,903d185fccf839df
1491594221589,960.882080078125,903d185fccf839df
1491594221769,960.899169921875,903d185fccf839df
1491594221956,960.901123046875,903d185fccf839df
1491594222131,960.899169921875,903d185fccf839df
1491594222312,960.8984375,903d185fccf839df
1491594222490,960.906982421875,903d185fccf839df
1491594222667,960.9013671875,903d185fccf839df
1491594222857,960.901123046875,903d185fccf839df
1491594223040,960.89208984375,903d185fccf839df
1491594223207,960.881103515625,903d185fccf839df
1491594223388,960.8896484375,903d185fccf839df
1491594223569,960.873779296875,903d185fccf839df
1491594223750,960.857177734375,903d185fccf839df
1491594223935,960.839599609375,903d185fccf839df
1491594224112,960.82470703125,903d185fccf839df
1491594224295,960.816650390625,903d185fccf839df
1491594224470,960.80615234375,903d185fccf839df
1491594224651,960.781494140625,903d185fccf839df
1491594224827,960.768798828125,903d185fccf839df
1491594225010,960.767822265625,903d185fccf839df
1491594225190,960.7734375,903d185fccf839df
1491594225368,960.776123046875,903d185fccf839df
1491594225548,960.7744140625,903d185fccf839df
1491594225728,960.75927734375,903d185fccf839df
1491594225912,960.758056640625,903d185fccf839df
1491594226088,960.755126953125,903d185fccf839df
1491594226268,960.759765625,903d185fccf839df
1491594226449,960.749267578125,903d185fccf839df
1491594226628,960.754150390625,903d185fccf839df
1491594226818,960.7431640625,903d185fccf839df
1491594226989,960.7451171875,903d185fccf839df
1491594227174,960.755859375,903d185fccf839df
1491594227352,960.74853515625,903d185fccf839df
1491594227528,960.764404296875,903d185fccf839df
1491594227715,960.75634765625,903d185fccf839df
1491594227888,960.759765625,903d185fccf839df
1491594228068,960.758056640625,903d185fccf839df
1491594228249,960.75537109375,903d185fccf839df
1491594228436,960.751953125,903d185fccf839df
1491594228611,960.7587890625,903d185fccf839df
1491594228789,960.7666015625,903d185fccf839df
1491594228975,960.756103515625,903d185fccf839df
1491594229156,960.761474609375,903d185fccf839df
1491594229329,960.765380859375,903d185fccf839df
1491594229510,960.7744140625,903d185fccf839df
1491594229690,960.770263671875,903d185fccf839df
1491594229874,960.775634765625,903d185fccf839df
1491594230048,960.772216796875,903d185fccf839df
1491594230234,960.775634765625,903d185fccf839df
1491594230415,960.771484375,903d185fccf839df
1491594230589,960.773681640625,903d185fccf839df
1491594230773,960.761474609375,903d185fccf839df
1491594230949,960.757080078125,903d185fccf839df
1491594231132,960.769775390625,903d185fccf839df
1491594231310,960.780029296875,903d185fccf839df
1491594231489,960.785888671875,903d185fccf839df
1491594231686,960.8095703125,903d185fccf839df
1491594231848,960.819580078125,903d185fccf839df
1491594232031,960.817626953125,903d185fccf839df
1491594232210,960.8203125,903d185fccf839df
1491594232388,960.81396484375,903d185fccf839df
1491594232578,960.815673828125,903d185fccf839df
1491594232748,960.80810546875,903d185fccf839df
1491594232935,960.798828125,903d185fccf839df
1491594233115,960.785400390625,903d185fccf839df
1491594233289,960.78173828125,903d185fccf839df
1491594233468,960.794189453125,903d185fccf839df
1491594233651,960.799072265625,903d185fccf839df
1491594233831,960.799560546875,903d185fccf839df
1491594234025,960.7919921875,903d185fccf839df
1491594234189,960.791015625,903d185fccf839df
1491594234369,960.79931640625,903d185fccf839df
1491594234558,960.807861328125,903d185fccf839df
1491594234736,960.809326171875,903d185fccf839df
1491594234908,960.791748046875,903d185fccf839df
1491594235092,960.79150390625,903d185fccf839df
1491594235268,960.779296875,903d185fccf839df
1491594235449,960.78515625,903d185fccf839df
1491594235630,960.7802734375,903d185fccf839df
1491594235813,960.775146484375,903d185fccf839df
1491594235988,960.767578125,903d185fccf839df
1491594236175,960.757568359375,903d185fccf839df
1491594236351,960.77587890625,903d185fccf839df
1491594236532,960.782958984375,903d185fccf839df
1491594236719,960.767333984375,903d185fccf839df
1491594236892,960.784423828125,903d185fccf839df
1491594237069,960.7802734375,903d185fccf839df
1491594237249,960.793212890625,903d185fccf839df
1491594237428,960.8017578125,903d185fccf839df
1491594237615,960.77490234375,903d185fccf839df
1491594237793,960.7666015625,903d185fccf839df
1491594237970,960.76025390625,903d185fccf839df
1491594238149,960.74658203125,903d185fccf839df
1491594238329,960.74658203125,903d185fccf839df
1491594238508,960.736083984375,903d185fccf839df
1491594238689,960.731201171875,903d185fccf839df
1491594238868,960.7421875,903d185fccf839df
1491594239048,960.739013671875,903d185fccf839df
1491594239228,960.74658203125,903d185fccf839df
1491594239416,960.757080078125,903d185fccf839df
