timestamp, latitude, longitude, accuracy, UUID 
1491594219033,48.1489014,11.5675655,21.656999588012695,,903d185fccf839df
1491594222840,48.1492782,11.5669365,32,,903d185fccf839df
1491594223843,48.1492537,11.566947,32,,903d185fccf839df
1491594224843,48.1492449,11.5669596,32,,903d185fccf839df
1491594224075,48.1492449,11.5669596,36.87799835205078,,903d185fccf839df
1491594225843,48.1492166,11.5669592,24,,903d185fccf839df
1491594226843,48.1491979,11.5669531,24,,903d185fccf839df
1491594227867,48.1491977,11.5669531,24,,903d185fccf839df
1491594228867,48.1491605,11.5669566,24,,903d185fccf839df
1491594230000,48.1491514,11.5669633,16,,903d185fccf839df
1491594231000,48.1491428,11.5669721,24,,903d185fccf839df
1491594232000,48.1491338,11.5669732,16,,903d185fccf839df
1491594233000,48.1491262,11.5669721,24,,903d185fccf839df
1491594234000,48.1491217,11.5669746,16,,903d185fccf839df
1491594235000,48.1491177,11.5669738,32,,903d185fccf839df
1491594236000,48.1491121,11.566977,96,,903d185fccf839df
1491594237000,48.149107,11.5669721,96,,903d185fccf839df
1491594238000,48.1491035,11.5669702,96,,903d185fccf839df
1491594239000,48.1490976,11.5669691,32,,903d185fccf839df
1491594240000,48.1490913,11.5669636,96,,903d185fccf839df
1491594241000,48.1490913,11.5669636,96,,903d185fccf839df
1491594242000,48.1490913,11.5669636,32,,903d185fccf839df
1491594254885,48.148924,11.5677293,19.322999954223633,,903d185fccf839df
1491594259915,48.1486247,11.5679665,20.343000411987305,,903d185fccf839df
1491594264940,48.1486247,11.5679665,19.62700080871582,,903d185fccf839df
1491594269930,48.1486901,11.5680965,21.197999954223633,,903d185fccf839df
1491594274944,48.14868,11.5681953,21.440000534057617,,903d185fccf839df
1491594280003,48.1486901,11.5680965,21.20199966430664,,903d185fccf839df
1491594285013,48.1486146,11.5680654,21.43899917602539,,903d185fccf839df
1491594289994,48.1482372,11.5679099,22.54400062561035,,903d185fccf839df
1491594295034,48.1482473,11.5678111,20.996000289916992,,903d185fccf839df
1491594300097,48.1482146,11.5677461,20.91699981689453,,903d185fccf839df
1491594305194,48.1482146,11.5677461,24.107999801635742,,903d185fccf839df
1491594310220,48.1482146,11.5677461,24.10700035095215,,903d185fccf839df
1491594315241,48.1483127,11.567941,26.34600067138672,,903d185fccf839df
1491594320338,48.1483127,11.567941,26.34600067138672,,903d185fccf839df
1491594325329,48.1488326,11.568154,104.0999984741211,,903d185fccf839df
1491594330452,48.1486448,11.5677688,22.416000366210938,,903d185fccf839df
1491594335498,48.1486448,11.5677688,22.54599952697754,,903d185fccf839df
1491594340539,48.1486347,11.5678677,23.51300048828125,,903d185fccf839df
1491594345597,48.1487102,11.5678988,25.92300033569336,,903d185fccf839df
1491594350638,48.1488511,11.5680598,20.059999465942383,,903d185fccf839df
1491594355398,48.1488838,11.5681248,19.475000381469727,,903d185fccf839df
1491594359254,48.1489266,11.5680909,20.2549991607666,,903d185fccf839df
1491594360803,48.1490021,11.568122,20.392000198364258,,903d185fccf839df
1491594381014,48.1493795,11.5682774,20.76300048828125,,903d185fccf839df
1491594385805,48.1492184,11.5683141,19.621999740600586,,903d185fccf839df
1491594390808,48.1492839,11.568444,19.628999710083008,,903d185fccf839df
1491594396146,48.1492839,11.568444,20.663999557495117,,903d185fccf839df
1491594401120,48.1494348,11.5685062,20.336000442504883,,903d185fccf839df
1491594405000,48.149816,11.568603,48,,903d185fccf839df
1491594406000,48.149816,11.568603,48,,903d185fccf839df
1491594407000,48.1498161,11.5686029,96,,903d185fccf839df
1491594408000,48.1498162,11.5686028,96,,903d185fccf839df
1491594409000,48.1498163,11.5686027,48,,903d185fccf839df
1491594410000,48.1498163,11.5686026,48,,903d185fccf839df
1491594411000,48.1498163,11.5686025,96,,903d185fccf839df
1491594412000,48.1498162,11.5686024,96,,903d185fccf839df
1491594413000,48.1498162,11.5686023,96,,903d185fccf839df
1491594414000,48.1498162,11.5686023,96,,903d185fccf839df
1491594415000,48.1498162,11.5686023,48,,903d185fccf839df
1491594423753,48.1493694,11.5683762,20.43400001525879,,903d185fccf839df
1491594428469,48.1492285,11.5682152,20.466999053955078,,903d185fccf839df
1491594433969,48.148992,11.5682208,20.424999237060547,,903d185fccf839df
1491594439180,48.1489065,11.5682886,19.666000366210938,,903d185fccf839df
1491594444188,48.1489165,11.5681897,19.64299964904785,,903d185fccf839df
1491594449297,48.1489165,11.5681897,19.621000289916992,,903d185fccf839df
1491594454392,48.1487857,11.5679298,20.827999114990234,,903d185fccf839df
1491594459399,48.1487957,11.567831,21.209999084472656,,903d185fccf839df
1491594464433,48.1487857,11.5679298,19.621000289916992,,903d185fccf839df
1491594469502,48.1487857,11.5679298,19.618000030517578,,903d185fccf839df
1491594474472,48.148753,11.5678649,20.31100082397461,,903d185fccf839df
1491594479539,48.1485391,11.5680343,19.621000289916992,,903d185fccf839df
1491594484621,48.1484536,11.568102,19.847000122070312,,903d185fccf839df
1491594489698,48.1483328,11.5677433,19.645999908447266,,903d185fccf839df
1491594494725,48.1483001,11.5676784,19.458999633789062,,903d185fccf839df
1491594500000,48.1485972,11.5677734,48,,903d185fccf839df
1491594499763,48.1485972,11.5677734,60.5,,903d185fccf839df
1491594501000,48.1485956,11.5677727,48,,903d185fccf839df
1491594502000,48.1485887,11.5677695,32,,903d185fccf839df
1491594503000,48.1485759,11.5677619,32,,903d185fccf839df
1491594504000,48.1485349,11.5677323,32,,903d185fccf839df
1491594505000,48.1485056,11.5677122,24,,903d185fccf839df
1491594506000,48.1484799,11.5676946,24,,903d185fccf839df
1491594507000,48.1484825,11.5676986,24,,903d185fccf839df
1491594508000,48.1484846,11.567702,24,,903d185fccf839df
1491594509000,48.1484831,11.5677014,24,,903d185fccf839df
1491594510000,48.1484814,11.5677005,24,,903d185fccf839df
1491594511000,48.1484794,11.5676996,24,,903d185fccf839df
1491594512000,48.1484773,11.5676986,24,,903d185fccf839df
1491594513000,48.1484749,11.5676976,24,,903d185fccf839df
1491594514000,48.1484725,11.5676965,24,,903d185fccf839df
1491594515000,48.1484702,11.5676955,24,,903d185fccf839df
1491594516000,48.148468,11.5676945,32,,903d185fccf839df
1491594517000,48.1484658,11.5676935,48,,903d185fccf839df
1491594524874,48.1483429,11.5676445,20.006000518798828,,903d185fccf839df
1491594529961,48.1484183,11.5676756,20.381999969482422,,903d185fccf839df
1491594534950,48.1484083,11.5677744,19.628000259399414,,903d185fccf839df
1491594540331,48.1485492,11.5679354,20.687000274658203,,903d185fccf839df
1491594545393,48.1487102,11.5678988,20.985000610351562,,903d185fccf839df
1491594550305,48.1489819,11.5683197,20.3439998626709,,903d185fccf839df
1491594555358,48.1489945,11.5685823,20.58300018310547,,903d185fccf839df
1491594560339,48.1490273,11.5686473,20.875,,903d185fccf839df
