timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1491593956088,-0.5443501472473145,0.4218447208404541,-0.13315805792808533,,903d185fccf839df
1491594217391,-0.02130528911948204,-0.007456851191818714,0.09587380290031433,,903d185fccf839df
1491594217531,0.02130528911948204,0.04048004746437073,0.08948221802711487,,903d185fccf839df
1491594217635,-0.09587380290031433,-0.06604639440774918,0.11504855751991272,,903d185fccf839df
1491594217712,-0.28016453981399536,-0.10439591854810715,0.05326322466135025,,903d185fccf839df
1491594217856,0.041545312851667404,-0.15446335077285767,0.30360037088394165,,903d185fccf839df
1491594217891,-0.1992044597864151,-0.32170987129211426,0.052197959274053574,,903d185fccf839df
1491594217922,-0.324905663728714,-0.3792341351509094,-0.08202536404132843,,903d185fccf839df
1491594217962,-0.4037352204322815,-0.5709817409515381,0.07563377916812897,,903d185fccf839df
1491594217991,-0.20666129887104034,-0.3099919557571411,0.11291803419589996,,903d185fccf839df
1491594218054,-0.5358279943466187,-0.23435817658901215,-0.022370554506778717,,903d185fccf839df
1491594218104,-0.07243798673152924,0.21518342196941376,-0.05432848632335663,,903d185fccf839df
1491594218151,-0.027696875855326653,0.2833603322505951,0.012783173471689224,,903d185fccf839df
1491594218165,-0.1257012039422989,0.23755396902561188,-0.004261057823896408,,903d185fccf839df
1491594218194,-0.044741109013557434,0.0788295716047287,0.03941478580236435,,903d185fccf839df
1491594218241,0.6444849967956543,0.2822950780391693,0.02556634694337845,,903d185fccf839df
1491594218278,0.30360037088394165,0.11504855751991272,-0.04261057823896408,,903d185fccf839df
1491594218312,0.2183792144060135,0.16937704384326935,0.030892670154571533,,903d185fccf839df
1491594218359,0.5784385800361633,0.12783172726631165,-0.02130528911948204,,903d185fccf839df
1491594218387,0.21518342196941376,-0.17789916694164276,-0.04687163606286049,,903d185fccf839df
1491594218459,0.27057716250419617,-0.07456851005554199,0.009587380103766918,,903d185fccf839df
1491594218504,-0.01810949668288231,-0.3387540876865387,0.27057716250419617,,903d185fccf839df
1491594218544,-0.17363810539245605,0.362189918756485,0.6103965044021606,,903d185fccf839df
1491594218572,-0.28442561626434326,0.7137271761894226,0.7073355913162231,,903d185fccf839df
1491594218603,-0.11078750342130661,0.26631611585617065,0.4388889670372009,,903d185fccf839df
1491594218684,0.1257012039422989,-0.00532632227987051,-0.362189918756485,,903d185fccf839df
1491594218704,0.16511599719524384,-0.10333064943552017,-0.35899412631988525,,903d185fccf839df
1491594218763,0.3749730885028839,-0.7829693555831909,-0.2695119082927704,,903d185fccf839df
1491594218811,-0.6114618182182312,0.034088462591171265,-0.24181503057479858,,903d185fccf839df
1491594218833,-1.1238540410995483,-0.3941478431224823,-0.05006742849946022,,903d185fccf839df
1491594218864,-1.4807175397872925,-0.5965480804443359,0.049002163112163544,,903d185fccf839df
1491594218903,-0.6391586661338806,-0.15872439742088318,-0.03621899336576462,,903d185fccf839df
1491594218947,-0.3526025414466858,-0.5667206645011902,-0.0884169489145279,,903d185fccf839df
1491594218963,-0.3004045784473419,-0.5422195792198181,-0.14061491191387177,,903d185fccf839df
1491594218994,-0.3004045784473419,-0.01065264455974102,-0.1853560209274292,,903d185fccf839df
1491594219049,0.024501081556081772,-0.4026699662208557,-0.21624869108200073,,903d185fccf839df
1491594219068,0.40480050444602966,0.003195793367922306,-0.4452805519104004,,903d185fccf839df
1491594219100,0.5890912413597107,0.10439591854810715,-0.7211840152740479,,903d185fccf839df
