timestamp, signal strength, UUID 
1491594197114,-85,,903d185fccf839df
1491594217396,-85,,903d185fccf839df
1491594217532,-85,,903d185fccf839df
1491594217637,-85,,903d185fccf839df
1491594217855,-85,,903d185fccf839df
1491594217935,-85,,903d185fccf839df
1491594218057,-85,,903d185fccf839df
1491594218137,-85,,903d185fccf839df
1491594218242,-85,,903d185fccf839df
1491594218345,-85,,903d185fccf839df
1491594218460,-85,,903d185fccf839df
1491594218533,-85,,903d185fccf839df
1491594218642,-85,,903d185fccf839df
1491594218730,-85,,903d185fccf839df
1491594218828,-85,,903d185fccf839df
1491594218933,-85,,903d185fccf839df
1491594219047,-85,,903d185fccf839df
1491594219215,-85,,903d185fccf839df
1491594219312,-85,,903d185fccf839df
1491594219374,-85,,903d185fccf839df
1491594219437,-85,,903d185fccf839df
1491594219549,-85,,903d185fccf839df
1491594219638,-85,,903d185fccf839df
1491594219728,-85,,903d185fccf839df
1491594219825,-85,,903d185fccf839df
1491594219922,-85,,903d185fccf839df
1491594220024,-85,,903d185fccf839df
1491594220143,-85,,903d185fccf839df
1491594220229,-85,,903d185fccf839df
1491594220319,-85,,903d185fccf839df
1491594220440,-85,,903d185fccf839df
1491594220525,-85,,903d185fccf839df
1491594220630,-85,,903d185fccf839df
1491594220734,-85,,903d185fccf839df
1491594220822,-85,,903d185fccf839df
1491594220925,-85,,903d185fccf839df
1491594221033,-85,,903d185fccf839df
1491594221133,-85,,903d185fccf839df
1491594221234,-85,,903d185fccf839df
1491594221322,-85,,903d185fccf839df
1491594221433,-85,,903d185fccf839df
1491594221526,-85,,903d185fccf839df
1491594221658,-85,,903d185fccf839df
1491594221769,-85,,903d185fccf839df
1491594221829,-85,,903d185fccf839df
1491594221926,-85,,903d185fccf839df
1491594222025,-85,,903d185fccf839df
1491594222131,-85,,903d185fccf839df
1491594222240,-85,,903d185fccf839df
1491594222327,-85,,903d185fccf839df
1491594222428,-85,,903d185fccf839df
1491594222522,-85,,903d185fccf839df
1491594222630,-85,,903d185fccf839df
1491594222734,-85,,903d185fccf839df
1491594222821,-85,,903d185fccf839df
1491594222928,-85,,903d185fccf839df
1491594223034,-85,,903d185fccf839df
1491594223123,-85,,903d185fccf839df
1491594223220,-85,,903d185fccf839df
1491594223324,-85,,903d185fccf839df
