startDate, endDate, numberOfSteps, distance, floorsAscended, floorsDescended, UUID 
1491594217039,1491594217058,0,,903d185fccf839df
1491594217039,1491594222544,6,,903d185fccf839df
1491594217039,1491594222899,7,,903d185fccf839df
1491594217039,1491594223323,8,,903d185fccf839df
1491594217039,1491594223946,9,,903d185fccf839df
1491594217039,1491594224765,10,,903d185fccf839df
1491594217039,1491594225324,11,,903d185fccf839df
1491594217039,1491594226131,12,,903d185fccf839df
1491594217039,1491594226702,13,,903d185fccf839df
1491594217039,1491594227278,14,,903d185fccf839df
1491594217039,1491594227842,15,,903d185fccf839df
1491594217039,1491594228383,16,,903d185fccf839df
1491594217039,1491594228865,17,,903d185fccf839df
1491594217039,1491594229391,18,,903d185fccf839df
1491594217039,1491594229928,19,,903d185fccf839df
1491594217039,1491594230465,20,,903d185fccf839df
1491594217039,1491594230985,21,,903d185fccf839df
1491594217039,1491594231525,22,,903d185fccf839df
1491594217039,1491594232030,23,,903d185fccf839df
1491594217039,1491594232557,24,,903d185fccf839df
1491594217039,1491594233064,25,,903d185fccf839df
1491594217039,1491594233581,26,,903d185fccf839df
1491594217039,1491594234102,27,,903d185fccf839df
1491594217039,1491594234625,28,,903d185fccf839df
1491594217039,1491594235122,29,,903d185fccf839df
1491594217039,1491594235648,30,,903d185fccf839df
1491594217039,1491594235981,31,,903d185fccf839df
1491594217039,1491594236687,32,,903d185fccf839df
1491594217039,1491594237182,33,,903d185fccf839df
1491594217039,1491594237741,34,,903d185fccf839df
1491594217039,1491594238345,35,,903d185fccf839df
1491594217039,1491594238716,36,,903d185fccf839df
1491594217039,1491594239303,37,,903d185fccf839df
1491594217039,1491594239833,38,,903d185fccf839df
1491594217039,1491594240343,39,,903d185fccf839df
1491594217039,1491594240888,40,,903d185fccf839df
1491594217039,1491594241399,41,,903d185fccf839df
1491594217039,1491594241943,42,,903d185fccf839df
1491594217039,1491594242466,43,,903d185fccf839df
1491594217039,1491594243026,44,,903d185fccf839df
1491594217039,1491594243531,45,,903d185fccf839df
1491594217039,1491594244066,46,,903d185fccf839df
1491594217039,1491594244585,47,,903d185fccf839df
1491594217039,1491594245162,48,,903d185fccf839df
1491594217039,1491594245663,49,,903d185fccf839df
1491594217039,1491594246245,50,,903d185fccf839df
1491594217039,1491594246742,51,,903d185fccf839df
1491594217039,1491594247291,52,,903d185fccf839df
1491594217039,1491594247784,53,,903d185fccf839df
1491594217039,1491594248313,54,,903d185fccf839df
1491594217039,1491594248873,55,,903d185fccf839df
1491594217039,1491594249406,56,,903d185fccf839df
1491594217039,1491594249904,57,,903d185fccf839df
1491594217039,1491594250462,58,,903d185fccf839df
1491594217039,1491594250943,59,,903d185fccf839df
1491594217039,1491594251543,60,,903d185fccf839df
1491594217039,1491594252170,61,,903d185fccf839df
1491594217039,1491594252722,62,,903d185fccf839df
1491594217039,1491594253202,63,,903d185fccf839df
1491594217039,1491594253781,64,,903d185fccf839df
1491594217039,1491594254282,65,,903d185fccf839df
1491594217039,1491594254842,66,,903d185fccf839df
1491594217039,1491594255366,67,,903d185fccf839df
1491594217039,1491594255904,68,,903d185fccf839df
1491594217039,1491594256406,69,,903d185fccf839df
1491594217039,1491594256984,70,,903d185fccf839df
1491594217039,1491594257504,71,,903d185fccf839df
1491594217039,1491594258067,72,,903d185fccf839df
1491594217039,1491594258563,73,,903d185fccf839df
1491594217039,1491594259104,74,,903d185fccf839df
1491594217039,1491594259623,75,,903d185fccf839df
1491594217039,1491594260206,76,,903d185fccf839df
1491594217039,1491594260683,77,,903d185fccf839df
1491594217039,1491594261262,78,,903d185fccf839df
1491594217039,1491594261765,79,,903d185fccf839df
1491594217039,1491594262326,80,,903d185fccf839df
1491594217039,1491594262844,81,,903d185fccf839df
1491594217039,1491594263405,82,,903d185fccf839df
1491594217039,1491594263924,83,,903d185fccf839df
1491594217039,1491594264485,84,,903d185fccf839df
1491594217039,1491594264964,85,,903d185fccf839df
1491594217039,1491594265504,86,,903d185fccf839df
1491594217039,1491594266023,87,,903d185fccf839df
1491594217039,1491594266564,88,,903d185fccf839df
1491594217039,1491594267085,89,,903d185fccf839df
1491594217039,1491594267627,90,,903d185fccf839df
1491594217039,1491594268122,91,,903d185fccf839df
1491594217039,1491594268679,92,,903d185fccf839df
1491594217039,1491594269145,93,,903d185fccf839df
1491594217039,1491594269704,94,,903d185fccf839df
1491594217039,1491594270233,95,,903d185fccf839df
1491594217039,1491594270765,96,,903d185fccf839df
1491594217039,1491594271263,97,,903d185fccf839df
1491594217039,1491594271803,98,,903d185fccf839df
1491594217039,1491594272364,99,,903d185fccf839df
1491594217039,1491594272883,100,,903d185fccf839df
1491594217039,1491594273408,101,,903d185fccf839df
1491594217039,1491594273923,102,,903d185fccf839df
1491594217039,1491594274445,103,,903d185fccf839df
1491594217039,1491594274983,104,,903d185fccf839df
1491594217039,1491594275483,105,,903d185fccf839df
1491594217039,1491594276024,106,,903d185fccf839df
1491594217039,1491594276546,107,,903d185fccf839df
1491594217039,1491594277104,108,,903d185fccf839df
1491594217039,1491594277629,109,,903d185fccf839df
1491594217039,1491594278165,110,,903d185fccf839df
1491594217039,1491594278706,111,,903d185fccf839df
1491594217039,1491594279246,112,,903d185fccf839df
1491594217039,1491594279783,113,,903d185fccf839df
1491594217039,1491594280327,114,,903d185fccf839df
1491594217039,1491594280844,115,,903d185fccf839df
1491594217039,1491594281396,116,,903d185fccf839df
1491594217039,1491594281910,117,,903d185fccf839df
1491594217039,1491594282445,118,,903d185fccf839df
1491594217039,1491594282990,119,,903d185fccf839df
1491594217039,1491594283545,120,,903d185fccf839df
1491594217039,1491594284044,121,,903d185fccf839df
1491594217039,1491594284605,122,,903d185fccf839df
1491594217039,1491594285104,123,,903d185fccf839df
1491594217039,1491594285671,124,,903d185fccf839df
1491594217039,1491594286143,125,,903d185fccf839df
1491594217039,1491594286725,126,,903d185fccf839df
1491594217039,1491594287203,127,,903d185fccf839df
1491594217039,1491594287767,128,,903d185fccf839df
1491594217039,1491594288223,129,,903d185fccf839df
1491594217039,1491594289245,131,,903d185fccf839df
1491594217039,1491594289746,132,,903d185fccf839df
1491594217039,1491594290244,133,,903d185fccf839df
1491594217039,1491594290797,134,,903d185fccf839df
1491594217039,1491594291345,135,,903d185fccf839df
1491594217039,1491594292006,136,,903d185fccf839df
1491594217039,1491594292604,137,,903d185fccf839df
1491594217039,1491594293145,138,,903d185fccf839df
1491594217039,1491594293623,139,,903d185fccf839df
1491594217039,1491594294127,140,,903d185fccf839df
1491594217039,1491594294591,141,,903d185fccf839df
1491594217039,1491594295184,142,,903d185fccf839df
1491594217039,1491594295725,143,,903d185fccf839df
1491594217039,1491594296307,144,,903d185fccf839df
1491594217039,1491594296804,145,,903d185fccf839df
1491594217039,1491594297364,146,,903d185fccf839df
1491594217039,1491594297927,147,,903d185fccf839df
1491594217039,1491594298504,148,,903d185fccf839df
1491594217039,1491594299065,149,,903d185fccf839df
1491594217039,1491594299625,150,,903d185fccf839df
1491594217039,1491594300190,151,,903d185fccf839df
1491594217039,1491594300744,152,,903d185fccf839df
1491594217039,1491594301344,153,,903d185fccf839df
1491594217039,1491594302027,154,,903d185fccf839df
1491594217039,1491594302664,155,,903d185fccf839df
1491594217039,1491594303265,156,,903d185fccf839df
1491594217039,1491594303865,157,,903d185fccf839df
1491594217039,1491594304425,158,,903d185fccf839df
1491594217039,1491594304988,159,,903d185fccf839df
1491594217039,1491594305625,160,,903d185fccf839df
1491594217039,1491594306224,161,,903d185fccf839df
1491594217039,1491594306805,162,,903d185fccf839df
