prediction, timestamp 
sitting,1494604850875
sitting,1494604852374
sitting,1494604853882
walking downstairs,1494604855397
walking downstairs,1494604856872
sitting,1494604858384
sitting,1494604859872
sitting,1494604861385
sitting,1494604862887
sitting,1494604864424
sitting,1494604865912
sitting,1494604867461
sitting,1494604868897
sitting,1494604870399
sitting,1494604871898
sitting,1494604873381
sitting,1494604874879
sitting,1494604876407
sitting,1494604877897
sitting,1494604879389
sitting,1494604880884
sitting,1494604882391
sitting,1494604885224
sitting,1494604885396
sitting,1494604886884
sitting,1494604888382
sitting,1494604889941
sitting,1494604891419
sitting,1494604892921
sitting,1494604894377
sitting,1494604895898
sitting,1494604897408
sitting,1494604898887
sitting,1494604900400
sitting,1494604902752
sitting,1494604903385
sitting,1494604904919
sitting,1494604906381
sitting,1494604907895
sitting,1494604909407
sitting,1494604910911
sitting,1494604912465
sitting,1494604913887
sitting,1494604915461
sitting,1494604916881
sitting,1494604918382
sitting,1494604919885
sitting,1494604921400
sitting,1494604922896
sitting,1494604924392
sitting,1494604925882
walking,1494604927386
walking downstairs,1494604928952
walking downstairs,1494604930437
walking downstairs,1494604931878
walking downstairs,1494604933394
walking downstairs,1494604934877
sitting,1494604936393
sitting,1494604937880
sitting,1494604939382
sitting,1494604940893
sitting,1494604942393
sitting,1494604943881
sitting,1494604945386
sitting,1494604946967
sitting,1494604948423
sitting,1494604949883
sitting,1494604951381
sitting,1494604952889
sitting,1494604954378
sitting,1494604955886
sitting,1494604957390
sitting,1494604958876
sitting,1494604960392
sitting,1494604961889
sitting,1494604963450
sitting,1494604964904
sitting,1494604966373
sitting,1494604967895
sitting,1494604969395
sitting,1494604970902
sitting,1494604972388
sitting,1494604973889
sitting,1494604975381
sitting,1494604976881
sitting,1494604978391
sitting,1494604979874
sitting,1494604981383
sitting,1494604982952
sitting,1494604984390
sitting,1494604985891
sitting,1494604987381
sitting,1494604988893
sitting,1494604990388
sitting,1494604991880
sitting,1494604993374
sitting,1494604994865
sitting,1494604996388
sitting,1494604997891
sitting,1494604999460
sitting,1494605000878
