timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1493660587398,-0.24660277366638184,1.9596540927886963,9.372102737426758,,903d185fccf839df
1493660587485,-0.2693476974964142,1.722628116607666,10.05923843383789,,903d185fccf839df
1493660587597,-0.016759412363171577,1.8938134908676147,9.330204010009766,,903d185fccf839df
1493660587705,-0.002394201699644327,1.8339585065841675,9.853337287902832,,903d185fccf839df
1493660587745,-0.11611878126859665,2.0661959648132324,9.192537307739258,,903d185fccf839df
1493660587831,-0.27413609623908997,1.8267759084701538,9.579200744628906,,903d185fccf839df
1493660587912,-0.07541735470294952,2.1092917919158936,9.692925453186035,,903d185fccf839df
1493660587956,0.13407529890537262,2.005143880844116,10.095151901245117,,903d185fccf839df
1493660588036,-0.22026655077934265,1.9548656940460205,9.412803649902344,,903d185fccf839df
1493660588123,-0.5315127968788147,1.9081788063049316,9.151836395263672,,903d185fccf839df
1493660588178,0.061052143573760986,2.0614075660705566,9.32421875,,903d185fccf839df
1493660588236,-0.1412578970193863,1.9297266006469727,9.493009567260742,,903d185fccf839df
1493660588317,-0.11851298063993454,1.8794482946395874,10.103530883789062,,903d185fccf839df
1493660588356,-0.07302315533161163,1.9129672050476074,9.305065155029297,,903d185fccf839df
1493660588435,0.33758243918418884,2.2661118507385254,9.855731010437012,,903d185fccf839df
1493660588507,0.3208230137825012,1.8411411046981812,10.064026832580566,,903d185fccf839df
1493660588556,0.040701430290937424,2.0626046657562256,9.187748908996582,,903d185fccf839df
1493660588624,-0.5111620426177979,1.9620482921600342,9.434351921081543,,903d185fccf839df
1493660588696,-0.395043283700943,2.0171148777008057,9.612719535827637,,903d185fccf839df
1493660588746,-0.2082955539226532,2.1140801906585693,9.718064308166504,,903d185fccf839df
1493660588816,-0.02513911761343479,2.184709072113037,9.370905876159668,,903d185fccf839df
1493660588833,-0.010773907415568829,2.126051187515259,9.57321548461914,,903d185fccf839df
1493660588886,-0.07661445438861847,2.0254945755004883,9.11113452911377,,903d185fccf839df
1493660588927,0.20470423996448517,1.9321208000183105,9.494206428527832,,903d185fccf839df
1493660588996,-0.08140286058187485,2.3283610343933105,9.08719253540039,,903d185fccf839df
1493660589044,0.3603273630142212,1.777694821357727,9.611522674560547,,903d185fccf839df
1493660589116,0.6548141837120056,2.2589292526245117,9.155426979064941,,903d185fccf839df
1493660589146,0.5339069962501526,2.24935245513916,9.016563415527344,,903d185fccf839df
1493660589203,-0.20949265360832214,2.0242974758148193,10.599130630493164,,903d185fccf839df
1493660589223,-0.09217676520347595,1.7860745191574097,10.56680965423584,,903d185fccf839df
1493660589276,0.5015852451324463,1.9177556037902832,9.951498985290527,,903d185fccf839df
1493660589336,0.28969839215278625,2.7329812049865723,8.821435928344727,,903d185fccf839df
1493660589392,0.22625206410884857,2.8431146144866943,8.893261909484863,,903d185fccf839df
1493660589427,1.213860273361206,2.806004285812378,10.196905136108398,,903d185fccf839df
1493660589486,-0.24779987335205078,2.9281086921691895,10.196905136108398,,903d185fccf839df
1493660589536,1.315613865852356,3.7277719974517822,9.459490776062012,,903d185fccf839df
1493660589630,-0.28371289372444153,2.7293899059295654,10.187328338623047,,903d185fccf839df
1493660589726,-0.3280056416988373,5.488707542419434,10.008959770202637,,903d185fccf839df
1493660589776,4.6052470207214355,6.495469093322754,12.316970825195312,,903d185fccf839df
1493660589826,8.141483306884766,5.779603004455566,5.51624059677124,,903d185fccf839df
1493660589879,7.486668586730957,3.4799721240997314,-0.49799394607543945,,903d185fccf839df
1493660589948,2.2254104614257812,0.9780313968658447,-5.765237808227539,,903d185fccf839df
1493660590058,-2.9089550971984863,-2.5534160137176514,-8.11634349822998,,903d185fccf839df
1493660590116,1.9249382019042969,-5.57370138168335,-10.827776908874512,,903d185fccf839df
1493660590146,-3.47039532661438,-5.616796970367432,-5.795165061950684,,903d185fccf839df
1493660590216,2.3080103397369385,-11.829751014709473,-19.3978214263916,,903d185fccf839df
1493660590271,-4.410119533538818,-5.621585369110107,-0.3878606855869293,,903d185fccf839df
1493660590363,-2.3714568614959717,-15.526397705078125,-15.818490982055664,,903d185fccf839df
1493660590444,2.121262788772583,-6.775590896606445,-5.227739334106445,,903d185fccf839df
1493660590536,1.382651448249817,-8.339004516601562,-6.53257942199707,,903d185fccf839df
1493660590603,-0.42018240690231323,-11.112687110900879,-4.082113742828369,,903d185fccf839df
1493660590637,-1.3563152551651,-6.596025466918945,-1.380257248878479,,903d185fccf839df
1493660590672,0.4297592043876648,-7.296329498291016,-5.485116004943848,,903d185fccf839df
1493660590716,-0.2777273952960968,-6.2392897605896,-3.488351821899414,,903d185fccf839df
1493660590737,-2.31758713722229,-6.602011203765869,-6.410475254058838,,903d185fccf839df
1493660590785,-1.5286977291107178,-6.069301128387451,1.7812861204147339,,903d185fccf839df
1493660590826,-1.5119383335113525,-10.651803016662598,2.6803088188171387,,903d185fccf839df
1493660590883,-3.5625722408294678,-17.15804672241211,2.560598611831665,,903d185fccf839df
1493660590916,-2.5977089405059814,-19.003976821899414,2.5115175247192383,,903d185fccf839df
1493660590952,-1.521515130996704,-7.474697589874268,-0.5015852451324463,,903d185fccf839df
1493660591003,-2.183511972427368,-9.160215377807617,2.4576480388641357,,903d185fccf839df
1493660591026,-2.4145524501800537,-9.813833236694336,2.9041666984558105,,903d185fccf839df
1493660591083,-2.205059766769409,-9.459490776062012,1.4915876388549805,,903d185fccf839df
1493660591122,-2.1272482872009277,-9.865307807922363,0.16519992053508759,,903d185fccf839df
1493660591143,-2.4660277366638184,-10.131064414978027,0.21667525172233582,,903d185fccf839df
1493660591185,-2.7030537128448486,-9.567230224609375,-0.8750807046890259,,903d185fccf839df
1493660591223,-2.190694570541382,-10.78468132019043,-0.5351040959358215,,903d185fccf839df
1493660591266,-3.7481226921081543,-11.021707534790039,0.5351040959358215,,903d185fccf839df
1493660591296,-1.4748282432556152,-8.451532363891602,0.6979097723960876,,903d185fccf839df
1493660591311,-0.2561795711517334,-7.9858598709106445,0.17836803197860718,,903d185fccf839df
1493660591332,0.152031809091568,-9.587580680847168,0.33758243918418884,,903d185fccf839df
1493660591372,-0.36750996112823486,-10.319009780883789,0.8786720037460327,,903d185fccf839df
1493660591403,-1.8818424940109253,-9.422380447387695,0.395043283700943,,903d185fccf839df
1493660591425,-2.674323320388794,-9.220070838928223,-0.1496376097202301,,903d185fccf839df
1493660591485,-2.141613483428955,-9.23682975769043,-0.0933738648891449,,903d185fccf839df
1493660591526,-1.6136919260025024,-9.20211410522461,-0.14365209639072418,,903d185fccf839df
1493660591572,-1.7381904125213623,-9.99459457397461,-0.0933738648891449,,903d185fccf839df
1493660591596,-1.5538369417190552,-10.225635528564453,-0.03232172131538391,,903d185fccf839df
1493660591623,-1.7980455160140991,-10.366893768310547,0.24899697303771973,,903d185fccf839df
1493660591643,-1.9045875072479248,-9.906009674072266,0.18076223134994507,,903d185fccf839df
1493660591702,-0.9062053561210632,-9.103952407836914,-0.5327098965644836,,903d185fccf839df
1493660591723,-0.9181763529777527,-9.564835548400879,-0.8810662031173706,,903d185fccf839df
1493660591786,-0.3196259140968323,-9.442731857299805,-1.404199242591858,,903d185fccf839df
1493660591819,0.40462008118629456,-9.08719253540039,-0.727837324142456,,903d185fccf839df
1493660591833,0.49799394607543945,-8.404845237731934,-0.12449848651885986,,903d185fccf839df
1493660591863,-0.9085995554924011,-11.307814598083496,-4.288015365600586,,903d185fccf839df
1493660591906,-1.7621324062347412,-7.797914981842041,0.9205705523490906,,903d185fccf839df
1493660591935,-3.691859006881714,-10.189722061157227,0.08259996026754379,,903d185fccf839df
1493660591963,-4.183867454528809,-8.485051155090332,-0.3280056416988373,,903d185fccf839df
1493660591985,-3.268085241317749,-9.168595314025879,0.7841010689735413,,903d185fccf839df
1493660592023,-0.8870517015457153,-9.305065155029297,0.09576806426048279,,903d185fccf839df
1493660592073,-1.171961784362793,-8.710105895996094,-0.5051765441894531,,903d185fccf839df
1493660592096,-1.600523829460144,-10.383652687072754,-0.645237386226654,,903d185fccf839df
1493660592145,-1.1971008777618408,-11.338939666748047,-1.3204022645950317,,903d185fccf839df
1493660592196,-2.646790027618408,-9.747992515563965,0.365115761756897,,903d185fccf839df
1493660592237,-2.167949676513672,-9.86889934539795,0.21188685297966003,,903d185fccf839df
1493660592283,-1.0223240852355957,-8.759186744689941,0.9516952037811279,,903d185fccf839df
1493660592344,-1.0666168928146362,-9.532513618469238,0.1975216418504715,,903d185fccf839df
1493660592446,-1.8926163911819458,-6.780379295349121,-2.9436709880828857,,903d185fccf839df
1493660592527,-1.358709454536438,-8.576030731201172,1.86508309841156,,903d185fccf839df
1493660592586,-1.1456254720687866,-10.333374977111816,-2.3702597618103027,,903d185fccf839df
1493660592644,-3.8103721141815186,-10.26513957977295,-1.0618284940719604,,903d185fccf839df
1493660592744,-3.6954503059387207,-10.982203483581543,-2.6839001178741455,,903d185fccf839df
1493660592836,-1.703474521636963,-5.942408561706543,-1.9476830959320068,,903d185fccf839df
1493660592896,2.033874273300171,-3.1687259674072266,-3.335123062133789,,903d185fccf839df
1493660592952,-0.3495534360408783,-12.807782173156738,-3.1902737617492676,,903d185fccf839df
