UUID, meanHeading, class, timestamp 
903d185fccf839df,87.99895209117852,undefined,1491900132507
903d185fccf839df,87.89608464446363,undefined,1491900132772
903d185fccf839df,83.54060926881348,undefined,1491900133509
903d185fccf839df,79.96395630294965,undefined,1491900133763
903d185fccf839df,78.34814782286104,undefined,1491900134526
903d185fccf839df,78.11784113140867,undefined,1491900134775
903d185fccf839df,79.81988112015905,undefined,1491900135529
903d185fccf839df,80.22049528267513,undefined,1491900135779
903d185fccf839df,85.31944358017338,undefined,1491900136501
903d185fccf839df,85.26724107580444,undefined,1491900136760
903d185fccf839df,86.24546239305627,undefined,1491900137500
903d185fccf839df,86.2073198119432,undefined,1491900137782
903d185fccf839df,89.51845213782968,undefined,1491900138511
903d185fccf839df,91.49016014224277,undefined,1491900138777
903d185fccf839df,97.1566696823499,undefined,1491900139568
903d185fccf839df,98.67834439570225,undefined,1491900139814
903d185fccf839df,106.58098376060889,undefined,1491900140520
903d185fccf839df,108.09299277809367,undefined,1491900140792
903d185fccf839df,112.37649798082703,undefined,1491900141521
903d185fccf839df,113.27563655467213,undefined,1491900141776
903d185fccf839df,111.41048322934654,undefined,1491900142511
903d185fccf839df,111.48393151691998,undefined,1491900142761
903d185fccf839df,113.04028612941585,undefined,1491900143521
903d185fccf839df,113.19815172927572,undefined,1491900143795
903d185fccf839df,112.50211432391873,undefined,1491900144511
903d185fccf839df,112.93139706009148,undefined,1491900144788
903d185fccf839df,111.02854683583593,undefined,1491900145514
903d185fccf839df,111.2561697159644,undefined,1491900145775
903d185fccf839df,107.9327437487787,undefined,1491900146523
903d185fccf839df,106.60345832339112,undefined,1491900146780
903d185fccf839df,103.43440112597864,undefined,1491900147527
903d185fccf839df,103.82270200953526,undefined,1491900147784
903d185fccf839df,102.65845612446441,undefined,1491900148520
903d185fccf839df,103.92016860151178,undefined,1491900148762
903d185fccf839df,103.93929554206105,undefined,1491900149541
903d185fccf839df,103.57972967276152,undefined,1491900149826
903d185fccf839df,103.50890132130472,undefined,1491900150518
903d185fccf839df,103.46570789627874,undefined,1491900150817
903d185fccf839df,102.4954519583654,undefined,1491900151519
903d185fccf839df,101.76158358067916,undefined,1491900151766
903d185fccf839df,104.50361482995197,undefined,1491900152535
903d185fccf839df,104.75728325231402,undefined,1491900152779
903d185fccf839df,106.5666475178215,undefined,1491900153522
903d185fccf839df,106.97699433092282,undefined,1491900153777
903d185fccf839df,109.26723340261437,undefined,1491900154483
903d185fccf839df,109.7492593676342,undefined,1491900154765
903d185fccf839df,112.55131568767115,undefined,1491900155497
903d185fccf839df,115.53859503385021,undefined,1491900155773
903d185fccf839df,123.82890864817678,undefined,1491900156510
903d185fccf839df,125.65418025987464,undefined,1491900156796
903d185fccf839df,132.1164092337937,undefined,1491900157488
903d185fccf839df,135.88467606912965,undefined,1491900157781
903d185fccf839df,142.79622196516053,undefined,1491900158500
903d185fccf839df,144.6039964028287,undefined,1491900158778
903d185fccf839df,154.1767641415221,undefined,1491900159508
