timestamp, latitude, longitude, accuracy, UUID 
1491900132999,48.1492645,11.5677269,12,,903d185fccf839df
1491900133999,48.1492645,11.5677269,12,,903d185fccf839df
1491900134999,48.1492645,11.5677269,12,,903d185fccf839df
1491900135999,48.1492645,11.5677269,12,,903d185fccf839df
1491900136999,48.1492645,11.5677269,16,,903d185fccf839df
1491900137999,48.1492645,11.5677269,16,,903d185fccf839df
1491900138999,48.1492645,11.5677269,12,,903d185fccf839df
1491900139999,48.1492645,11.5677269,12,,903d185fccf839df
1491900140999,48.1492645,11.5677269,12,,903d185fccf839df
1491900140396,48.1492645,11.5677269,24.548999786376953,,903d185fccf839df
1491900141999,48.1492645,11.5677269,12,,903d185fccf839df
1491900142999,48.1492645,11.5677269,12,,903d185fccf839df
1491900143999,48.1492645,11.5677269,12,,903d185fccf839df
1491900144999,48.1492645,11.5677269,16,,903d185fccf839df
1491900145999,48.1492031,11.5675803,24,,903d185fccf839df
1491900146999,48.1492031,11.5675803,24,,903d185fccf839df
1491900147999,48.1492031,11.5675803,24,,903d185fccf839df
1491900148999,48.1492031,11.5675803,24,,903d185fccf839df
1491900149999,48.1492031,11.5675803,32,,903d185fccf839df
1491900150999,48.1492031,11.5675803,32,,903d185fccf839df
1491900151999,48.1492031,11.5675803,32,,903d185fccf839df
1491900152999,48.1492031,11.5675803,16,,903d185fccf839df
1491900153999,48.1492031,11.5675803,16,,903d185fccf839df
1491900154999,48.1492031,11.5675803,16,,903d185fccf839df
1491900168508,48.148924,11.5677293,19.47800064086914,,903d185fccf839df
1491900173491,48.148924,11.5677293,23.65399932861328,,903d185fccf839df
1491900178536,48.148924,11.5677293,20.326000213623047,,903d185fccf839df
1491900183542,48.148924,11.5677293,20.32699966430664,,903d185fccf839df
1491900188553,48.148924,11.5677293,20.326000213623047,,903d185fccf839df
1491900193571,48.148924,11.5677293,23.650999069213867,,903d185fccf839df
1491900198614,48.148924,11.5677293,23.652999877929688,,903d185fccf839df
1491900203632,48.148924,11.5677293,23.6560001373291,,903d185fccf839df
1491900208560,48.148924,11.5677293,23.655000686645508,,903d185fccf839df
1491900213689,48.148924,11.5677293,21.525999069213867,,903d185fccf839df
1491900223670,48.148924,11.5677293,20.32699966430664,,903d185fccf839df
1491900228703,48.148924,11.5677293,21.775999069213867,,903d185fccf839df
1491900233672,48.148924,11.5677293,23.614999771118164,,903d185fccf839df
1491900238712,48.148924,11.5677293,22.437000274658203,,903d185fccf839df
1491900243744,48.1488712,11.5678621,19.96500015258789,,903d185fccf839df
1491900248806,48.1488712,11.5678621,19.614999771118164,,903d185fccf839df
1491900253749,48.1488712,11.5678621,19.608999252319336,,903d185fccf839df
1491900258842,48.148924,11.5677293,21.753999710083008,,903d185fccf839df
1491900263810,48.1492184,11.5683141,24.606000900268555,,903d185fccf839df
1491900268830,48.1492084,11.5684129,21.006000518798828,,903d185fccf839df
1491900273850,48.1492184,11.5683141,31.211999893188477,,903d185fccf839df
1491900290276,48.1493593,11.5684751,20.884000778198242,,903d185fccf839df
1491900291991,48.1493367,11.5683113,19.47599983215332,,903d185fccf839df
1491900297729,48.1493795,11.5682774,20.18400001525879,,903d185fccf839df
1491900301068,48.1493795,11.5682774,19.55299949645996,,903d185fccf839df
1491900310511,48.1489819,11.5683197,20.733999252319336,,903d185fccf839df
1491900315550,48.1489065,11.5682886,19.67799949645996,,903d185fccf839df
