timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1494318055460,30.700000762939453,5.200000286102295,-9.100000381469727,32.439791295265685,,903d185fccf839df
1494318055661,29.600000381469727,5.900000095367432,-9.600000381469727,31.672228200982133,,903d185fccf839df
1494318055790,28.5,5.5,-11.300000190734863,31.147873160801947,,903d185fccf839df
1494318055880,23,8,-14.699999809265137,28.444507314029728,,903d185fccf839df
1494318055993,27.899999618530273,7,-10.800000190734863,30.725396338592187,,903d185fccf839df
1494318056050,27.899999618530273,6.800000190734863,-13.699999809265137,31.817290299546492,,903d185fccf839df
1494318056080,28.100000381469727,6.900000095367432,-13,31.720971722144174,,903d185fccf839df
1494318056129,28.200000762939453,6.5,-11.40000057220459,31.10385921366348,,903d185fccf839df
1494318056161,25.100000381469727,7.200000286102295,-11.100000381469727,28.37357961989952,,903d185fccf839df
1494318056220,25.30000114440918,7.400000095367432,-14.300000190734863,29.98899957517789,,903d185fccf839df
1494318056282,24.600000381469727,6.700000286102295,-14.90000057220459,29.530662829500766,,903d185fccf839df
1494318056352,26.200000762939453,4.599999904632568,-6.800000190734863,27.456148036504345,,903d185fccf839df
1494318056430,29,3.299999952316284,-9,30.543248016372594,,903d185fccf839df
1494318056500,26.899999618530273,2.200000047683716,-11.90000057220459,29.496779508503824,,903d185fccf839df
1494318056585,27.80000114440918,2.200000047683716,-7.900000095367432,28.984307614476926,,903d185fccf839df
1494318056660,27.899999618530273,1.2000000476837158,-10,29.662265139428442,,903d185fccf839df
1494318056761,27.399999618530273,1.100000023841858,-8.90000057220459,28.83019173509748,,903d185fccf839df
1494318056860,27.5,0.5,-8.699999809265137,28.84770345819597,,903d185fccf839df
1494318056991,27.600000381469727,0.30000001192092896,-8.40000057220459,28.851516816045983,,903d185fccf839df
1494318057060,27.700000762939453,0.20000000298023224,-8.300000190734863,28.917469433803845,,903d185fccf839df
1494318057150,27.700000762939453,0.800000011920929,-8.40000057220459,28.95669269659749,,903d185fccf839df
1494318057240,27.600000381469727,1.8000000715255737,-8.600000381469727,28.964806519765457,,903d185fccf839df
1494318057293,27.600000381469727,2.6000001430511475,-8.800000190734863,29.085391744185777,,903d185fccf839df
1494318057365,27.399999618530273,3.5,-9.40000057220459,29.178244583425762,,903d185fccf839df
1494318057440,27.100000381469727,4.599999904632568,-9.800000190734863,29.18235828274725,,903d185fccf839df
1494318057510,26.700000762939453,5.099999904632568,-10.300000190734863,29.068711993090712,,903d185fccf839df
1494318057590,26.30000114440918,5.5,-10.699999809265137,28.921100624636193,,903d185fccf839df
1494318057670,25.80000114440918,5.599999904632568,-10.5,28.412146599414072,,903d185fccf839df
1494318057790,25.30000114440918,6.099999904632568,-10.5,28.06332280709285,,903d185fccf839df
1494318057873,25,6.5,-10.699999809265137,27.959613693035344,,903d185fccf839df
1494318057930,24.700000762939453,7.099999904632568,-11,27.955321974587967,,903d185fccf839df
1494318057963,24.5,7.400000095367432,-11.100000381469727,27.89659493289634,,903d185fccf839df
1494318058030,23.600000381469727,7.900000095367432,-11.699999809265137,27.500182203209434,,903d185fccf839df
1494318058092,22.80000114440918,8.699999809265137,-12.40000057220459,27.373162612915326,,903d185fccf839df
1494318058154,22.100000381469727,9.699999809265137,-12.699999809265137,27.27251351243836,,903d185fccf839df
1494318058241,21.600000381469727,10.90000057220459,-13.199999809265137,27.56102376777629,,903d185fccf839df
1494318058316,21.899999618530273,11.5,-12.90000057220459,27.897491003179137,,903d185fccf839df
1494318058425,22.399999618530273,10.5,-12,27.495635640007432,,903d185fccf839df
1494318058491,22.600000381469727,9.199999809265137,-11.699999809265137,27.06085749832998,,903d185fccf839df
1494318058580,22.5,8.300000190734863,-11.300000190734863,26.510941172109575,,903d185fccf839df
1494318058700,22.30000114440918,8.300000190734863,-11.199999809265137,26.298669800280017,,903d185fccf839df
1494318058800,21.600000381469727,8.100000381469727,-10.800000190734863,25.471749907200348,,903d185fccf839df
1494318058860,21.100000381469727,7.200000286102295,-10.800000190734863,24.77276797128218,,903d185fccf839df
1494318058961,19.899999618530273,5.300000190734863,-10.5,23.116011362429795,,903d185fccf839df
1494318059031,19.700000762939453,4.200000286102295,-10.600000381469727,22.761591295416068,,903d185fccf839df
1494318059090,19.899999618530273,3.9000000953674316,-10.40000057220459,22.789909862291516,,903d185fccf839df
1494318059150,20,4.400000095367432,-10.300000190734863,22.922696276346652,,903d185fccf839df
1494318059291,19.700000762939453,6.5,-10.40000057220459,23.205603593679108,,903d185fccf839df
1494318059381,19,6.800000190734863,-10.600000381469727,22.794736452045523,,903d185fccf839df
1494318059440,18.200000762939453,6.200000286102295,-10.699999809265137,22.003863775644696,,903d185fccf839df
1494318059499,17.30000114440918,5.300000190734863,-10.699999809265137,21.020705006878483,,903d185fccf839df
1494318059582,16.80000114440918,4.700000286102295,-10.5,20.361238992985367,,903d185fccf839df
1494318059653,16.700000762939453,4.200000286102295,-10,19.913061488700908,,903d185fccf839df
