UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
903d185fccf839df,-1.1296831986494773,-0.8598675376874506,-0.7009418416187172,-0.7616789203146642,-1.807332672838388,-1.6888084433902522,1.8967108258376066,-0.9535010781302071,-0.2743200362481013,-0.6490971081697671,0.08301346778354271,-1.7924014053225075,1.3628773952762925,-0.7373025897749813,-1.1812853994341235,-0.920233528557967,-1.1474016165227092,-0.9075245901395096,-1.1779410980952019,-0.9376818752203883,-1.0715056154271085,-0.4549721532463536,-0.6693953116457085,-0.5140070534776705,undefined,1486924483427
903d185fccf839df,-1.0548384201613596,-0.7729892595095006,-0.8432183796578122,-0.9247337461863965,-1.7534919574945471,-1.803778740342677,1.9208175399250915,-0.9209042423969513,-0.30008331691786727,-0.6610989096072514,0.06894586224719065,-0.7086265533324122,0.8341236352495545,-0.913211037257682,-1.1223379370958908,-0.8394092147511308,-1.162531710562398,-0.9992914820821365,-1.1382509010197133,-0.9026833661645088,-1.0952348569830708,-0.4748857568107978,-0.6681110579736469,-0.5124748554698589,undefined,1486924484865
903d185fccf839df,-1.0631544999506541,-0.8974364975672194,-0.8221636416719823,-0.8807478619262975,-1.7609171353662383,-1.821353051610821,1.9260484863942684,-0.9178994366515287,-0.29431077135524825,-0.6497739522650767,0.07279829595576733,-0.30695553092404887,0.029025317513369,-0.9280243662985516,-1.1265484869480134,-0.8474916108009125,-1.1631031252754482,-1.0097856920025594,-1.158156328186754,-0.9043414704152422,-1.1092703477605428,-0.4697695170954222,-0.663004375246602,-0.5234428521145867,undefined,1486924486360
903d185fccf839df,-1.0742426494681423,-0.9714004457864989,-0.8285440039242062,-0.8636142248780088,-1.7238737360930039,-1.8723227509658285,1.945169452351262,-0.8497923157837358,-0.29057355207071855,-0.6414656476893241,0.07342676690439616,-0.05292553868170387,0.2400916332442068,-0.9632060778114084,-1.1412853230836362,-0.8434504339745628,-1.2006597441777105,-1.0123180523713813,-1.1589829704966668,-0.9052371921578743,-1.110659535653924,-0.47809070394602177,-0.668038893732953,-0.5273761408829523,undefined,1486924487873
903d185fccf839df,-1.1061209553271045,-0.9250262609349093,-0.8202499904428242,-0.8858304129570007,-1.7444348440828008,-1.832709380121831,1.933048678235861,-0.8935420649047429,-0.2992105764470521,-0.6379997202675498,0.07291533713221247,0.15948723081745558,0.19657280525846704,-1.0020910956829336,-1.1960222429319802,-0.8636564876946405,-1.196209827569068,-1.0374097984798294,-1.1792858286706325,-0.9613420267731692,-1.1404886085999224,-0.47384134619066265,-0.6650485022074477,-0.5233820129481184,undefined,1486924489378
903d185fccf839df,-1.107506985878025,-0.9250262609349093,-0.8502366256530888,-0.9155924455677409,-1.6904040772056386,-1.8427367539014248,1.9324464537664467,-0.9065718356189358,-0.30275470232791657,-0.6520356870960107,0.07612288585501277,0.14700312513528146,-0.9262129567736186,-1.044679445814676,-1.2191801732501728,-0.9161922881359938,-1.1985384306801805,-1.0765775140899996,-1.2041672598018827,-1.021717282300737,-1.180159540193252,-0.47317437652050814,-0.660310528145101,-0.5206908059538651,undefined,1486924490875
903d185fccf839df,-1.232248303486377,-1.0600398274147977,-0.9210559528011099,-0.9755186523578411,-1.715892032990579,-1.8656844180469636,1.93435306703896,-0.9303697476898263,-0.29004907640445005,-0.6787617428810861,0.08726438397941229,0.008091961493773683,-0.9827874331550802,-1.0780094555827942,-1.263390751598263,-1.0050990439227843,-1.2273063997200293,-1.1186725909018709,-1.2409075133421739,-1.118250136924668,-1.2308804858780196,-0.4698501361173983,-0.6577706596096482,-0.5208834419010426,undefined,1486924492356
903d185fccf839df,-1.2835308472784743,-1.0541696774335838,-0.9267979230363822,-0.9921018176327104,-1.7134954665148594,-1.8883432575062131,1.9407697853952124,-0.911676792611606,-0.28115119016316614,-0.6800465651740918,0.08719954742466501,-0.008490896217985338,-0.9740836675579323,-1.0983778056778453,-1.290759203239922,-1.1061294361813296,-1.2671632286263939,-1.137633424161249,-1.2627935378561759,-1.1845558429221417,-1.2608906872886445,-0.47295637120289236,-0.6643248774750373,-0.5186191808052782,undefined,1486924493865
903d185fccf839df,-1.2668986876998853,-0.8698467926555142,-0.9197796770411056,-0.9544153904386518,-1.7439514151796953,-1.8527501551586705,1.9559411346710083,-0.7567378930081815,-0.30237261756515527,-0.6647297073637292,0.07019572265941902,-0.06833137123782666,-0.5911179812834225,-1.1057844831490546,-1.305496064223084,-1.126335518166129,-1.2907778930959861,-1.1427377765548334,-1.2834831081201095,-1.2054207364076237,-1.273643819659899,-0.47211855221369,-0.665228322492623,-0.5246403492295022,undefined,1486924495345
903d185fccf839df,-1.0437503396546908,-0.8105581901612771,-0.4967783819299348,-0.5461989674462239,-1.5665128540306734,-1.8564909132782212,1.9275050452018425,-0.9107981043421681,-0.3591730923424061,-0.6688016508243564,0.09896335250175246,-0.06766667705897635,-0.6172292780748664,-1.088193637105707,-1.284443410671511,-1.0414699816027706,-1.2088026294989864,-1.0799339741670408,-1.2522983220611104,-1.1519265373714804,-1.222729786834334,-0.4390246878754903,-0.6370448711766225,-0.5101766437198114,undefined,1486924496856
