timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1486924481724,0.007456851191818714,0.05326322466135025,0.044741109013557434,,903d185fccf839df
1486924481961,0.05006742849946022,0.12783172726631165,0.1161138266324997,,903d185fccf839df
1486924482174,0.1896170675754547,-0.02556634694337845,-0.12676647305488586,,903d185fccf839df
1486924482191,0.10013485699892044,-0.05645901709794998,-0.11078750342130661,,903d185fccf839df
1486924482238,0.436758428812027,0.27057716250419617,0.14913702011108398,,903d185fccf839df
1486924482295,-0.3568635880947113,-0.23861923813819885,0.2886866629123688,,903d185fccf839df
1486924482362,0.3717772960662842,0.006391586735844612,0.055393751710653305,,903d185fccf839df
1486924482394,0.022370554506778717,0.00532632227987051,0.008522115647792816,,903d185fccf839df
1486924482419,-0.06924218684434891,-0.020240023732185364,-0.04048004746437073,,903d185fccf839df
1486924482430,-0.006391586735844612,-0.00532632227987051,-0.030892670154571533,,903d185fccf839df
1486924482450,0.2514024078845978,0.03621899336576462,0.037284255027770996,,903d185fccf839df
1486924482461,0.4111920893192291,0.05752427875995636,0.05326322466135025,,903d185fccf839df
1486924482478,0.4761732220649719,0.08948221802711487,-0.08948221802711487,,903d185fccf839df
1486924482492,0.21198762953281403,0.04261057823896408,-0.1810949593782425,,903d185fccf839df
1486924482523,-0.5699164867401123,0.3579288721084595,-0.12357068061828613,,903d185fccf839df
1486924482543,-0.5390238165855408,0.06391586363315582,0.08415589481592178,,903d185fccf839df
1486924482570,-0.09054747968912125,-0.10972224175930023,0.3334277868270874,,903d185fccf839df
1486924482580,0.017044231295585632,-0.16831178963184357,0.30786141753196716,,903d185fccf839df
1486924482615,0.04048004746437073,-0.17363810539245605,0.1853560209274292,,903d185fccf839df
1486924482653,0.06604639440774918,-0.1757686287164688,0.04580637067556381,,903d185fccf839df
1486924482663,0.061785340309143066,-0.18642127513885498,0.04261057823896408,,903d185fccf839df
1486924482711,-0.16405072808265686,-0.017044231295585632,0.04687163606286049,,903d185fccf839df
1486924482733,-0.22903186082839966,0.04580637067556381,0.12463594228029251,,903d185fccf839df
1486924482759,-0.05006742849946022,-0.04580637067556381,-0.041545312851667404,,903d185fccf839df
