timestamp, latitude, longitude, accuracy, UUID 
1490484529542,48.1489769,11.5675966,22.766000747680664,,903d185fccf839df
1490484533867,48.1489769,11.5675966,78.99099731445312,,903d185fccf839df
1490484535013,48.1493459,11.5670485,48,,903d185fccf839df
1490484536010,48.1493269,11.5670463,32,,903d185fccf839df
1490484537010,48.1493155,11.5670566,32,,903d185fccf839df
1490484538010,48.1493104,11.5670583,32,,903d185fccf839df
1490484539010,48.149303,11.5670576,32,,903d185fccf839df
1490484540010,48.1492915,11.5670596,32,,903d185fccf839df
1490484541010,48.1492844,11.5670647,32,,903d185fccf839df
1490484542010,48.1492757,11.5670691,32,,903d185fccf839df
1490484543010,48.1492676,11.5670704,32,,903d185fccf839df
1490484544010,48.1492589,11.567072,32,,903d185fccf839df
1490484547010,48.1492314,11.5670787,48,,903d185fccf839df
1490484548010,48.1492314,11.5670787,96,,903d185fccf839df
1490484549010,48.1492314,11.5670787,48,,903d185fccf839df
1490484557543,48.148841,11.5681586,19.58799934387207,,903d185fccf839df
1490484562642,48.1488511,11.5680598,20.39699935913086,,903d185fccf839df
1490484567643,48.1487756,11.5680287,20.46299934387207,,903d185fccf839df
1490484572701,48.1487328,11.5680626,19.983999252319336,,903d185fccf839df
1490484577690,48.1486146,11.5680654,21.100000381469727,,903d185fccf839df
1490484582728,48.1486146,11.5680654,21.097000122070312,,903d185fccf839df
1490484587702,48.1488184,11.5679948,24.628000259399414,,903d185fccf839df
1490484592731,48.1482573,11.5677122,21.39900016784668,,903d185fccf839df
1490484597720,48.1482573,11.5677122,20.88800048828125,,903d185fccf839df
1490484602847,48.1482473,11.5678111,19.617000579833984,,903d185fccf839df
1490484607911,48.14828,11.5678761,19.48900032043457,,903d185fccf839df
1490484612922,48.14828,11.5678761,19.488000869750977,,903d185fccf839df
1490484617941,48.1481818,11.5676812,21.445999145507812,,903d185fccf839df
1490484622999,48.1483127,11.567941,22.964000701904297,,903d185fccf839df
1490484628039,48.1484183,11.5676756,24.926000595092773,,903d185fccf839df
1490484633138,48.1484737,11.5679043,21.283000946044922,,903d185fccf839df
1490484638724,48.1484737,11.5679043,24.43400001525879,,903d185fccf839df
1490484643464,48.1487102,11.5678988,21.2810001373291,,903d185fccf839df
1490484648623,48.1487202,11.5677999,22.22800064086914,,903d185fccf839df
1490484653650,48.1487001,11.5679976,24.172000885009766,,903d185fccf839df
1490484658735,48.1488838,11.5681248,24.90399932861328,,903d185fccf839df
1490484663782,48.1488838,11.5681248,22.496999740600586,,903d185fccf839df
1490484668772,48.1489165,11.5681897,20.062000274658203,,903d185fccf839df
1490484674089,48.1490021,11.568122,20.058000564575195,,903d185fccf839df
1490484678857,48.148992,11.5682208,19.6299991607666,,903d185fccf839df
1490484683959,48.1491329,11.5683818,21.441999435424805,,903d185fccf839df
1490484689006,48.1492084,11.5684129,19.70400047302246,,903d185fccf839df
1490484694069,48.1492084,11.5684129,20.187999725341797,,903d185fccf839df
1490484699111,48.1492084,11.5684129,21.128999710083008,,903d185fccf839df
1490484704100,48.1493166,11.568509,20.584999084472656,,903d185fccf839df
1490484709202,48.1493694,11.5683762,19.6200008392334,,903d185fccf839df
1490484712013,48.1492906,11.5685203,48,,903d185fccf839df
1490484713013,48.1492959,11.5685159,48,,903d185fccf839df
1490484714000,48.1492959,11.5685159,32,,903d185fccf839df
1490484714299,48.1492959,11.5685159,43.43000030517578,,903d185fccf839df
1490484715000,48.1492973,11.5685145,32,,903d185fccf839df
1490484716000,48.1492992,11.5685133,32,,903d185fccf839df
1490484717000,48.1493032,11.5685099,24,,903d185fccf839df
1490484718000,48.1493074,11.5685064,24,,903d185fccf839df
1490484719000,48.1493098,11.5685045,24,,903d185fccf839df
1490484720000,48.1493127,11.5685015,24,,903d185fccf839df
1490484721000,48.1493159,11.5684986,16,,903d185fccf839df
1490484722000,48.1493189,11.5684952,32,,903d185fccf839df
1490484723000,48.1493219,11.5684915,32,,903d185fccf839df
1490484724000,48.1493249,11.5684876,16,,903d185fccf839df
1490484725000,48.1493279,11.5684838,32,,903d185fccf839df
1490484726000,48.1493307,11.56848,24,,903d185fccf839df
1490484727000,48.1493562,11.5684549,32,,903d185fccf839df
1490484728000,48.1493562,11.5684548,32,,903d185fccf839df
1490484729000,48.1493576,11.5684531,96,,903d185fccf839df
1490484730000,48.1493576,11.5684531,32,,903d185fccf839df
1490484731000,48.1493576,11.5684531,32,,903d185fccf839df
1490484745556,48.1489819,11.5683197,21.43199920654297,,903d185fccf839df
1490484750561,48.1489065,11.5682886,19.687000274658203,,903d185fccf839df
1490484755568,48.1489065,11.5682886,19.652000427246094,,903d185fccf839df
1490484760568,48.1489065,11.5682886,19.672000885009766,,903d185fccf839df
1490484765627,48.1489266,11.5680909,24.256000518798828,,903d185fccf839df
1490484770631,48.148753,11.5678649,22.60099983215332,,903d185fccf839df
1490484775651,48.1487102,11.5678988,22.121000289916992,,903d185fccf839df
1490484780644,48.1486247,11.5679665,19.621999740600586,,903d185fccf839df
1490484785748,48.1485391,11.5680343,19.62299919128418,,903d185fccf839df
1490484790757,48.1485291,11.5681331,21.636999130249023,,903d185fccf839df
1490484795763,48.1485291,11.5681331,19.63800048828125,,903d185fccf839df
1490484800857,48.1484309,11.5679382,19.483999252319336,,903d185fccf839df
1490484805920,48.1483982,11.5678733,19.6200008392334,,903d185fccf839df
1490484810910,48.1483982,11.5678733,19.618000030517578,,903d185fccf839df
1490484815961,48.1483982,11.5678733,20.3700008392334,,903d185fccf839df
1490484821093,48.1483982,11.5678733,19.613000869750977,,903d185fccf839df
1490484826105,48.1483982,11.5678733,21.645999908447266,,903d185fccf839df
1490484831141,48.1483328,11.5677433,19.60099983215332,,903d185fccf839df
1490484836203,48.1484838,11.5678055,19.80500030517578,,903d185fccf839df
1490484841332,48.1484838,11.5678055,19.798999786376953,,903d185fccf839df
1490484846283,48.1484838,11.5678055,19.624000549316406,,903d185fccf839df
1490484851999,48.1484938,11.5677066,20.674999237060547,,903d185fccf839df
1490484857013,48.1486901,11.5680965,20.058000564575195,,903d185fccf839df
1490484861492,48.148841,11.5681586,22.29599952697754,,903d185fccf839df
1490484866021,48.148841,11.5681586,81.1719970703125,,903d185fccf839df
1490484872010,48.1490273,11.5686473,19.648000717163086,,903d185fccf839df
1490484877015,48.1491027,11.5686784,21.177000045776367,,903d185fccf839df
1490484882052,48.1490675,11.5682519,21.243000030517578,,903d185fccf839df
1490484887296,48.1492486,11.5680175,21.57200050354004,,903d185fccf839df
1490484892199,48.1493442,11.5678509,21.09600067138672,,903d185fccf839df
1490484897236,48.1493241,11.5680486,21.743999481201172,,903d185fccf839df
1490484902384,48.149304,11.5682463,19.62299919128418,,903d185fccf839df
1490484907403,48.1493694,11.5683762,19.586000442504883,,903d185fccf839df
