timestamp, pressure, UUID 
1490484528289,957.091552734375,903d185fccf839df
1490484528462,957.087646484375,903d185fccf839df
1490484528652,957.08251953125,903d185fccf839df
1490484528821,957.064453125,903d185fccf839df
1490484528994,957.04248046875,903d185fccf839df
1490484529176,957.03271484375,903d185fccf839df
1490484529355,957.013427734375,903d185fccf839df
1490484529543,957.004150390625,903d185fccf839df
1490484529715,956.96435546875,903d185fccf839df
1490484529895,956.93310546875,903d185fccf839df
1490484530074,956.901123046875,903d185fccf839df
1490484530258,956.880126953125,903d185fccf839df
1490484530435,956.847412109375,903d185fccf839df
1490484530616,956.820068359375,903d185fccf839df
1490484530796,956.794921875,903d185fccf839df
1490484530976,956.780029296875,903d185fccf839df
1490484531155,956.77587890625,903d185fccf839df
1490484531347,956.780517578125,903d185fccf839df
1490484531515,956.7822265625,903d185fccf839df
1490484531695,956.773681640625,903d185fccf839df
1490484531876,956.75927734375,903d185fccf839df
1490484532055,956.764892578125,903d185fccf839df
1490484532242,956.76806640625,903d185fccf839df
1490484532419,956.77294921875,903d185fccf839df
1490484532595,956.78369140625,903d185fccf839df
1490484532774,956.77294921875,903d185fccf839df
1490484532955,956.775634765625,903d185fccf839df
1490484533144,956.7744140625,903d185fccf839df
1490484533317,956.772216796875,903d185fccf839df
1490484533495,956.771484375,903d185fccf839df
1490484533682,956.7822265625,903d185fccf839df
1490484533856,956.7861328125,903d185fccf839df
1490484534035,956.7998046875,903d185fccf839df
1490484534216,956.811279296875,903d185fccf839df
1490484534394,956.826171875,903d185fccf839df
1490484534577,956.8251953125,903d185fccf839df
1490484534756,956.83056640625,903d185fccf839df
1490484534938,956.796875,903d185fccf839df
1490484535116,956.776123046875,903d185fccf839df
1490484535296,956.769775390625,903d185fccf839df
1490484535483,956.743896484375,903d185fccf839df
1490484535654,956.730224609375,903d185fccf839df
1490484535834,956.721435546875,903d185fccf839df
1490484536018,956.711181640625,903d185fccf839df
1490484536195,956.692626953125,903d185fccf839df
1490484536376,956.7099609375,903d185fccf839df
1490484536554,956.697509765625,903d185fccf839df
1490484536735,956.679443359375,903d185fccf839df
1490484536915,956.69384765625,903d185fccf839df
1490484537098,956.69189453125,903d185fccf839df
1490484537283,956.691162109375,903d185fccf839df
1490484537456,956.7041015625,903d185fccf839df
1490484537641,956.711181640625,903d185fccf839df
1490484537824,956.710205078125,903d185fccf839df
1490484537995,956.718017578125,903d185fccf839df
1490484538175,956.712646484375,903d185fccf839df
1490484538356,956.72314453125,903d185fccf839df
1490484538535,956.72509765625,903d185fccf839df
1490484538715,956.72216796875,903d185fccf839df
1490484538895,956.71630859375,903d185fccf839df
1490484539075,956.7197265625,903d185fccf839df
1490484539255,956.71875,903d185fccf839df
1490484539435,956.71142578125,903d185fccf839df
1490484539617,956.71484375,903d185fccf839df
1490484539795,956.708984375,903d185fccf839df
1490484539978,956.6953125,903d185fccf839df
1490484540155,956.68212890625,903d185fccf839df
1490484540335,956.6884765625,903d185fccf839df
1490484540517,956.68603515625,903d185fccf839df
1490484540696,956.6748046875,903d185fccf839df
1490484540874,956.678955078125,903d185fccf839df
1490484541055,956.66943359375,903d185fccf839df
1490484541235,956.6708984375,903d185fccf839df
1490484541416,956.69873046875,903d185fccf839df
1490484541596,956.698486328125,903d185fccf839df
1490484541793,956.69384765625,903d185fccf839df
1490484541955,956.70947265625,903d185fccf839df
1490484542135,956.701171875,903d185fccf839df
1490484542317,956.68505859375,903d185fccf839df
1490484542495,956.686767578125,903d185fccf839df
1490484542676,956.677734375,903d185fccf839df
1490484542855,956.675537109375,903d185fccf839df
1490484543042,956.676513671875,903d185fccf839df
1490484543215,956.6845703125,903d185fccf839df
1490484543411,956.6796875,903d185fccf839df
1490484543574,956.68603515625,903d185fccf839df
1490484543759,956.686279296875,903d185fccf839df
1490484543935,956.672607421875,903d185fccf839df
1490484544115,956.670654296875,903d185fccf839df
1490484544302,956.666259765625,903d185fccf839df
1490484544475,956.650146484375,903d185fccf839df
1490484544656,956.652587890625,903d185fccf839df
1490484544837,956.658203125,903d185fccf839df
1490484545015,956.65966796875,903d185fccf839df
1490484545196,956.65478515625,903d185fccf839df
1490484545380,956.659423828125,903d185fccf839df
1490484545557,956.64892578125,903d185fccf839df
1490484545737,956.647705078125,903d185fccf839df
1490484545920,956.663818359375,903d185fccf839df
1490484546099,956.645263671875,903d185fccf839df
1490484546275,956.646240234375,903d185fccf839df
1490484546456,956.647216796875,903d185fccf839df
1490484546648,956.626708984375,903d185fccf839df
1490484546819,956.650146484375,903d185fccf839df
1490484546995,956.65087890625,903d185fccf839df
1490484547175,956.64208984375,903d185fccf839df
1490484547355,956.644775390625,903d185fccf839df
1490484547547,956.64794921875,903d185fccf839df
1490484547715,956.6513671875,903d185fccf839df
1490484547896,956.67724609375,903d185fccf839df
1490484548086,956.682861328125,903d185fccf839df
1490484548254,956.66943359375,903d185fccf839df
1490484548437,956.677978515625,903d185fccf839df
1490484548630,956.674072265625,903d185fccf839df
1490484548795,956.67822265625,903d185fccf839df
1490484548980,956.677978515625,903d185fccf839df
1490484549156,956.662109375,903d185fccf839df
1490484549338,956.65869140625,903d185fccf839df
1490484549515,956.66162109375,903d185fccf839df
1490484549696,956.658203125,903d185fccf839df
1490484549875,956.650146484375,903d185fccf839df
1490484550056,956.645751953125,903d185fccf839df
1490484550234,956.658203125,903d185fccf839df
1490484550416,956.65283203125,903d185fccf839df
1490484550596,956.65576171875,903d185fccf839df
1490484550776,956.66259765625,903d185fccf839df
1490484550956,956.661376953125,903d185fccf839df
1490484551136,956.6650390625,903d185fccf839df
1490484551317,956.677978515625,903d185fccf839df
1490484551495,956.67626953125,903d185fccf839df
1490484551675,956.673095703125,903d185fccf839df
1490484551855,956.68798828125,903d185fccf839df
1490484552036,956.672119140625,903d185fccf839df
1490484552215,956.673583984375,903d185fccf839df
1490484552399,956.680908203125,903d185fccf839df
1490484552575,956.6669921875,903d185fccf839df
1490484552755,956.659912109375,903d185fccf839df
1490484552939,956.6572265625,903d185fccf839df
1490484553120,956.6572265625,903d185fccf839df
1490484553295,956.66259765625,903d185fccf839df
1490484553479,956.6640625,903d185fccf839df
1490484553660,956.6669921875,903d185fccf839df
1490484553835,956.666748046875,903d185fccf839df
1490484554015,956.6669921875,903d185fccf839df
1490484554199,956.66650390625,903d185fccf839df
1490484554389,956.669921875,903d185fccf839df
1490484554555,956.658447265625,903d185fccf839df
1490484554735,956.662353515625,903d185fccf839df
1490484554917,956.661376953125,903d185fccf839df
1490484555096,956.654052734375,903d185fccf839df
1490484555297,956.6669921875,903d185fccf839df
1490484555459,956.66552734375,903d185fccf839df
1490484555637,956.666259765625,903d185fccf839df
1490484555822,956.675537109375,903d185fccf839df
1490484556011,956.67724609375,903d185fccf839df
1490484556177,956.678955078125,903d185fccf839df
1490484556355,956.678955078125,903d185fccf839df
1490484556535,956.67724609375,903d185fccf839df
1490484556717,956.677978515625,903d185fccf839df
1490484556896,956.685302734375,903d185fccf839df
1490484557081,956.680419921875,903d185fccf839df
1490484557255,956.686279296875,903d185fccf839df
1490484557436,956.6796875,903d185fccf839df
1490484557626,956.68212890625,903d185fccf839df
1490484557797,956.697021484375,903d185fccf839df
1490484557977,956.68994140625,903d185fccf839df
1490484558156,956.6845703125,903d185fccf839df
1490484558352,956.6826171875,903d185fccf839df
1490484558517,956.68408203125,903d185fccf839df
1490484558704,956.689697265625,903d185fccf839df
1490484558875,956.698486328125,903d185fccf839df
1490484559055,956.692626953125,903d185fccf839df
1490484559235,956.696533203125,903d185fccf839df
1490484559415,956.703369140625,903d185fccf839df
1490484559596,956.717529296875,903d185fccf839df
1490484559776,956.723388671875,903d185fccf839df
1490484559956,956.720947265625,903d185fccf839df
1490484560137,956.71923828125,903d185fccf839df
1490484560315,956.7177734375,903d185fccf839df
1490484560501,956.724365234375,903d185fccf839df
1490484560677,956.71875,903d185fccf839df
1490484562477,956.70458984375,903d185fccf839df
1490484562656,956.712158203125,903d185fccf839df
1490484562835,956.712646484375,903d185fccf839df
1490484563016,956.7197265625,903d185fccf839df
1490484563195,956.714599609375,903d185fccf839df
1490484563375,956.725830078125,903d185fccf839df
1490484563555,956.712890625,903d185fccf839df
1490484563735,956.70263671875,903d185fccf839df
1490484563915,956.702880859375,903d185fccf839df
1490484564095,956.697998046875,903d185fccf839df
1490484564278,956.688720703125,903d185fccf839df
1490484564456,956.69970703125,903d185fccf839df
1490484564635,956.70068359375,903d185fccf839df
1490484564816,956.69091796875,903d185fccf839df
1490484564996,956.70361328125,903d185fccf839df
1490484565176,956.706787109375,903d185fccf839df
1490484565356,956.704345703125,903d185fccf839df
1490484565536,956.720947265625,903d185fccf839df
1490484565716,956.716064453125,903d185fccf839df
1490484565897,956.7080078125,903d185fccf839df
1490484566075,956.71435546875,903d185fccf839df
1490484566255,956.70654296875,903d185fccf839df
