1490484528451,84:d4:7e:6a:38:20,-69;,98:de:d0:31:71:da,-73;,9c:1c:12:c0:2c:63,-88;,9c:1c:12:c0:2c:61,-88;,9c:1c:12:c0:2c:60,-88;,9c:1c:12:c0:2c:62,-89;,84:d4:7e:69:d7:80,-77;,84:d4:7e:69:d7:83,-77;,84:d4:7e:69:d7:81,-77;,84:d4:7e:69:d5:c3,-90;,9c:1c:12:f3:38:21,-90;,84:d4:7e:69:d7:82,-77;,9c:1c:12:f3:38:22,-89;,,903d185fccf839df
1490484532547,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484532847,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484533157,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484533461,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484533750,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484534051,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484534350,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484534641,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484534952,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484535250,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484535560,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484535850,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484536161,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484536458,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484536754,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484537040,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
1490484537341,84:d4:7e:6a:38:20,-76;,98:de:d0:31:71:da,-89;,9c:1c:12:c0:2c:63,-79;,9c:1c:12:c0:2c:61,-80;,9c:1c:12:c0:2c:60,-80;,9c:1c:12:c0:2c:62,-80;,9c:1c:12:f3:38:21,-84;,9c:1c:12:f3:38:22,-84;,84:d4:7e:6a:38:21,-76;,84:d4:7e:6a:38:23,-76;,9c:1c:12:f3:38:23,-84;,ac:a3:1e:07:19:e3,-85;,ac:a3:1e:07:19:e0,-85;,ac:a3:1e:07:19:e1,-85;,9c:1c:12:f3:52:00,-86;,9c:1c:12:f3:38:20,-86;,9c:1c:12:f3:52:01,-86;,9c:1c:12:f3:52:03,-86;,74:44:01:76:06:04,-87;,10:fe:ed:dd:3c:76,-91;,84:d4:7e:6a:38:22,-76;,9c:1c:12:f3:52:02,-86;,98:4b:e1:20:cc:52,-89;,,903d185fccf839df
