timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1493660587356,0.0511326938867569,-0.030892670154571533,-0.10439591854810715,,903d185fccf839df
1493660587458,-0.05752427875995636,-0.04261057823896408,-0.09480853378772736,,903d185fccf839df
1493660587544,0.08522115647792816,0.004261057823896408,-0.007456851191818714,,903d185fccf839df
1493660587676,-0.07563377916812897,0.04048004746437073,0.002130528911948204,,903d185fccf839df
1493660587718,0.0649811327457428,-0.03302319720387459,-0.023435818031430244,,903d185fccf839df
1493660587746,0.030892670154571533,-0.05006742849946022,-0.03834952041506767,,903d185fccf839df
1493660587813,0.058589544147253036,-0.002130528911948204,-0.05645901709794998,,903d185fccf839df
1493660587873,0.013848437927663326,0.012783173471689224,-0.012783173471689224,,903d185fccf839df
1493660587936,-0.003195793367922306,0.008522115647792816,-0.03941478580236435,,903d185fccf839df
1493660588008,0.1438107043504715,-0.008522115647792816,-0.07137271761894226,,903d185fccf839df
1493660588072,0.1022653877735138,0.011717909015715122,-0.06285060197114944,,903d185fccf839df
1493660588136,0.03515372797846794,-0.01065264455974102,0.07456851005554199,,903d185fccf839df
1493660588206,-0.04367584362626076,0.027696875855326653,-0.009587380103766918,,903d185fccf839df
1493660588257,0.026631612330675125,0.026631612330675125,0.02130528911948204,,903d185fccf839df
1493660588337,0.06924218684434891,0.058589544147253036,0.044741109013557434,,903d185fccf839df
1493660588376,0.03621899336576462,0.058589544147253036,0.037284255027770996,,903d185fccf839df
1493660588435,-0.06072007492184639,0.07243798673152924,-0.04687163606286049,,903d185fccf839df
1493660588504,-0.004261057823896408,0.01810949668288231,-0.05965480953454971,,903d185fccf839df
1493660588548,0.13635385036468506,-0.0649811327457428,-0.11824435740709305,,903d185fccf839df
1493660588614,-0.007456851191818714,-0.04048004746437073,-0.15659387409687042,,903d185fccf839df
1493660588643,-0.019174760207533836,-0.02556634694337845,-0.1065264493227005,,903d185fccf839df
1493660588707,0.004261057823896408,-0.09800432622432709,-0.08096009492874146,,903d185fccf839df
1493660588747,-0.07030745595693588,-0.04580637067556381,-0.09480853378772736,,903d185fccf839df
1493660588812,0.003195793367922306,-0.020240023732185364,-0.02876213937997818,,903d185fccf839df
1493660588834,-0.041545312851667404,-0.029827404767274857,-0.06072007492184639,,903d185fccf839df
1493660588883,0.07776430249214172,-0.20240025222301483,-0.0926780104637146,,903d185fccf839df
1493660588924,-0.1065264493227005,-0.11398329585790634,-0.0649811327457428,,903d185fccf839df
1493660588946,-0.1065264493227005,-0.08735168725252151,-0.08522115647792816,,903d185fccf839df
1493660589014,-0.05965480953454971,-0.1395496428012848,0.06924218684434891,,903d185fccf839df
1493660589044,-0.2684466540813446,-0.2514024078845978,-0.05006742849946022,,903d185fccf839df
1493660589116,-0.06285060197114944,-0.10972224175930023,-0.1853560209274292,,903d185fccf839df
1493660589147,-0.18322548270225525,-0.22050973773002625,-0.3110572099685669,,903d185fccf839df
1493660589195,0.012783173471689224,-0.05006742849946022,-0.3376888334751129,,903d185fccf839df
1493660589224,0.22477079927921295,-0.1810949593782425,-0.2034655064344406,,903d185fccf839df
1493660589244,0.3067961633205414,-0.28122982382774353,-0.14700649678707123,,903d185fccf839df
1493660589296,0.5187838077545166,-0.2790992856025696,-0.15233281254768372,,903d185fccf839df
1493660589337,0.5411543250083923,-0.2226402759552002,-0.03834952041506767,,903d185fccf839df
1493660589393,0.5528722405433655,-0.3579288721084595,-0.02556634694337845,,903d185fccf839df
1493660589427,0.37390783429145813,0.10013485699892044,0.04261057823896408,,903d185fccf839df
1493660589486,0.9225190281867981,-0.6317018270492554,0.3057309091091156,,903d185fccf839df
1493660589533,1.06846022605896,-0.8490157723426819,0.6178534030914307,,903d185fccf839df
1493660589556,0.889495849609375,-0.45593318343162537,0.8319715261459351,,903d185fccf839df
