timestamp, latitude, longitude, accuracy, UUID 
1491901175677,48.1484838,11.5678055,21.430999755859375,,903d185fccf839df
1491901180716,48.1486247,11.5679665,19.62700080871582,,903d185fccf839df
1491901185806,48.1485819,11.5680004,19.488000869750977,,903d185fccf839df
1491901190845,48.14868,11.5681953,22.834999084472656,,903d185fccf839df
1491901195882,48.1487656,11.5681275,19.631000518798828,,903d185fccf839df
1491901200905,48.1487656,11.5681275,19.655000686645508,,903d185fccf839df
1491901205995,48.1487656,11.5681275,22.636999130249023,,903d185fccf839df
1491901211028,48.1490273,11.5686473,23.17099952697754,,903d185fccf839df
1491901216131,48.148841,11.5681586,23.643999099731445,,903d185fccf839df
1491901221152,48.1487756,11.5680287,22.641000747680664,,903d185fccf839df
1491901226210,48.1487656,11.5681275,23.507999420166016,,903d185fccf839df
1491901231254,48.1492386,11.5681164,21.253000259399414,,903d185fccf839df
1491901236341,48.1493367,11.5683113,19.979000091552734,,903d185fccf839df
1491901241387,48.1492184,11.5683141,21.099000930786133,,903d185fccf839df
1491901246518,48.1492184,11.5683141,19.63599967956543,,903d185fccf839df
1491901251465,48.1493493,11.568574,20.447999954223633,,903d185fccf839df
1491901256495,48.1494248,11.568605,21.643999099731445,,903d185fccf839df
1491901261553,48.1493694,11.5683762,19.624000549316406,,903d185fccf839df
1491901266635,48.1493367,11.5683113,19.409000396728516,,903d185fccf839df
1491901271694,48.1492184,11.5683141,20.405000686645508,,903d185fccf839df
1491901276785,48.1492285,11.5682152,20.0310001373291,,903d185fccf839df
1491901281772,48.1492184,11.5683141,22.591999053955078,,903d185fccf839df
1491901286823,48.1487656,11.5681275,20.875999450683594,,903d185fccf839df
1491901291884,48.1487656,11.5681275,19.65399932861328,,903d185fccf839df
1491901296935,48.148841,11.5681586,20.49799919128418,,903d185fccf839df
1491901301944,48.1487656,11.5681275,19.631999969482422,,903d185fccf839df
1491901306962,48.1488612,11.5679609,19.621999740600586,,903d185fccf839df
1491901312020,48.1487756,11.5680287,19.69499969482422,,903d185fccf839df
1491901317082,48.1487756,11.5680287,19.988000869750977,,903d185fccf839df
1491901322180,48.1486247,11.5679665,19.672000885009766,,903d185fccf839df
1491901327132,48.1485592,11.5678366,19.642000198364258,,903d185fccf839df
1491901332249,48.1485165,11.5678705,19.832000732421875,,903d185fccf839df
1491901337235,48.1483328,11.5677433,21.424999237060547,,903d185fccf839df
1491901342292,48.1483429,11.5676445,20.551000595092773,,903d185fccf839df
