timestamp, latitude, longitude, accuracy, UUID 
1493662118999,48.1489512,11.5674555,8,,903d185fccf839df
1493662119999,48.1489512,11.5674555,6,,903d185fccf839df
1493662120999,48.1489512,11.5674555,12,,903d185fccf839df
1493662121999,48.1489488,11.5674622,12,,903d185fccf839df
1493662122999,48.1489373,11.5674727,12,,903d185fccf839df
1493662123999,48.1489072,11.5675127,8,,903d185fccf839df
1493662124999,48.1489046,11.5675228,8,,903d185fccf839df
1493662125999,48.1489036,11.5675324,8,,903d185fccf839df
1493662126999,48.1489036,11.5675324,8,,903d185fccf839df
1493662127999,48.1489002,11.567538,12,,903d185fccf839df
1493662128999,48.1488945,11.5675498,12,,903d185fccf839df
1493662129999,48.148891,11.5675609,48,,903d185fccf839df
1493662130999,48.1488872,11.5675747,32,,903d185fccf839df
1493662131999,48.1488848,11.5675866,32,,903d185fccf839df
1493662150474,48.1488813,11.5677632,20.80900001525879,,903d185fccf839df
1493662155503,48.1488813,11.5677632,19.916000366210938,,903d185fccf839df
1493662160479,48.148841,11.5681586,26.909000396728516,,903d185fccf839df
1493662165480,48.1488813,11.5677632,19.833999633789062,,903d185fccf839df
1493662170569,48.1488813,11.5677632,19.565000534057617,,903d185fccf839df
1493662175500,48.1488813,11.5677632,19.854999542236328,,903d185fccf839df
1493662180533,48.1488813,11.5677632,19.69499969482422,,903d185fccf839df
1493662184620,48.1488813,11.5677632,72.82599639892578,,903d185fccf839df
1493662205188,48.1480938,11.5689323,600,,903d185fccf839df
1493662210279,48.1480938,11.5689323,600,,903d185fccf839df
1493662215293,48.1480938,11.5689323,600,,903d185fccf839df
1493662220329,48.1480536,11.5693277,500,,903d185fccf839df
1493662225343,48.1480536,11.5693277,500,,903d185fccf839df
1493662230442,48.1480536,11.5693277,500,,903d185fccf839df
1493662235468,48.1480536,11.5693277,500,,903d185fccf839df
1493662240485,48.1480536,11.5693277,500,,903d185fccf839df
1493662245515,48.1480536,11.5693277,500,,903d185fccf839df
1493662250585,48.1480938,11.5689323,600,,903d185fccf839df
1493662255668,48.1480938,11.5689323,600,,903d185fccf839df
1493662260803,48.1480938,11.5689323,600,,903d185fccf839df
1493662266521,48.1480938,11.5689323,600,,903d185fccf839df
1493662275882,48.1480938,11.5689323,600,,903d185fccf839df
1493662280916,48.1480938,11.5689323,600,,903d185fccf839df
1493662285910,48.1481343,11.5747168,600,,903d185fccf839df
1493662291015,48.1481343,11.5747168,600,,903d185fccf839df
1493662296005,48.1509318,11.5688653,600,,903d185fccf839df
1493662301058,48.1509318,11.5688653,600,,903d185fccf839df
1493662306060,48.1509318,11.5688653,600,,903d185fccf839df
1493662311064,48.1509318,11.5688653,600,,903d185fccf839df
1493662316068,48.1509318,11.5688653,600,,903d185fccf839df
1493662321086,48.1509318,11.5688653,600,,903d185fccf839df
1493662325476,48.1483355,11.5727397,600,,903d185fccf839df
1493662330479,48.1483355,11.5727397,600,,903d185fccf839df
1493662335484,48.1487582,11.5716778,600,,903d185fccf839df
1493662340504,48.1487582,11.5716778,600,,903d185fccf839df
1493662345506,48.1483355,11.5727397,600,,903d185fccf839df
