prediction, timestamp 
sitting,1493662117070
walking downstairs,1493662118049
walking,1493662118518
walking,1493662119573
walking,1493662120013
walking,1493662121065
walking,1493662121510
walking,1493662122591
walking,1493662123060
walking,1493662124102
walking,1493662124535
walking,1493662125591
walking,1493662126034
walking,1493662127062
walking,1493662127522
walking,1493662128599
walking,1493662129031
walking,1493662130079
walking,1493662130536
walking,1493662131584
walking,1493662132035
walking,1493662133106
walking,1493662133612
walking,1493662134587
walking,1493662136397
walking,1493662140304
walking,1493662140486
walking,1493662140701
walking,1493662140812
walking,1493662141807
walking,1493662142246
walking,1493662143308
walking,1493662143759
walking,1493662144785
walking,1493662145246
walking,1493662146298
walking,1493662146768
walking,1493662147797
walking,1493662148231
walking,1493662149302
walking,1493662149733
walking,1493662150810
walking,1493662151252
walking,1493662152281
walking,1493662152741
walking,1493662153794
walking,1493662154240
walking,1493662155288
walking,1493662155724
walking,1493662156883
walking,1493662157232
walking,1493662158234
walking,1493662158736
walking,1493662159894
walking,1493662160234
walking,1493662161233
walking upstairs,1493662161698
walking,1493662162736
walking upstairs,1493662163187
walking,1493662164230
walking,1493662164691
walking,1493662165733
walking,1493662166189
walking,1493662167224
walking,1493662167697
walking,1493662169072
walking,1493662169307
walking,1493662170292
walking,1493662170729
walking,1493662171789
walking,1493662172243
walking,1493662173275
walking,1493662173752
walking,1493662174774
walking,1493662175227
walking,1493662176285
walking,1493662176827
walking,1493662177813
walking,1493662178238
walking,1493662179275
walking,1493662179737
walking,1493662180997
walking,1493662181437
walking,1493662182320
walking upstairs,1493662182716
walking,1493662185628
walking,1493662185676
walking,1493662185772
walking upstairs,1493662186796
walking,1493662187234
walking,1493662188263
walking,1493662188729
walking,1493662189868
walking,1493662190248
walking upstairs,1493662191276
walking upstairs,1493662191729
walking upstairs,1493662193570
walking upstairs,1493662193597
walking upstairs,1493662194279
walking upstairs,1493662194746
walking upstairs,1493662196360
walking upstairs,1493662196381
walking upstairs,1493662197280
walking upstairs,1493662197734
walking upstairs,1493662198781
walking upstairs,1493662200600
walking upstairs,1493662200661
walking upstairs,1493662200738
walking upstairs,1493662201777
walking upstairs,1493662202249
walking upstairs,1493662204188
walking upstairs,1493662204300
walking upstairs,1493662205675
walking upstairs,1493662205745
walking upstairs,1493662206712
walking upstairs,1493662207068
walking upstairs,1493662208399
walking upstairs,1493662209051
walking upstairs,1493662209802
walking upstairs,1493662210084
walking upstairs,1493662211164
walking upstairs,1493662211576
walking upstairs,1493662212672
walking upstairs,1493662213088
walking upstairs,1493662214366
walking upstairs,1493662214586
walking,1493662215633
walking,1493662216117
walking,1493662217144
walking,1493662217590
walking,1493662218657
walking,1493662219060
walking,1493662220167
walking,1493662220595
walking,1493662221713
walking,1493662222118
walking,1493662223133
walking,1493662223590
walking,1493662224646
walking,1493662225065
walking,1493662226180
walking,1493662226584
walking,1493662227634
walking,1493662228124
walking,1493662229208
walking,1493662229714
walking,1493662230786
walking,1493662231518
walking,1493662232203
walking,1493662232570
walking,1493662233638
walking,1493662234068
walking,1493662235159
walking,1493662235684
walking,1493662236669
walking,1493662237059
walking,1493662238152
walking,1493662238603
walking,1493662239681
walking,1493662240104
walking,1493662241129
walking,1493662241592
walking,1493662242709
walking,1493662243107
walking,1493662244163
walking,1493662244587
walking,1493662245666
walking,1493662246073
walking,1493662247144
walking,1493662247773
walking,1493662248628
walking,1493662249175
walking,1493662250173
walking,1493662250610
walking,1493662251765
walking,1493662252246
walking,1493662253343
walking,1493662253959
walking,1493662254831
walking,1493662255071
walking,1493662257042
walking,1493662257079
walking,1493662257618
walking,1493662258128
walking,1493662259250
walking,1493662259602
walking,1493662261469
walking,1493662261490
walking,1493662262164
walking,1493662262581
walking,1493662263836
walking,1493662264092
walking,1493662265110
walking,1493662265576
walking,1493662266769
walking,1493662267062
walking,1493662268100
walking,1493662268551
walking,1493662269575
walking,1493662270043
walking,1493662271080
walking upstairs,1493662271553
walking upstairs,1493662272930
walking upstairs,1493662273588
walking,1493662274227
walking upstairs,1493662274541
walking upstairs,1493662275654
walking upstairs,1493662276093
walking,1493662277177
walking,1493662277672
walking,1493662279799
walking,1493662279819
walking,1493662280149
walking,1493662280607
walking,1493662281631
walking,1493662282087
walking,1493662283159
walking,1493662283553
walking,1493662284659
walking,1493662285056
walking,1493662286144
walking,1493662286567
walking,1493662289417
walking,1493662289466
walking,1493662289594
walking,1493662290646
walking,1493662291115
walking,1493662292138
walking,1493662292574
walking,1493662293669
walking,1493662294078
walking,1493662295119
walking,1493662295636
walking,1493662296873
walking,1493662297104
walking,1493662298154
walking,1493662298541
walking,1493662299561
walking,1493662300042
walking,1493662301078
walking,1493662301540
walking,1493662302571
walking,1493662303040
