timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1493663060071,1.0079588890075684,1.8579005002975464,9.223662376403809,,903d185fccf839df
1493663060557,-0.5195417404174805,3.7169981002807617,8.265981674194336,,903d185fccf839df
1493663060672,2.668337821960449,4.392162799835205,8.722076416015625,,903d185fccf839df
1493663060757,0.2861070930957794,4.705803394317627,9.257181167602539,,903d185fccf839df
1493663060834,0.31842881441116333,3.070563793182373,9.181763648986816,,903d185fccf839df
1493663060921,0.8810662031173706,3.141192674636841,8.759186744689941,,903d185fccf839df
1493663061042,0.26815059781074524,3.2154128551483154,8.972270965576172,,903d185fccf839df
1493663061102,0.6524199843406677,3.2764649391174316,9.463082313537598,,903d185fccf839df
1493663061156,0.6320692300796509,3.35667085647583,8.842984199523926,,903d185fccf839df
1493663061196,-0.8248024582862854,3.248931646347046,9.988609313964844,,903d185fccf839df
1493663061282,1.1432312726974487,3.318363666534424,8.706514358520508,,903d185fccf839df
1493663061331,0.606930136680603,1.7489643096923828,10.392032623291016,,903d185fccf839df
1493663061436,0.9445125460624695,3.1687259674072266,9.837775230407715,,903d185fccf839df
1493663061510,-0.1256955862045288,3.8295257091522217,9.580398559570312,,903d185fccf839df
1493663061592,0.585382342338562,3.2297780513763428,9.481039047241211,,903d185fccf839df
1493663061670,0.7817068696022034,3.731363296508789,8.617929458618164,,903d185fccf839df
1493663061710,1.047463297843933,3.359065055847168,9.454702377319336,,903d185fccf839df
1493663061770,0.9349357485771179,3.86543869972229,8.635885238647461,,903d185fccf839df
1493663061810,1.646013617515564,4.06894588470459,9.446322441101074,,903d185fccf839df
1493663061870,1.035492181777954,4.084507942199707,10.098742485046387,,903d185fccf839df
1493663061911,1.1408370733261108,4.364629745483398,9.648633003234863,,903d185fccf839df
1493663061970,-0.15322890877723694,3.949235677719116,8.919598579406738,,903d185fccf839df
1493663062019,0.181959331035614,3.576937437057495,8.461109161376953,,903d185fccf839df
1493663062068,-0.06464344263076782,3.264493942260742,8.482656478881836,,903d185fccf839df
1493663062111,-0.16998831927776337,3.627215623855591,7.657854080200195,,903d185fccf839df
1493663062182,0.013168109580874443,3.669114112854004,8.974664688110352,,903d185fccf839df
1493663062242,-0.047884032130241394,3.8714241981506348,9.107542991638184,,903d185fccf839df
1493663062301,-0.10295066982507706,4.23893404006958,8.71609115600586,,903d185fccf839df
1493663062350,0.46088382601737976,4.447229862213135,8.457517623901367,,903d185fccf839df
1493663062402,0.7374141216278076,4.545392036437988,7.5201873779296875,,903d185fccf839df
1493663062472,0.5051765441894531,4.643554210662842,8.453926086425781,,903d185fccf839df
1493663062530,0.9876081943511963,5.020640850067139,9.458293914794922,,903d185fccf839df
1493663062617,0.47405192255973816,4.8470611572265625,8.054094314575195,,903d185fccf839df
1493663062683,1.9548656940460205,5.0876784324646,6.3745622634887695,,903d185fccf839df
1493663062721,1.43532395362854,5.014655590057373,6.842628479003906,,903d185fccf839df
1493663062801,2.3523032665252686,5.892130374908447,8.762778282165527,,903d185fccf839df
1493663062873,2.5713725090026855,6.089652061462402,7.9858598709106445,,903d185fccf839df
1493663062916,1.9512743949890137,5.838260650634766,7.9846625328063965,,903d185fccf839df
1493663062956,2.3786394596099854,6.212953567504883,7.380126953125,,903d185fccf839df
1493663063019,3.050212860107422,5.9340291023254395,8.382100105285645,,903d185fccf839df
1493663063101,3.2190041542053223,6.096834659576416,8.537723541259766,,903d185fccf839df
1493663063190,2.89339280128479,5.0912699699401855,9.252392768859863,,903d185fccf839df
1493663063261,2.9759926795959473,5.021838188171387,8.40843677520752,,903d185fccf839df
1493663063310,3.49314022064209,4.900930881500244,6.481103897094727,,903d185fccf839df
1493663063387,3.02986216545105,4.267664432525635,6.1519012451171875,,903d185fccf839df
1493663063426,3.620033025741577,4.323928356170654,5.7975592613220215,,903d185fccf839df
1493663063477,3.889380693435669,4.977545261383057,5.78678560256958,,903d185fccf839df
1493663063541,2.9975404739379883,4.7836151123046875,4.9152960777282715,,903d185fccf839df
1493663063607,5.613205909729004,5.543774127960205,6.959944248199463,,903d185fccf839df
1493663063731,4.217386245727539,5.427655220031738,5.815515995025635,,903d185fccf839df
1493663063790,4.156333923339844,5.355829238891602,7.47230339050293,,903d185fccf839df
1493663063861,4.3179426193237305,5.542576789855957,6.806715488433838,,903d185fccf839df
1493663063922,3.309983968734741,5.8191070556640625,8.129511833190918,,903d185fccf839df
1493663064136,3.5386300086975098,6.076483726501465,8.201337814331055,,903d185fccf839df
1493663064215,2.4600422382354736,5.07451057434082,8.258798599243164,,903d185fccf839df
1493663064330,2.315192937850952,4.5154643058776855,7.315483093261719,,903d185fccf839df
1493663064391,2.4887726306915283,4.612429618835449,7.673416614532471,,903d185fccf839df
1493663064487,1.7166426181793213,5.137956619262695,6.71334171295166,,903d185fccf839df
1493663064590,2.169146776199341,6.129156112670898,5.675455093383789,,903d185fccf839df
1493663064707,1.8543092012405396,6.645106792449951,6.602011203765869,,903d185fccf839df
1493663064781,1.656787633895874,6.630741596221924,8.611943244934082,,903d185fccf839df
1493663064827,2.4384944438934326,7.061697959899902,8.81784439086914,,903d185fccf839df
1493663064900,2.495955228805542,6.785167694091797,7.247248649597168,,903d185fccf839df
1493663066056,1.6280571222305298,6.9240312576293945,5.822698593139648,,903d185fccf839df
1493663066173,2.0805611610412598,7.193378925323486,5.855020046234131,,903d185fccf839df
1493663066257,4.314351558685303,7.296329498291016,8.663418769836426,,903d185fccf839df
1493663066317,4.2078094482421875,7.152677536010742,7.315483093261719,,903d185fccf839df
1493663066388,4.268861770629883,6.244078159332275,8.803479194641113,,903d185fccf839df
1493663066441,4.357447147369385,5.16549015045166,7.4351935386657715,,903d185fccf839df
1493663066505,3.799597978591919,4.153939723968506,7.273584842681885,,903d185fccf839df
1493663066562,4.230554580688477,4.185064792633057,6.465541839599609,,903d185fccf839df
1493663066622,3.756502389907837,4.747702121734619,5.148730754852295,,903d185fccf839df
1493663066706,3.137601375579834,5.774814605712891,5.366602897644043,,903d185fccf839df
1493663066781,3.9264907836914062,6.271611213684082,6.36498498916626,,903d185fccf839df
1493663066838,3.0813376903533936,6.147112846374512,7.51659631729126,,903d185fccf839df
1493663066902,3.308786630630493,6.294356346130371,8.052897453308105,,903d185fccf839df
1493663066962,3.627215623855591,7.061697959899902,8.009801864624023,,903d185fccf839df
1493663067002,3.861847400665283,7.110779285430908,10.071209907531738,,903d185fccf839df
1493663067041,3.600879430770874,6.399701118469238,9.62828254699707,,903d185fccf839df
1493663067090,3.161543369293213,5.279214859008789,8.467094421386719,,903d185fccf839df
1493663067111,3.5865142345428467,5.052962779998779,6.957550048828125,,903d185fccf839df
1493663067177,2.9652187824249268,4.022258758544922,8.546102523803711,,903d185fccf839df
1493663067216,2.935291290283203,3.114856481552124,8.935160636901855,,903d185fccf839df
1493663067302,3.645172119140625,3.5924997329711914,6.228515625,,903d185fccf839df
1493663067377,3.693056106567383,4.07014274597168,4.617218017578125,,903d185fccf839df
1493663067422,3.776853084564209,3.9049429893493652,3.31118106842041,,903d185fccf839df
1493663067497,3.512293815612793,2.6013002395629883,0.023942016065120697,,903d185fccf839df
1493663067561,5.803544998168945,1.217451572418213,5.299565315246582,,903d185fccf839df
1493663067601,5.768828868865967,-0.13407529890537262,4.831499099731445,,903d185fccf839df
1493663067657,8.197746276855469,-3.163937568664551,3.4512417316436768,,903d185fccf839df
1493663067701,8.777143478393555,-5.2696380615234375,3.6954503059387207,,903d185fccf839df
1493663067778,12.497733116149902,-8.828619003295898,6.009446144104004,,903d185fccf839df
1493663067817,12.965799331665039,-9.682151794433594,6.4164605140686035,,903d185fccf839df
1493663067882,13.188460350036621,-6.102819919586182,7.5453267097473145,,903d185fccf839df
1493663067922,12.495338439941406,-3.2297780513763428,5.863399982452393,,903d185fccf839df
1493663067956,11.127052307128906,-2.58813214302063,1.8579005002975464,,903d185fccf839df
1493663068008,9.364919662475586,-3.4560301303863525,-0.13407529890537262,,903d185fccf839df
1493663068047,8.957905769348145,-4.127603530883789,2.1511902809143066,,903d185fccf839df
1493663068090,8.561665534973145,-3.70742130279541,2.9089550971984863,,903d185fccf839df
1493663068110,9.151836395263672,-3.5063083171844482,2.2361843585968018,,903d185fccf839df
1493663068182,12.014103889465332,-3.997119665145874,1.5717934370040894,,903d185fccf839df
1493663068226,13.91510009765625,-5.639542102813721,2.979583978652954,,903d185fccf839df
1493663068250,14.008474349975586,-6.196194171905518,4.037821292877197,,903d185fccf839df
1493663068291,12.832921028137207,-7.12035608291626,4.4532151222229,,903d185fccf839df
1493663068347,10.061633110046387,-6.7061591148376465,2.3918075561523438,,903d185fccf839df
