UUID, meanHeading, class, timestamp 
903d185fccf839df,358.51542647000986,undefined,1495451693336
903d185fccf839df,358.07075049536303,undefined,1495451694324
903d185fccf839df,366.63129882643125,undefined,1495451695329
903d185fccf839df,35.35773726498558,undefined,1495451696325
903d185fccf839df,69.57419966963643,undefined,1495451697319
903d185fccf839df,90.36184780795173,undefined,1495451698345
903d185fccf839df,96.50457947522746,undefined,1495451699324
903d185fccf839df,100.99553631588677,undefined,1495451700338
903d185fccf839df,104.22578827171091,undefined,1495451701336
903d185fccf839df,106.49640688072354,undefined,1495451702326
903d185fccf839df,109.34296654301477,undefined,1495451703358
903d185fccf839df,107.47838028464193,undefined,1495451704328
903d185fccf839df,101.1647997343836,undefined,1495451705344
903d185fccf839df,84.90282717448989,undefined,1495451706327
903d185fccf839df,74.14876240105067,undefined,1495451707321
903d185fccf839df,70.81014184471047,undefined,1495451708325
903d185fccf839df,74.72705919999075,undefined,1495451709326
903d185fccf839df,85.51251344951422,undefined,1495451710326
903d185fccf839df,102.69444190682705,undefined,1495451711324
903d185fccf839df,111.10908246849417,undefined,1495451712322
903d185fccf839df,106.44383883033247,undefined,1495451713332
903d185fccf839df,97.89423147231896,undefined,1495451714321
903d185fccf839df,95.01774667232088,undefined,1495451715331
903d185fccf839df,95.22530001989944,undefined,1495451716345
903d185fccf839df,97.85281782888758,undefined,1495451717329
903d185fccf839df,103.64885337855365,undefined,1495451718323
903d185fccf839df,108.97908086363769,undefined,1495451719335
903d185fccf839df,106.70329049070656,undefined,1495451720319
903d185fccf839df,105.8611134650824,undefined,1495451721335
903d185fccf839df,105.67293289790031,undefined,1495451722351
903d185fccf839df,105.68402089821113,undefined,1495451723318
903d185fccf839df,106.21727151745655,undefined,1495451724305
903d185fccf839df,103.39819146630325,undefined,1495451725351
903d185fccf839df,99.27698569955122,undefined,1495451726315
903d185fccf839df,104.10883421263196,undefined,1495451727331
903d185fccf839df,108.68729566856337,undefined,1495451728315
903d185fccf839df,108.80154901303491,undefined,1495451729313
903d185fccf839df,101.44984304213347,undefined,1495451730307
903d185fccf839df,101.15389083444438,undefined,1495451731321
