prediction, timestamp 
sitting,1493663061279
sitting,1493663062218
sitting,1493663062779
sitting,1493663063756
sitting,1493663064325
sitting,1493663066120
sitting,1493663066134
sitting,1493663066754
sitting,1493663067279
sitting,1493663068210
walking,1493663068791
walking,1493663069754
walking,1493663070431
walking,1493663071294
walking,1493663071816
walking,1493663072759
walking,1493663073296
walking,1493663074269
walking,1493663074810
walking,1493663075751
walking,1493663076324
walking,1493663077258
walking,1493663077816
walking,1493663078732
walking,1493663079294
walking,1493663080259
walking,1493663080813
walking,1493663081753
walking,1493663082407
walking,1493663083387
walking,1493663083804
walking,1493663084761
walking,1493663085291
walking,1493663086233
walking,1493663086840
walking,1493663087758
walking,1493663089655
walking,1493663089682
walking,1493663089813
walking,1493663090752
walking,1493663091295
walking,1493663092257
walking,1493663092789
walking,1493663094930
walking,1493663095117
walking,1493663095261
walking,1493663095860
walking upstairs,1493663096837
walking upstairs,1493663097396
walking upstairs,1493663098985
walking upstairs,1493663099008
walking upstairs,1493663099723
walking upstairs,1493663100308
walking upstairs,1493663101237
walking upstairs,1493663101845
walking upstairs,1493663102767
walking upstairs,1493663103295
walking upstairs,1493663104230
walking upstairs,1493663104798
walking upstairs,1493663105745
walking downstairs,1493663106291
walking downstairs,1493663107325
walking downstairs,1493663107910
walking downstairs,1493663108764
walking downstairs,1493663109305
walking downstairs,1493663110244
walking downstairs,1493663110805
walking downstairs,1493663111728
walking downstairs,1493663112276
walking downstairs,1493663113235
walking downstairs,1493663113795
walking downstairs,1493663115772
walking downstairs,1493663116293
walking downstairs,1493663117230
walking downstairs,1493663117798
walking downstairs,1493663119533
walking downstairs,1493663119572
walking downstairs,1493663120236
walking downstairs,1493663120817
walking downstairs,1493663121723
walking downstairs,1493663122275
walking downstairs,1493663123213
walking downstairs,1493663123737
walking downstairs,1493663124741
walking downstairs,1493663125279
walking upstairs,1493663126223
walking upstairs,1493663126785
walking upstairs,1493663127695
walking upstairs,1493663128247
walking downstairs,1493663129281
walking downstairs,1493663129803
walking,1493663130752
walking downstairs,1493663131358
walking downstairs,1493663132328
walking,1493663132782
walking,1493663133721
walking,1493663134275
walking,1493663135233
walking,1493663135774
walking downstairs,1493663136743
walking downstairs,1493663137272
walking downstairs,1493663138229
walking downstairs,1493663138801
walking downstairs,1493663139714
walking downstairs,1493663140267
walking downstairs,1493663141208
walking downstairs,1493663141762
walking,1493663142786
walking,1493663143361
walking,1493663144226
walking upstairs,1493663144799
walking,1493663146692
walking,1493663146794
walking,1493663147262
walking,1493663147784
walking,1493663148716
walking,1493663149251
walking,1493663150232
walking upstairs,1493663150769
walking upstairs,1493663151700
walking upstairs,1493663152284
walking upstairs,1493663154817
walking upstairs,1493663154842
walking upstairs,1493663155231
walking upstairs,1493663156218
walking upstairs,1493663156897
walking upstairs,1493663157662
walking upstairs,1493663158220
walking upstairs,1493663159153
walking upstairs,1493663159722
walking,1493663160655
walking upstairs,1493663161217
walking,1493663162217
walking,1493663162723
walking,1493663163651
walking,1493663164214
walking,1493663165150
walking,1493663165724
walking,1493663166648
walking,1493663167216
walking,1493663168157
walking,1493663168729
walking,1493663169652
walking upstairs,1493663170222
walking,1493663171155
walking,1493663171722
walking,1493663172650
walking,1493663173268
walking,1493663174172
walking,1493663174715
walking,1493663175710
walking,1493663176361
walking,1493663177228
walking,1493663177818
walking,1493663178700
walking,1493663179282
walking,1493663180280
walking,1493663180767
walking,1493663181707
walking,1493663182275
walking upstairs,1493663183248
walking upstairs,1493663183749
walking upstairs,1493663184706
walking upstairs,1493663185258
walking upstairs,1493663186216
walking,1493663186774
walking upstairs,1493663187712
walking upstairs,1493663188286
walking,1493663189228
walking downstairs,1493663189782
walking downstairs,1493663191850
walking downstairs,1493663191881
walking,1493663192230
walking,1493663192787
walking,1493663193708
walking,1493663194300
walking,1493663195238
walking,1493663195772
walking,1493663196993
walking,1493663197752
walking,1493663198230
walking,1493663198764
walking,1493663199700
walking,1493663200319
walking,1493663201226
walking,1493663202168
walking,1493663202701
walking,1493663203241
walking,1493663204150
walking,1493663204724
walking,1493663205721
walking,1493663206221
walking downstairs,1493663207154
walking downstairs,1493663207724
walking downstairs,1493663208647
walking downstairs,1493663209421
walking downstairs,1493663210158
walking downstairs,1493663210722
walking downstairs,1493663211650
walking downstairs,1493663212215
walking downstairs,1493663213150
walking downstairs,1493663213735
walking downstairs,1493663214642
walking downstairs,1493663215229
walking downstairs,1493663216229
walking downstairs,1493663216726
walking downstairs,1493663217646
walking downstairs,1493663218220
walking downstairs,1493663219144
walking downstairs,1493663219724
walking downstairs,1493663220645
walking downstairs,1493663221231
walking,1493663222146
walking,1493663222723
walking,1493663223719
walking,1493663224321
walking,1493663225235
walking,1493663225775
walking,1493663226702
walking,1493663227306
walking,1493663228222
walking downstairs,1493663228809
walking downstairs,1493663229712
walking downstairs,1493663230267
walking downstairs,1493663231209
walking downstairs,1493663231867
walking downstairs,1493663232816
walking upstairs,1493663233288
walking upstairs,1493663234223
walking upstairs,1493663234789
walking upstairs,1493663235703
walking upstairs,1493663236298
walking upstairs,1493663237217
walking upstairs,1493663237781
walking upstairs,1493663238686
walking upstairs,1493663238514
walking upstairs,1493663239409
walking upstairs,1493663239924
walking downstairs,1493663240872
walking downstairs,1493663241436
walking downstairs,1493663244379
walking downstairs,1493663244400
walking downstairs,1493663245437
walking downstairs,1493663246020
walking downstairs,1493663246873
walking downstairs,1493663247438
walking upstairs,1493663248356
walking upstairs,1493663248952
walking downstairs,1493663249876
walking downstairs,1493663250574
walking upstairs,1493663251315
walking upstairs,1493663251915
walking upstairs,1493663253427
walking upstairs,1493663254003
walking upstairs,1493663254961
walking upstairs,1493663255626
walking upstairs,1493663256530
walking upstairs,1493663257223
walking upstairs,1493663257974
walking upstairs,1493663258522
walking upstairs,1493663259480
walking upstairs,1493663259962
walking upstairs,1493663260916
walking upstairs,1493663261479
walking,1493663262400
walking upstairs,1493663262992
walking,1493663265349
walking,1493663265372
walking,1493663265977
walking,1493663266887
walking,1493663267514
walking,1493663268408
walking,1493663268971
walking,1493663270009
walking,1493663270610
walking,1493663271399
walking,1493663271957
walking,1493663272895
walking,1493663273469
walking,1493663274403
walking,1493663275000
walking,1493663275899
walking,1493663276502
walking,1493663277408
walking,1493663277970
walking,1493663278959
walking,1493663279498
walking,1493663280458
walking,1493663281017
walking,1493663282132
walking,1493663282401
walking,1493663283266
walking,1493663284241
walking,1493663284857
walking,1493663285335
walking,1493663286223
walking,1493663286799
walking,1493663287721
walking,1493663288302
walking,1493663289261
walking,1493663289872
walking,1493663290722
walking,1493663291371
walking,1493663292320
walking,1493663292852
walking,1493663293798
walking,1493663294344
walking,1493663295300
walking,1493663295853
walking,1493663296875
walking,1493663297383
walking,1493663298308
walking,1493663298863
walking,1493663299771
walking,1493663300344
walking,1493663301351
walking,1493663303266
walking,1493663303291
walking,1493663303403
walking,1493663304323
walking,1493663304849
walking,1493663305790
walking,1493663306357
walking,1493663307250
walking,1493663307823
walking,1493663308765
walking,1493663309353
walking,1493663310291
walking,1493663310879
walking upstairs,1493663311779
walking upstairs,1493663312362
walking upstairs,1493663313268
walking upstairs,1493663313849
walking downstairs,1493663314799
walking downstairs,1493663315372
walking downstairs,1493663316298
walking downstairs,1493663316848
walking downstairs,1493663317790
walking downstairs,1493663318380
walking downstairs,1493663319304
walking downstairs,1493663319857
walking downstairs,1493663320816
walking downstairs,1493663321350
walking downstairs,1493663322317
walking downstairs,1493663324704
walking downstairs,1493663324819
walking downstairs,1493663325286
walking downstairs,1493663325887
walking downstairs,1493663326825
walking downstairs,1493663327390
walking downstairs,1493663328288
walking downstairs,1493663328866
walking downstairs,1493663329801
walking downstairs,1493663330150
walking downstairs,1493663331038
walking downstairs,1493663331595
walking downstairs,1493663332533
walking downstairs,1493663333094
walking downstairs,1493663335544
walking downstairs,1493663335593
walking downstairs,1493663336091
walking downstairs,1493663337028
walking downstairs,1493663337730
walking downstairs,1493663338659
walking downstairs,1493663339623
walking downstairs,1493663339995
walking downstairs,1493663340609
walking downstairs,1493663341504
walking downstairs,1493663342120
walking downstairs,1493663343035
walking downstairs,1493663343597
walking downstairs,1493663344505
walking,1493663345098
walking,1493663346000
walking,1493663346607
walking,1493663347588
walking,1493663348116
walking,1493663349047
walking,1493663349591
walking,1493663351873
walking,1493663352064
walking,1493663352103
walking,1493663352581
walking downstairs,1493663353543
walking downstairs,1493663354081
walking downstairs,1493663354990
walking downstairs,1493663355576
walking downstairs,1493663356562
walking downstairs,1493663357100
walking downstairs,1493663358029
walking downstairs,1493663358603
walking downstairs,1493663359514
walking downstairs,1493663360108
walking downstairs,1493663361010
walking,1493663361601
walking,1493663362626
walking,1493663363298
walking,1493663363995
walking,1493663364591
walking,1493663365555
walking,1493663366125
walking,1493663368600
walking,1493663368646
walking,1493663369122
walking,1493663370013
walking,1493663370610
walking,1493663371500
walking,1493663372116
walking,1493663373047
walking,1493663373628
