timestamp, signal strength, UUID 
1493663059847,-99,,903d185fccf839df
1493663060109,-101,,903d185fccf839df
1493663060494,-101,,903d185fccf839df
1493663060520,-101,,903d185fccf839df
1493663060613,-101,,903d185fccf839df
1493663060651,-101,,903d185fccf839df
1493663060721,-101,,903d185fccf839df
1493663060738,-101,,903d185fccf839df
1493663060808,-101,,903d185fccf839df
1493663060878,-101,,903d185fccf839df
1493663060931,-101,,903d185fccf839df
1493663061024,-101,,903d185fccf839df
1493663061046,-101,,903d185fccf839df
1493663061094,-101,,903d185fccf839df
1493663061148,-101,,903d185fccf839df
1493663061188,-101,,903d185fccf839df
1493663061257,-101,,903d185fccf839df
1493663061319,-101,,903d185fccf839df
1493663061358,-101,,903d185fccf839df
1493663061432,-101,,903d185fccf839df
1493663061496,-101,,903d185fccf839df
1493663061512,-101,,903d185fccf839df
1493663061574,-101,,903d185fccf839df
1493663061605,-101,,903d185fccf839df
1493663061666,-101,,903d185fccf839df
1493663061703,-101,,903d185fccf839df
1493663061743,-101,,903d185fccf839df
1493663061787,-101,,903d185fccf839df
1493663061869,-101,,903d185fccf839df
1493663061896,-101,,903d185fccf839df
1493663061946,-101,,903d185fccf839df
1493663061989,-101,,903d185fccf839df
1493663062048,-101,,903d185fccf839df
1493663062097,-101,,903d185fccf839df
1493663062159,-101,,903d185fccf839df
1493663062208,-101,,903d185fccf839df
1493663062261,-101,,903d185fccf839df
1493663062305,-101,,903d185fccf839df
1493663062352,-101,,903d185fccf839df
1493663062388,-101,,903d185fccf839df
1493663062455,-101,,903d185fccf839df
1493663062512,-101,,903d185fccf839df
1493663062562,-101,,903d185fccf839df
1493663062614,-101,,903d185fccf839df
1493663062663,-101,,903d185fccf839df
1493663062698,-101,,903d185fccf839df
1493663062763,-101,,903d185fccf839df
1493663062830,-101,,903d185fccf839df
1493663062875,-101,,903d185fccf839df
1493663062897,-101,,903d185fccf839df
1493663062932,-101,,903d185fccf839df
1493663062987,-101,,903d185fccf839df
1493663063076,-101,,903d185fccf839df
1493663063134,-101,,903d185fccf839df
1493663063172,-101,,903d185fccf839df
1493663063219,-101,,903d185fccf839df
1493663063265,-101,,903d185fccf839df
1493663063301,-101,,903d185fccf839df
1493663063367,-101,,903d185fccf839df
1493663063402,-101,,903d185fccf839df
1493663063443,-101,,903d185fccf839df
1493663063501,-101,,903d185fccf839df
1493663063569,-101,,903d185fccf839df
1493663063605,-101,,903d185fccf839df
1493663063695,-101,,903d185fccf839df
1493663063744,-101,,903d185fccf839df
1493663063776,-101,,903d185fccf839df
1493663063809,-101,,903d185fccf839df
1493663063859,-101,,903d185fccf839df
1493663063898,-101,,903d185fccf839df
1493663064092,-101,,903d185fccf839df
1493663064151,-101,,903d185fccf839df
1493663064182,-101,,903d185fccf839df
1493663064211,-101,,903d185fccf839df
1493663064306,-101,,903d185fccf839df
1493663064365,-101,,903d185fccf839df
1493663064387,-101,,903d185fccf839df
1493663064479,-101,,903d185fccf839df
1493663064525,-101,,903d185fccf839df
1493663064578,-101,,903d185fccf839df
1493663064641,-101,,903d185fccf839df
1493663064701,-101,,903d185fccf839df
1493663064728,-101,,903d185fccf839df
1493663064769,-101,,903d185fccf839df
1493663064803,-101,,903d185fccf839df
1493663064912,-101,,903d185fccf839df
1493663066000,-97,,903d185fccf839df
1493663066057,-97,,903d185fccf839df
1493663066073,-97,,903d185fccf839df
1493663066196,-97,,903d185fccf839df
1493663066217,-97,,903d185fccf839df
1493663066278,-97,,903d185fccf839df
1493663066299,-97,,903d185fccf839df
1493663066366,-97,,903d185fccf839df
1493663066415,-97,,903d185fccf839df
1493663066466,-97,,903d185fccf839df
1493663066500,-97,,903d185fccf839df
1493663066554,-97,,903d185fccf839df
1493663066617,-97,,903d185fccf839df
1493663066697,-97,,903d185fccf839df
1493663066740,-97,,903d185fccf839df
1493663066776,-97,,903d185fccf839df
1493663066813,-97,,903d185fccf839df
1493663066872,-97,,903d185fccf839df
1493663066905,-97,,903d185fccf839df
1493663066962,-97,,903d185fccf839df
1493663067003,-97,,903d185fccf839df
1493663067037,-97,,903d185fccf839df
1493663067088,-97,,903d185fccf839df
1493663067146,-97,,903d185fccf839df
1493663067190,-97,,903d185fccf839df
1493663067256,-97,,903d185fccf839df
1493663067328,-97,,903d185fccf839df
1493663067375,-97,,903d185fccf839df
1493663067403,-97,,903d185fccf839df
1493663067451,-97,,903d185fccf839df
1493663067501,-97,,903d185fccf839df
1493663067559,-97,,903d185fccf839df
1493663067601,-97,,903d185fccf839df
1493663067659,-97,,903d185fccf839df
1493663067701,-97,,903d185fccf839df
1493663067752,-97,,903d185fccf839df
1493663067797,-97,,903d185fccf839df
1493663067854,-97,,903d185fccf839df
1493663067898,-97,,903d185fccf839df
1493663067950,-97,,903d185fccf839df
1493663067987,-97,,903d185fccf839df
1493663068047,-97,,903d185fccf839df
1493663068088,-97,,903d185fccf839df
1493663068168,-97,,903d185fccf839df
1493663068200,-97,,903d185fccf839df
1493663068240,-97,,903d185fccf839df
1493663068273,-97,,903d185fccf839df
1493663068338,-97,,903d185fccf839df
1493663068371,-97,,903d185fccf839df
1493663068452,-97,,903d185fccf839df
1493663068493,-97,,903d185fccf839df
1493663068549,-97,,903d185fccf839df
1493663068603,-97,,903d185fccf839df
1493663068662,-97,,903d185fccf839df
1493663068708,-97,,903d185fccf839df
1493663068773,-97,,903d185fccf839df
1493663068828,-97,,903d185fccf839df
1493663068858,-97,,903d185fccf839df
1493663068911,-97,,903d185fccf839df
1493663068980,-97,,903d185fccf839df
1493663069032,-97,,903d185fccf839df
1493663069077,-97,,903d185fccf839df
1493663069131,-97,,903d185fccf839df
1493663069188,-97,,903d185fccf839df
1493663069217,-97,,903d185fccf839df
1493663069275,-97,,903d185fccf839df
1493663069296,-97,,903d185fccf839df
1493663069363,-97,,903d185fccf839df
1493663069423,-97,,903d185fccf839df
1493663069477,-97,,903d185fccf839df
1493663069512,-97,,903d185fccf839df
1493663069566,-97,,903d185fccf839df
1493663069600,-97,,903d185fccf839df
1493663069686,-97,,903d185fccf839df
1493663069733,-97,,903d185fccf839df
1493663069776,-97,,903d185fccf839df
1493663069816,-97,,903d185fccf839df
1493663069860,-97,,903d185fccf839df
1493663069898,-97,,903d185fccf839df
1493663069968,-97,,903d185fccf839df
1493663070020,-97,,903d185fccf839df
1493663070066,-97,,903d185fccf839df
1493663070108,-97,,903d185fccf839df
1493663070180,-97,,903d185fccf839df
1493663070269,-97,,903d185fccf839df
1493663070357,-97,,903d185fccf839df
1493663070497,-97,,903d185fccf839df
1493663070511,-97,,903d185fccf839df
1493663070618,-97,,903d185fccf839df
1493663070670,-97,,903d185fccf839df
1493663070754,-97,,903d185fccf839df
1493663070815,-97,,903d185fccf839df
1493663070891,-97,,903d185fccf839df
1493663070926,-97,,903d185fccf839df
1493663070977,-97,,903d185fccf839df
1493663071008,-97,,903d185fccf839df
1493663071069,-97,,903d185fccf839df
1493663071105,-97,,903d185fccf839df
1493663071179,-97,,903d185fccf839df
1493663071219,-97,,903d185fccf839df
1493663071349,-97,,903d185fccf839df
1493663071371,-97,,903d185fccf839df
1493663071490,-97,,903d185fccf839df
1493663071536,-97,,903d185fccf839df
1493663071577,-97,,903d185fccf839df
1493663071617,-97,,903d185fccf839df
1493663071721,-97,,903d185fccf839df
1493663071746,-97,,903d185fccf839df
1493663071798,-97,,903d185fccf839df
1493663071833,-97,,903d185fccf839df
1493663071863,-97,,903d185fccf839df
1493663071892,-97,,903d185fccf839df
1493663071942,-97,,903d185fccf839df
1493663071987,-97,,903d185fccf839df
1493663072067,-97,,903d185fccf839df
1493663072109,-97,,903d185fccf839df
1493663072163,-97,,903d185fccf839df
1493663072199,-97,,903d185fccf839df
1493663072246,-97,,903d185fccf839df
1493663072284,-97,,903d185fccf839df
1493663072368,-97,,903d185fccf839df
1493663072417,-97,,903d185fccf839df
1493663072453,-97,,903d185fccf839df
1493663072508,-97,,903d185fccf839df
1493663072560,-97,,903d185fccf839df
1493663072605,-97,,903d185fccf839df
1493663072678,-97,,903d185fccf839df
1493663072736,-97,,903d185fccf839df
1493663072797,-97,,903d185fccf839df
1493663072833,-97,,903d185fccf839df
1493663072861,-97,,903d185fccf839df
1493663072897,-97,,903d185fccf839df
1493663072963,-97,,903d185fccf839df
1493663073012,-97,,903d185fccf839df
1493663073048,-97,,903d185fccf839df
1493663073099,-97,,903d185fccf839df
1493663073142,-97,,903d185fccf839df
1493663073202,-97,,903d185fccf839df
1493663073268,-97,,903d185fccf839df
1493663073340,-97,,903d185fccf839df
1493663073376,-97,,903d185fccf839df
1493663073427,-97,,903d185fccf839df
1493663073470,-97,,903d185fccf839df
1493663073511,-97,,903d185fccf839df
1493663073585,-97,,903d185fccf839df
1493663073628,-97,,903d185fccf839df
1493663073675,-97,,903d185fccf839df
1493663073713,-97,,903d185fccf839df
1493663073762,-97,,903d185fccf839df
1493663073814,-97,,903d185fccf839df
1493663073869,-97,,903d185fccf839df
1493663073918,-97,,903d185fccf839df
1493663073950,-97,,903d185fccf839df
1493663073999,-97,,903d185fccf839df
1493663074035,-97,,903d185fccf839df
1493663074074,-97,,903d185fccf839df
1493663074189,-97,,903d185fccf839df
1493663074249,-97,,903d185fccf839df
1493663074298,-97,,903d185fccf839df
1493663074328,-97,,903d185fccf839df
1493663074359,-97,,903d185fccf839df
1493663074396,-97,,903d185fccf839df
1493663074468,-97,,903d185fccf839df
1493663074514,-97,,903d185fccf839df
1493663074559,-97,,903d185fccf839df
1493663074597,-97,,903d185fccf839df
1493663074664,-97,,903d185fccf839df
1493663074725,-97,,903d185fccf839df
1493663074778,-97,,903d185fccf839df
1493663074849,-97,,903d185fccf839df
1493663074872,-97,,903d185fccf839df
1493663074922,-97,,903d185fccf839df
1493663074990,-97,,903d185fccf839df
1493663075011,-97,,903d185fccf839df
1493663075077,-97,,903d185fccf839df
1493663075114,-97,,903d185fccf839df
1493663075160,-97,,903d185fccf839df
1493663075201,-97,,903d185fccf839df
1493663075246,-97,,903d185fccf839df
1493663075292,-97,,903d185fccf839df
1493663075358,-97,,903d185fccf839df
1493663075397,-97,,903d185fccf839df
1493663075438,-97,,903d185fccf839df
1493663075483,-97,,903d185fccf839df
1493663075546,-97,,903d185fccf839df
1493663075598,-97,,903d185fccf839df
1493663075669,-97,,903d185fccf839df
1493663075723,-97,,903d185fccf839df
1493663075775,-97,,903d185fccf839df
1493663075803,-97,,903d185fccf839df
1493663075847,-97,,903d185fccf839df
1493663075896,-97,,903d185fccf839df
1493663075968,-97,,903d185fccf839df
1493663076022,-97,,903d185fccf839df
1493663076060,-97,,903d185fccf839df
1493663076110,-97,,903d185fccf839df
1493663076169,-97,,903d185fccf839df
1493663076228,-97,,903d185fccf839df
1493663076298,-97,,903d185fccf839df
1493663076372,-97,,903d185fccf839df
1493663076421,-97,,903d185fccf839df
1493663076478,-97,,903d185fccf839df
1493663076563,-97,,903d185fccf839df
1493663076605,-97,,903d185fccf839df
1493663076653,-97,,903d185fccf839df
1493663076707,-97,,903d185fccf839df
1493663076743,-97,,903d185fccf839df
1493663076796,-97,,903d185fccf839df
1493663076883,-97,,903d185fccf839df
1493663076917,-97,,903d185fccf839df
1493663076979,-97,,903d185fccf839df
1493663077010,-97,,903d185fccf839df
1493663077064,-97,,903d185fccf839df
1493663077102,-97,,903d185fccf839df
1493663077177,-97,,903d185fccf839df
1493663077231,-97,,903d185fccf839df
1493663077287,-97,,903d185fccf839df
1493663077311,-97,,903d185fccf839df
1493663077354,-97,,903d185fccf839df
1493663077396,-97,,903d185fccf839df
1493663077472,-97,,903d185fccf839df
1493663077532,-97,,903d185fccf839df
1493663077572,-97,,903d185fccf839df
1493663077607,-97,,903d185fccf839df
1493663077664,-97,,903d185fccf839df
1493663077713,-97,,903d185fccf839df
1493663077788,-97,,903d185fccf839df
1493663077846,-97,,903d185fccf839df
1493663077885,-97,,903d185fccf839df
1493663077931,-97,,903d185fccf839df
1493663077961,-97,,903d185fccf839df
1493663077997,-97,,903d185fccf839df
1493663078071,-97,,903d185fccf839df
1493663078120,-97,,903d185fccf839df
1493663078176,-97,,903d185fccf839df
1493663078203,-97,,903d185fccf839df
1493663078253,-97,,903d185fccf839df
1493663078288,-97,,903d185fccf839df
1493663078366,-97,,903d185fccf839df
1493663078405,-97,,903d185fccf839df
1493663078451,-97,,903d185fccf839df
1493663078484,-97,,903d185fccf839df
1493663078541,-97,,903d185fccf839df
1493663078583,-97,,903d185fccf839df
1493663078663,-97,,903d185fccf839df
1493663078706,-97,,903d185fccf839df
1493663078784,-97,,903d185fccf839df
1493663078807,-97,,903d185fccf839df
1493663078854,-97,,903d185fccf839df
1493663078890,-97,,903d185fccf839df
1493663078964,-97,,903d185fccf839df
1493663079005,-97,,903d185fccf839df
1493663079072,-97,,903d185fccf839df
1493663079099,-97,,903d185fccf839df
1493663079143,-97,,903d185fccf839df
1493663079201,-97,,903d185fccf839df
1493663079272,-97,,903d185fccf839df
1493663079360,-97,,903d185fccf839df
1493663079406,-97,,903d185fccf839df
1493663079470,-97,,903d185fccf839df
1493663079503,-97,,903d185fccf839df
1493663079585,-97,,903d185fccf839df
1493663079650,-97,,903d185fccf839df
1493663079674,-97,,903d185fccf839df
1493663079714,-97,,903d185fccf839df
1493663079750,-97,,903d185fccf839df
1493663079804,-97,,903d185fccf839df
1493663079868,-97,,903d185fccf839df
1493663079923,-97,,903d185fccf839df
1493663079978,-97,,903d185fccf839df
1493663080004,-97,,903d185fccf839df
1493663080053,-97,,903d185fccf839df
1493663080094,-97,,903d185fccf839df
1493663080179,-97,,903d185fccf839df
1493663080231,-97,,903d185fccf839df
1493663080306,-97,,903d185fccf839df
1493663080338,-97,,903d185fccf839df
1493663080384,-97,,903d185fccf839df
