timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1491592871196,-0.213052898645401,-0.009587380103766918,-0.07563377916812897,,903d185fccf839df
1491592871420,-0.024501081556081772,-0.22796659171581268,0.023435818031430244,,903d185fccf839df
1491592871563,-0.04580637067556381,-0.16085493564605713,-0.06391586363315582,,903d185fccf839df
1491592871668,0.044741109013557434,-0.17470337450504303,-0.08948221802711487,,903d185fccf839df
1491592871719,0.004261057823896408,-0.1672465205192566,-0.11930961906909943,,903d185fccf839df
1491592871750,-0.19707392156124115,-0.06285060197114944,-0.16937704384326935,,903d185fccf839df
1491592871792,0.08948221802711487,0.12357068061828613,-0.14061491191387177,,903d185fccf839df
1491592871819,-0.001065264455974102,-0.03515372797846794,-0.15126755833625793,,903d185fccf839df
1491592871848,-0.33555829524993896,-0.04048004746437073,-0.1949433982372284,,903d185fccf839df
1491592871888,-0.46552056074142456,0.20772656798362732,-0.16405072808265686,,903d185fccf839df
1491592871917,-0.029827404767274857,0.1619201898574829,-0.1438107043504715,,903d185fccf839df
1491592871951,0.013848437927663326,-0.03941478580236435,-0.2514024078845978,,903d185fccf839df
1491592871989,-0.21624869108200073,0.029827404767274857,-0.20559604465961456,,903d185fccf839df
1491592872035,-0.10333064943552017,-0.007456851191818714,-0.12676647305488586,,903d185fccf839df
1491592872065,-0.02876213937997818,-0.04687163606286049,-0.16405072808265686,,903d185fccf839df
1491592872130,0.05432848632335663,-0.02556634694337845,-0.0926780104637146,,903d185fccf839df
1491592872140,0.07350324839353561,-0.02130528911948204,-0.07243798673152924,,903d185fccf839df
1491592872181,0.044741109013557434,-0.017044231295585632,-0.08415589481592178,,903d185fccf839df
1491592872219,0.049002163112163544,-0.05432848632335663,-0.07137271761894226,,903d185fccf839df
1491592872251,0.06604639440774918,-0.029827404767274857,0,,903d185fccf839df
1491592872271,0.03515372797846794,0.01810949668288231,0.04687163606286049,,903d185fccf839df
1491592872309,0.003195793367922306,0.011717909015715122,0.037284255027770996,,903d185fccf839df
1491592872328,0.002130528911948204,0.014913702383637428,0.029827404767274857,,903d185fccf839df
1491592872342,0,0.02130528911948204,0.044741109013557434,,903d185fccf839df
1491592872375,-0.014913702383637428,0.049002163112163544,0.0511326938867569,,903d185fccf839df
1491592872402,-0.06817692518234253,0.024501081556081772,0.049002163112163544,,903d185fccf839df
1491592872560,0.1757686287164688,-0.009587380103766918,0.27057716250419617,,903d185fccf839df
1491592872760,0.08522115647792816,-0.029827404767274857,0.23542344570159912,,903d185fccf839df
1491592872901,-0.36325517296791077,-0.09800432622432709,0.1203748807311058,,903d185fccf839df
1491592872961,-0.3941478431224823,0.07243798673152924,0.13528858125209808,,903d185fccf839df
1491592872990,-0.5145227313041687,0.004261057823896408,0.008522115647792816,,903d185fccf839df
1491592873026,-0.3238403797149658,0.008522115647792816,-0.09161274135112762,,903d185fccf839df
1491592873029,-0.27057716250419617,-0.006391586735844612,-0.09374327212572098,,903d185fccf839df
1491592873062,-0.2961435317993164,-0.06711166352033615,-0.1810949593782425,,903d185fccf839df
1491592873133,-0.5347627401351929,0.23542344570159912,-0.27696874737739563,,903d185fccf839df
1491592873200,-0.09800432622432709,0.0788295716047287,-0.0926780104637146,,903d185fccf839df
1491592873246,0.015978965908288956,0.13848437368869781,0.020240023732185364,,903d185fccf839df
1491592873269,0.28016453981399536,-0.03302319720387459,0.052197959274053574,,903d185fccf839df
1491592873299,0.22370553016662598,-0.03515372797846794,-0.049002163112163544,,903d185fccf839df
1491592873327,0.12250541150569916,0.05326322466135025,-0.09800432622432709,,903d185fccf839df
1491592873352,0.06285060197114944,0.13209278881549835,-0.14594122767448425,,903d185fccf839df
1491592873416,0.1438107043504715,0.08415589481592178,0.0926780104637146,,903d185fccf839df
1491592873478,-0.08096009492874146,0.047936901450157166,-0.3153182864189148,,903d185fccf839df
1491592873525,0.1715075820684433,0.008522115647792816,-0.020240023732185364,,903d185fccf839df
1491592873540,0.06285060197114944,0.07989483326673508,-0.007456851191818714,,903d185fccf839df
1491592873572,-0.09800432622432709,0.15233281254768372,-0.04048004746437073,,903d185fccf839df
1491592873628,0.4825648069381714,-0.21198762953281403,0.32703620195388794,,903d185fccf839df
1491592873679,-0.8809736967086792,-0.11930961906909943,-0.23861923813819885,,903d185fccf839df
1491592873734,0.362189918756485,-0.058589544147253036,0.034088462591171265,,903d185fccf839df
1491592873831,-0.07350324839353561,-0.11930961906909943,0.12357068061828613,,903d185fccf839df
1491592873862,-0.052197959274053574,0.041545312851667404,-0.055393751710653305,,903d185fccf839df
1491592873916,0.3419498801231384,-0.10013485699892044,0.3749730885028839,,903d185fccf839df
1491592873953,0.658333420753479,-0.16405072808265686,0.4399542212486267,,903d185fccf839df
1491592874001,0.44208475947380066,-0.22157500684261322,0.3281014561653137,,903d185fccf839df
1491592874031,0.13635385036468506,-0.18429075181484222,0.1022653877735138,,903d185fccf839df
1491592874056,0.052197959274053574,-0.1257012039422989,-0.06072007492184639,,903d185fccf839df
1491592874104,-0.01065264455974102,-0.08309062570333481,-0.11291803419589996,,903d185fccf839df
1491592874136,-0.3163835406303406,-0.12250541150569916,-0.2322276532649994,,903d185fccf839df
1491592874159,-0.40586575865745544,0.05645901709794998,-0.2822950780391693,,903d185fccf839df
1491592874208,-1.0567423105239868,0.20559604465961456,-0.5347627401351929,,903d185fccf839df
1491592874241,-0.9843043684959412,0.41438788175582886,-0.3472762107849121,,903d185fccf839df
1491592874268,-0.17789916694164276,0.23435817658901215,0.14594122767448425,,903d185fccf839df
1491592874310,-0.3707120418548584,0.061785340309143066,0.05645901709794998,,903d185fccf839df
1491592874347,-0.1853560209274292,-0.1810949593782425,-0.008522115647792816,,903d185fccf839df
1491592874367,0.19813919067382812,-0.4175836741924286,0.4399542212486267,,903d185fccf839df
1491592874409,0.7787083387374878,-0.5486112236976624,0.69561767578125,,903d185fccf839df
1491592874433,0.6199839115142822,-0.41438788175582886,0.3845604658126831,,903d185fccf839df
1491592874468,0.6700513362884521,-0.4591289758682251,0.6029396653175354,,903d185fccf839df
1491592874547,0.5486112236976624,-0.25353294610977173,0.9384979605674744,,903d185fccf839df
1491592874580,0.4580637216567993,-0.44208475947380066,0.5826996564865112,,903d185fccf839df
1491592874630,0.426105797290802,-0.2822950780391693,0.4079962968826294,,903d185fccf839df
1491592874659,0.44634580612182617,0.0884169489145279,0.1768338978290558,,903d185fccf839df
