timestamp, lastAccessTime, proximity, UUID 
1491593578196,1491593578200,far,,903d185fccf839df
1491593578234,1491593579541,far,,903d185fccf839df
1491593578234,1491593579831,far,,903d185fccf839df
1491593578234,1491593579882,far,,903d185fccf839df
1491593578234,1491593579900,far,,903d185fccf839df
1491593578234,1491593579920,far,,903d185fccf839df
1491593578234,1491593579973,far,,903d185fccf839df
1491593578234,1491593579996,far,,903d185fccf839df
1491593578234,1491593580029,far,,903d185fccf839df
1491593578234,1491593580147,far,,903d185fccf839df
1491593578234,1491593580250,far,,903d185fccf839df
1491593578234,1491593580283,far,,903d185fccf839df
1491593578234,1491593580312,far,,903d185fccf839df
1491593578234,1491593580340,far,,903d185fccf839df
1491593578234,1491593580375,far,,903d185fccf839df
1491593578234,1491593580414,far,,903d185fccf839df
1491593578234,1491593580453,far,,903d185fccf839df
1491593578234,1491593580474,far,,903d185fccf839df
1491593578234,1491593580495,far,,903d185fccf839df
1491593578234,1491593580521,far,,903d185fccf839df
1491593578234,1491593580599,far,,903d185fccf839df
1491593578234,1491593580661,far,,903d185fccf839df
1491593578234,1491593580714,far,,903d185fccf839df
1491593578234,1491593580753,far,,903d185fccf839df
1491593578234,1491593580789,far,,903d185fccf839df
1491593578234,1491593580811,far,,903d185fccf839df
1491593578234,1491593580836,far,,903d185fccf839df
1491593578234,1491593580872,far,,903d185fccf839df
1491593578234,1491593580895,far,,903d185fccf839df
1491593578234,1491593580924,far,,903d185fccf839df
1491593578234,1491593580953,far,,903d185fccf839df
1491593578234,1491593580974,far,,903d185fccf839df
1491593578234,1491593581013,far,,903d185fccf839df
1491593578234,1491593581052,far,,903d185fccf839df
1491593578234,1491593581275,far,,903d185fccf839df
1491593578234,1491593581346,far,,903d185fccf839df
1491593578234,1491593581387,far,,903d185fccf839df
1491593578234,1491593581419,far,,903d185fccf839df
1491593578234,1491593581462,far,,903d185fccf839df
1491593578234,1491593581482,far,,903d185fccf839df
1491593578234,1491593581500,far,,903d185fccf839df
1491593578234,1491593581528,far,,903d185fccf839df
1491593578234,1491593581556,far,,903d185fccf839df
1491593578234,1491593581579,far,,903d185fccf839df
1491593578234,1491593581601,far,,903d185fccf839df
1491593578234,1491593581622,far,,903d185fccf839df
1491593578234,1491593581650,far,,903d185fccf839df
1491593578234,1491593581668,far,,903d185fccf839df
1491593578234,1491593581691,far,,903d185fccf839df
1491593578234,1491593581708,far,,903d185fccf839df
1491593578234,1491593581728,far,,903d185fccf839df
1491593578234,1491593581759,far,,903d185fccf839df
1491593578234,1491593581780,far,,903d185fccf839df
1491593578234,1491593581803,far,,903d185fccf839df
1491593578234,1491593581823,far,,903d185fccf839df
1491593578234,1491593581849,far,,903d185fccf839df
1491593578234,1491593581873,far,,903d185fccf839df
1491593578234,1491593581915,far,,903d185fccf839df
1491593578234,1491593581960,far,,903d185fccf839df
1491593578234,1491593581977,far,,903d185fccf839df
1491593578234,1491593581998,far,,903d185fccf839df
1491593578234,1491593582026,far,,903d185fccf839df
1491593578234,1491593582063,far,,903d185fccf839df
1491593578234,1491593582087,far,,903d185fccf839df
1491593578234,1491593582112,far,,903d185fccf839df
1491593578234,1491593582134,far,,903d185fccf839df
1491593578234,1491593582164,far,,903d185fccf839df
1491593578234,1491593582177,far,,903d185fccf839df
1491593578234,1491593582213,far,,903d185fccf839df
1491593578234,1491593582250,far,,903d185fccf839df
1491593578234,1491593582283,far,,903d185fccf839df
1491593578234,1491593582305,far,,903d185fccf839df
1491593578234,1491593582332,far,,903d185fccf839df
1491593578234,1491593582377,far,,903d185fccf839df
1491593578234,1491593582404,far,,903d185fccf839df
1491593578234,1491593582434,far,,903d185fccf839df
1491593578234,1491593582469,far,,903d185fccf839df
1491593578234,1491593582507,far,,903d185fccf839df
1491593578234,1491593582531,far,,903d185fccf839df
1491593578234,1491593582588,far,,903d185fccf839df
1491593578234,1491593582605,far,,903d185fccf839df
1491593578234,1491593582627,far,,903d185fccf839df
1491593578234,1491593582649,far,,903d185fccf839df
1491593578234,1491593582669,far,,903d185fccf839df
1491593578234,1491593582689,far,,903d185fccf839df
1491593578234,1491593582721,far,,903d185fccf839df
1491593578234,1491593582755,far,,903d185fccf839df
1491593578234,1491593582778,far,,903d185fccf839df
1491593578234,1491593582800,far,,903d185fccf839df
1491593578234,1491593582819,far,,903d185fccf839df
1491593578234,1491593582845,far,,903d185fccf839df
1491593578234,1491593582865,far,,903d185fccf839df
1491593578234,1491593582885,far,,903d185fccf839df
1491593578234,1491593582906,far,,903d185fccf839df
1491593578234,1491593582926,far,,903d185fccf839df
1491593578234,1491593582958,far,,903d185fccf839df
1491593578234,1491593582980,far,,903d185fccf839df
1491593578234,1491593583005,far,,903d185fccf839df
1491593578234,1491593583029,far,,903d185fccf839df
1491593578234,1491593583059,far,,903d185fccf839df
1491593578234,1491593583078,far,,903d185fccf839df
1491593578234,1491593583107,far,,903d185fccf839df
1491593578234,1491593583145,far,,903d185fccf839df
1491593578234,1491593583172,far,,903d185fccf839df
1491593578234,1491593583188,far,,903d185fccf839df
1491593578234,1491593583205,far,,903d185fccf839df
1491593578234,1491593583234,far,,903d185fccf839df
1491593578234,1491593583264,far,,903d185fccf839df
1491593578234,1491593583292,far,,903d185fccf839df
1491593578234,1491593583312,far,,903d185fccf839df
1491593578234,1491593583334,far,,903d185fccf839df
1491593578234,1491593583367,far,,903d185fccf839df
1491593578234,1491593583393,far,,903d185fccf839df
1491593578234,1491593583412,far,,903d185fccf839df
1491593578234,1491593583442,far,,903d185fccf839df
1491593578234,1491593583475,far,,903d185fccf839df
1491593578234,1491593583494,far,,903d185fccf839df
1491593578234,1491593583520,far,,903d185fccf839df
1491593578234,1491593583547,far,,903d185fccf839df
1491593578234,1491593583567,far,,903d185fccf839df
1491593578234,1491593583587,far,,903d185fccf839df
1491593578234,1491593583607,far,,903d185fccf839df
1491593578234,1491593583633,far,,903d185fccf839df
1491593578234,1491593583657,far,,903d185fccf839df
1491593578234,1491593583689,far,,903d185fccf839df
1491593578234,1491593583729,far,,903d185fccf839df
1491593578234,1491593583780,far,,903d185fccf839df
1491593578234,1491593583810,far,,903d185fccf839df
1491593578234,1491593583836,far,,903d185fccf839df
1491593578234,1491593583877,far,,903d185fccf839df
1491593578234,1491593583915,far,,903d185fccf839df
1491593578234,1491593583937,far,,903d185fccf839df
1491593578234,1491593583975,far,,903d185fccf839df
1491593578234,1491593584011,far,,903d185fccf839df
1491593578234,1491593584032,far,,903d185fccf839df
1491593578234,1491593584086,far,,903d185fccf839df
1491593578234,1491593584107,far,,903d185fccf839df
1491593578234,1491593584126,far,,903d185fccf839df
1491593578234,1491593584163,far,,903d185fccf839df
1491593578234,1491593584177,far,,903d185fccf839df
1491593578234,1491593584188,far,,903d185fccf839df
1491593578234,1491593584225,far,,903d185fccf839df
1491593578234,1491593584266,far,,903d185fccf839df
1491593578234,1491593584301,far,,903d185fccf839df
1491593578234,1491593584323,far,,903d185fccf839df
1491593578234,1491593584357,far,,903d185fccf839df
1491593578234,1491593584379,far,,903d185fccf839df
1491593578234,1491593584397,far,,903d185fccf839df
1491593578234,1491593584417,far,,903d185fccf839df
1491593578234,1491593584448,far,,903d185fccf839df
1491593578234,1491593584478,far,,903d185fccf839df
