1496077707279,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077707562,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077707590,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077707858,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077707874,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077708158,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077708190,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077708463,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077708475,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077708774,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077708792,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077709069,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077709089,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077709387,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077709405,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077709673,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077709695,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077709973,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077710002,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077710268,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077710280,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077710559,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077710581,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077710872,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077710882,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077711167,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077711181,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077711459,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077711485,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077711755,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077711778,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712070,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712095,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712360,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712378,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712668,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712682,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712965,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077712984,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077713260,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
1496077713279,62:02:b4:09:45:bd,-84;,4c:09:d4:0c:fd:5b,-77;,4c:09:d4:0c:fd:5c,-77;,9e:c7:a6:83:ce:8b,-79;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-82;,80:2a:a8:4a:b7:89,-84;,9c:c7:a6:83:ce:8b,-84;,a4:2b:b0:ab:e6:e3,-85;,08:96:d7:e3:4a:62,-87;,e2:28:6d:34:09:c0,-89;,d4:21:22:cd:39:93,-90;,00:16:b6:b7:3d:43,-81;,,903d185fccf839df
