timestamp, heading, UUID 
1488206070213,0,,903d185fccf839df
1488206071631,61.45044708251953,,903d185fccf839df
1488206071903,66.025146484375,,903d185fccf839df
1488206071931,66.13248443603516,,903d185fccf839df
1488206071954,65.70574188232422,,903d185fccf839df
1488206071973,65.17057800292969,,903d185fccf839df
1488206072010,64.87503051757812,,903d185fccf839df
1488206072069,64.52764892578125,,903d185fccf839df
1488206072126,64.07801055908203,,903d185fccf839df
1488206072151,63.76115417480469,,903d185fccf839df
1488206072171,63.43754196166992,,903d185fccf839df
1488206072184,63.31193542480469,,903d185fccf839df
1488206072202,63.09163284301758,,903d185fccf839df
1488206072211,63.039817810058594,,903d185fccf839df
1488206072243,63.04734420776367,,903d185fccf839df
1488206072262,63.05349349975586,,903d185fccf839df
1488206072271,63.017704010009766,,903d185fccf839df
1488206072291,62.93925094604492,,903d185fccf839df
1488206072310,62.86920928955078,,903d185fccf839df
1488206072323,62.83108139038086,,903d185fccf839df
1488206072351,62.736900329589844,,903d185fccf839df
1488206072363,62.7214241027832,,903d185fccf839df
1488206072374,62.70381546020508,,903d185fccf839df
1488206072403,62.58436965942383,,903d185fccf839df
1488206072428,62.43408966064453,,903d185fccf839df
1488206072452,62.32946014404297,,903d185fccf839df
1488206072471,62.3455924987793,,903d185fccf839df
1488206072491,62.336212158203125,,903d185fccf839df
1488206072511,62.28623580932617,,903d185fccf839df
1488206072543,62.309024810791016,,903d185fccf839df
1488206072571,62.548866271972656,,903d185fccf839df
1488206072604,62.65549850463867,,903d185fccf839df
1488206072612,62.62857437133789,,903d185fccf839df
1488206072663,62.34615707397461,,903d185fccf839df
1488206072683,62.23091125488281,,903d185fccf839df
1488206072731,62.03409957885742,,903d185fccf839df
1488206072784,62.22066879272461,,903d185fccf839df
1488206072792,62.257713317871094,,903d185fccf839df
1488206072824,62.48539733886719,,903d185fccf839df
1488206072832,62.650211334228516,,903d185fccf839df
1488206072911,63.85541915893555,,903d185fccf839df
1488206072931,63.88625717163086,,903d185fccf839df
1488206072951,63.93604278564453,,903d185fccf839df
1488206072965,63.93312454223633,,903d185fccf839df
1488206072988,63.89575958251953,,903d185fccf839df
1488206073007,63.89674758911133,,903d185fccf839df
1488206073031,64.07394409179688,,903d185fccf839df
1488206073223,65.07243347167969,,903d185fccf839df
1488206073252,65.2562255859375,,903d185fccf839df
1488206073284,65.2912368774414,,903d185fccf839df
1488206073305,65.43861389160156,,903d185fccf839df
1488206073331,65.5123062133789,,903d185fccf839df
1488206073371,65.31204223632812,,903d185fccf839df
1488206073407,65.02466583251953,,903d185fccf839df
1488206073424,64.84258270263672,,903d185fccf839df
1488206073462,64.3887710571289,,903d185fccf839df
1488206073489,64.0632095336914,,903d185fccf839df
1488206073497,63.846492767333984,,903d185fccf839df
1488206073511,63.32388687133789,,903d185fccf839df
1488206073552,62.4649543762207,,903d185fccf839df
1488206073571,62.32191848754883,,903d185fccf839df
1488206073603,62.2133674621582,,903d185fccf839df
1488206073623,62.22172546386719,,903d185fccf839df
1488206073651,62.27031707763672,,903d185fccf839df
1488206073671,62.291324615478516,,903d185fccf839df
1488206073693,62.150123596191406,,903d185fccf839df
1488206073713,61.918792724609375,,903d185fccf839df
1488206073733,61.6976203918457,,903d185fccf839df
1488206073771,60.99864959716797,,903d185fccf839df
1488206073793,60.28891372680664,,903d185fccf839df
1488206073816,59.41165542602539,,903d185fccf839df
1488206073834,58.42211151123047,,903d185fccf839df
1488206073851,57.89781188964844,,903d185fccf839df
1488206073891,57.319297790527344,,903d185fccf839df
1488206073912,57.06039047241211,,903d185fccf839df
1488206073935,57.20018005371094,,903d185fccf839df
1488206073964,58.41043472290039,,903d185fccf839df
1488206073985,59.42667007446289,,903d185fccf839df
1488206073993,59.88230514526367,,903d185fccf839df
1488206074011,60.71284103393555,,903d185fccf839df
1488206074024,61.114646911621094,,903d185fccf839df
1488206074062,62.24399185180664,,903d185fccf839df
1488206074071,62.38211441040039,,903d185fccf839df
1488206074091,62.652862548828125,,903d185fccf839df
1488206074111,62.95127868652344,,903d185fccf839df
1488206074144,63.10125732421875,,903d185fccf839df
1488206074154,62.97334671020508,,903d185fccf839df
1488206074163,62.80342483520508,,903d185fccf839df
1488206074191,62.833187103271484,,903d185fccf839df
1488206074212,63.0200309753418,,903d185fccf839df
1488206074227,62.97932434082031,,903d185fccf839df
1488206074252,62.416831970214844,,903d185fccf839df
1488206074271,62.031028747558594,,903d185fccf839df
1488206074293,61.713287353515625,,903d185fccf839df
1488206074312,61.573822021484375,,903d185fccf839df
1488206074331,61.07032775878906,,903d185fccf839df
1488206074363,60.58649826049805,,903d185fccf839df
1488206074392,60.56309509277344,,903d185fccf839df
1488206074426,60.72193908691406,,903d185fccf839df
1488206074446,60.75300216674805,,903d185fccf839df
1488206074463,60.660221099853516,,903d185fccf839df
1488206074493,60.673221588134766,,903d185fccf839df
1488206074511,60.84724044799805,,903d185fccf839df
1488206074531,61.003150939941406,,903d185fccf839df
1488206074591,61.30393981933594,,903d185fccf839df
1488206074603,61.442108154296875,,903d185fccf839df
1488206074631,61.82612991333008,,903d185fccf839df
1488206074644,61.888282775878906,,903d185fccf839df
1488206074663,61.91963577270508,,903d185fccf839df
1488206074683,61.901588439941406,,903d185fccf839df
1488206074698,61.878509521484375,,903d185fccf839df
1488206074723,61.804012298583984,,903d185fccf839df
1488206074753,61.93444061279297,,903d185fccf839df
1488206074763,62.03003692626953,,903d185fccf839df
1488206074791,62.34514236450195,,903d185fccf839df
1488206074811,62.475433349609375,,903d185fccf839df
1488206074846,62.57279968261719,,903d185fccf839df
1488206074865,62.51271438598633,,903d185fccf839df
1488206074886,62.2811279296875,,903d185fccf839df
1488206074902,61.888309478759766,,903d185fccf839df
1488206074912,61.64121627807617,,903d185fccf839df
1488206074951,60.49388122558594,,903d185fccf839df
1488206074972,59.956111907958984,,903d185fccf839df
1488206074994,59.4806022644043,,903d185fccf839df
1488206075011,59.06985855102539,,903d185fccf839df
1488206075022,58.89411163330078,,903d185fccf839df
1488206075053,58.41593933105469,,903d185fccf839df
1488206075083,58.209678649902344,,903d185fccf839df
1488206075111,58.40977096557617,,903d185fccf839df
1488206075123,58.533512115478516,,903d185fccf839df
1488206075183,58.8089599609375,,903d185fccf839df
1488206075203,58.78440475463867,,903d185fccf839df
1488206075231,58.985084533691406,,903d185fccf839df
1488206075252,59.23961639404297,,903d185fccf839df
1488206075273,59.52626037597656,,903d185fccf839df
1488206075291,59.680294036865234,,903d185fccf839df
1488206075323,59.65953063964844,,903d185fccf839df
1488206075363,59.854671478271484,,903d185fccf839df
1488206075392,60.095069885253906,,903d185fccf839df
1488206075404,60.299129486083984,,903d185fccf839df
1488206075429,60.488189697265625,,903d185fccf839df
1488206075451,61.02983093261719,,903d185fccf839df
1488206075471,61.40989685058594,,903d185fccf839df
1488206075503,62.0347900390625,,903d185fccf839df
1488206075537,62.56788635253906,,903d185fccf839df
1488206075571,62.88020324707031,,903d185fccf839df
1488206075583,62.84886932373047,,903d185fccf839df
1488206075602,62.7065315246582,,903d185fccf839df
1488206075634,62.48352813720703,,903d185fccf839df
1488206075651,62.56122589111328,,903d185fccf839df
1488206075694,63.32099914550781,,903d185fccf839df
1488206075724,63.774051666259766,,903d185fccf839df
1488206075756,63.77872848510742,,903d185fccf839df
1488206075790,63.5179328918457,,903d185fccf839df
1488206075811,63.27653121948242,,903d185fccf839df
1488206075844,62.98920822143555,,903d185fccf839df
1488206075872,62.558753967285156,,903d185fccf839df
1488206075885,62.40138244628906,,903d185fccf839df
1488206075892,62.24947738647461,,903d185fccf839df
1488206075911,61.95351028442383,,903d185fccf839df
1488206075933,61.6914176940918,,903d185fccf839df
1488206075972,61.412391662597656,,903d185fccf839df
1488206076007,61.395111083984375,,903d185fccf839df
1488206076024,61.45686721801758,,903d185fccf839df
1488206076071,61.65756607055664,,903d185fccf839df
1488206076091,61.55593490600586,,903d185fccf839df
1488206076109,61.45262145996094,,903d185fccf839df
1488206076127,61.17204284667969,,903d185fccf839df
1488206076163,60.51902770996094,,903d185fccf839df
1488206076193,60.13440704345703,,903d185fccf839df
1488206076213,59.99739456176758,,903d185fccf839df
1488206076231,59.94431686401367,,903d185fccf839df
1488206076264,60.02324676513672,,903d185fccf839df
1488206076282,60.07818603515625,,903d185fccf839df
1488206076323,60.07234191894531,,903d185fccf839df
1488206076333,60.05442428588867,,903d185fccf839df
1488206076363,60.01231002807617,,903d185fccf839df
1488206076383,60.02260971069336,,903d185fccf839df
1488206076396,60.041282653808594,,903d185fccf839df
1488206076417,60.07782745361328,,903d185fccf839df
1488206076451,60.03118133544922,,903d185fccf839df
1488206076473,59.920265197753906,,903d185fccf839df
1488206076493,59.77883529663086,,903d185fccf839df
1488206076510,59.68342971801758,,903d185fccf839df
1488206076533,59.304176330566406,,903d185fccf839df
1488206076566,58.800933837890625,,903d185fccf839df
1488206076592,58.28388214111328,,903d185fccf839df
1488206076604,58.117916107177734,,903d185fccf839df
1488206076631,57.63286209106445,,903d185fccf839df
1488206076663,57.26362609863281,,903d185fccf839df
1488206076684,57.14055252075195,,903d185fccf839df
1488206076697,57.10950469970703,,903d185fccf839df
1488206076715,57.071598052978516,,903d185fccf839df
1488206076752,57.01601791381836,,903d185fccf839df
1488206076771,56.980430603027344,,903d185fccf839df
1488206076783,56.97490692138672,,903d185fccf839df
1488206076792,56.97966384887695,,903d185fccf839df
1488206076812,57.01348876953125,,903d185fccf839df
1488206076831,57.0335693359375,,903d185fccf839df
1488206076865,56.991085052490234,,903d185fccf839df
1488206076885,56.929725646972656,,903d185fccf839df
1488206076904,56.897003173828125,,903d185fccf839df
1488206076934,56.972328186035156,,903d185fccf839df
1488206076965,57.190391540527344,,903d185fccf839df
1488206076991,57.54424285888672,,903d185fccf839df
1488206077011,57.81744384765625,,903d185fccf839df
1488206077032,58.0903205871582,,903d185fccf839df
1488206077062,58.44969940185547,,903d185fccf839df
1488206077084,58.630516052246094,,903d185fccf839df
1488206077100,58.694000244140625,,903d185fccf839df
1488206077117,58.760746002197266,,903d185fccf839df
1488206077152,58.85376739501953,,903d185fccf839df
1488206077164,58.90810012817383,,903d185fccf839df
1488206077173,58.980289459228516,,903d185fccf839df
1488206077203,59.300960540771484,,903d185fccf839df
1488206077224,59.54336929321289,,903d185fccf839df
1488206077252,59.846595764160156,,903d185fccf839df
1488206077265,59.89558792114258,,903d185fccf839df
1488206077284,59.878692626953125,,903d185fccf839df
1488206077306,59.7603874206543,,903d185fccf839df
1488206077332,59.474098205566406,,903d185fccf839df
1488206077351,59.2320556640625,,903d185fccf839df
1488206077392,58.738529205322266,,903d185fccf839df
1488206077410,58.61363220214844,,903d185fccf839df
1488206077433,58.2774772644043,,903d185fccf839df
1488206077453,58.14372253417969,,903d185fccf839df
1488206077491,58.150142669677734,,903d185fccf839df
1488206077512,58.24366760253906,,903d185fccf839df
1488206077533,58.35817337036133,,903d185fccf839df
1488206077603,58.17546844482422,,903d185fccf839df
1488206077624,57.96542739868164,,903d185fccf839df
1488206077652,57.704254150390625,,903d185fccf839df
1488206077672,57.63005828857422,,903d185fccf839df
1488206077704,57.6854362487793,,903d185fccf839df
1488206077711,57.740028381347656,,903d185fccf839df
1488206077746,57.97560119628906,,903d185fccf839df
1488206077773,58.17509841918945,,903d185fccf839df
1488206077805,58.5460205078125,,903d185fccf839df
1488206077831,58.812313079833984,,903d185fccf839df
1488206077854,58.966670989990234,,903d185fccf839df
1488206077871,59.10857391357422,,903d185fccf839df
1488206077894,59.239925384521484,,903d185fccf839df
1488206077911,59.338600158691406,,903d185fccf839df
1488206077928,59.368865966796875,,903d185fccf839df
1488206077971,59.458839416503906,,903d185fccf839df
1488206077983,59.47356414794922,,903d185fccf839df
1488206078004,59.514102935791016,,903d185fccf839df
1488206078019,59.5389289855957,,903d185fccf839df
1488206078051,59.69004821777344,,903d185fccf839df
1488206078072,59.825225830078125,,903d185fccf839df
1488206078093,60.000240325927734,,903d185fccf839df
1488206078131,60.342891693115234,,903d185fccf839df
1488206078151,60.51090621948242,,903d185fccf839df
1488206078173,60.74542999267578,,903d185fccf839df
1488206078195,61.03282928466797,,903d185fccf839df
1488206078212,61.3246955871582,,903d185fccf839df
1488206078232,61.57633590698242,,903d185fccf839df
1488206078251,61.78968811035156,,903d185fccf839df
1488206078268,61.88731384277344,,903d185fccf839df
1488206078286,62.08051300048828,,903d185fccf839df
1488206078304,62.26991271972656,,903d185fccf839df
