timestamp, light1, light2, light3, UUID 
1494605041085,4586,6459,4586,,903d185fccf839df
1494605042342,5050,6303,5050,,903d185fccf839df
1494605042693,5035,6327,5035,,903d185fccf839df
1494605042693,5035,6327,5035,,903d185fccf839df
1494605042878,5426,6377,5426,,903d185fccf839df
1494605042878,5426,6377,5426,,903d185fccf839df
1494605043055,5140,6365,5140,,903d185fccf839df
1494605043055,5140,6365,5140,,903d185fccf839df
1494605043244,4936,6367,4936,,903d185fccf839df
1494605043414,4797,6400,4797,,903d185fccf839df
1494605043414,4797,6400,4797,,903d185fccf839df
1494605043595,5013,6445,5013,,903d185fccf839df
1494605043595,5013,6445,5013,,903d185fccf839df
1494605043774,4511,6463,4511,,903d185fccf839df
1494605043774,4511,6463,4511,,903d185fccf839df
1494605044134,4767,6496,4767,,903d185fccf839df
1494605044134,4767,6496,4767,,903d185fccf839df
1494605044314,5129,6466,5129,,903d185fccf839df
1494605044314,5129,6466,5129,,903d185fccf839df
1494605044496,5468,6429,5468,,903d185fccf839df
1494605044496,5468,6429,5468,,903d185fccf839df
1494605044680,5398,6441,5398,,903d185fccf839df
1494605044680,5398,6441,5398,,903d185fccf839df
1494605044853,5081,6461,5081,,903d185fccf839df
1494605045034,4993,6462,4993,,903d185fccf839df
1494605045034,4993,6462,4993,,903d185fccf839df
1494605045220,6067,6429,6067,,903d185fccf839df
1494605045220,6067,6429,6067,,903d185fccf839df
1494605045394,5357,6482,5357,,903d185fccf839df
1494605045394,5357,6482,5357,,903d185fccf839df
1494605045574,5981,6401,5981,,903d185fccf839df
1494605045574,5981,6401,5981,,903d185fccf839df
1494605045755,6586,6345,6586,,903d185fccf839df
1494605045755,6586,6345,6586,,903d185fccf839df
1494605045937,7090,6361,7090,,903d185fccf839df
1494605046113,6235,6402,6235,,903d185fccf839df
1494605046113,6235,6402,6235,,903d185fccf839df
1494605046295,8404,6327,8404,,903d185fccf839df
1494605046295,8404,6327,8404,,903d185fccf839df
1494605046477,8956,6305,8956,,903d185fccf839df
1494605046477,8956,6305,8956,,903d185fccf839df
1494605046655,8469,6333,8469,,903d185fccf839df
1494605046655,8469,6333,8469,,903d185fccf839df
1494605046833,9253,6290,9253,,903d185fccf839df
1494605047016,10037,6301,10037,,903d185fccf839df
1494605047016,10037,6301,10037,,903d185fccf839df
1494605047194,9753,6328,9753,,903d185fccf839df
1494605047194,9753,6328,9753,,903d185fccf839df
1494605047384,10132,6325,10132,,903d185fccf839df
1494605047384,10132,6325,10132,,903d185fccf839df
1494605047558,10965,6298,10965,,903d185fccf839df
1494605047558,10965,6298,10965,,903d185fccf839df
1494605047745,10294,6337,10294,,903d185fccf839df
1494605047913,9972,6342,9972,,903d185fccf839df
1494605047913,9972,6342,9972,,903d185fccf839df
1494605048096,10547,6323,10547,,903d185fccf839df
1494605048096,10547,6323,10547,,903d185fccf839df
1494605048279,10568,6319,10568,,903d185fccf839df
1494605048279,10568,6319,10568,,903d185fccf839df
1494605048468,10378,6307,10378,,903d185fccf839df
1494605048468,10378,6307,10378,,903d185fccf839df
1494605048633,11338,6262,11338,,903d185fccf839df
1494605048817,10732,6274,10732,,903d185fccf839df
1494605048817,10732,6274,10732,,903d185fccf839df
1494605048994,10177,6294,10177,,903d185fccf839df
1494605048994,10177,6294,10177,,903d185fccf839df
1494605049175,10180,6296,10180,,903d185fccf839df
1494605049175,10180,6296,10180,,903d185fccf839df
1494605049355,9876,6304,9876,,903d185fccf839df
1494605049355,9876,6304,9876,,903d185fccf839df
1494605049536,10138,6277,10138,,903d185fccf839df
1494605049536,10138,6277,10138,,903d185fccf839df
1494605049718,11355,6213,11355,,903d185fccf839df
1494605049894,10984,6227,10984,,903d185fccf839df
1494605049894,10984,6227,10984,,903d185fccf839df
1494605050074,10640,6242,10640,,903d185fccf839df
1494605050074,10640,6242,10640,,903d185fccf839df
1494605050261,10671,6241,10671,,903d185fccf839df
1494605050261,10671,6241,10671,,903d185fccf839df
1494605050433,10879,6227,10879,,903d185fccf839df
1494605050620,10991,6205,10991,,903d185fccf839df
1494605050620,10991,6205,10991,,903d185fccf839df
1494605050794,11536,6157,11536,,903d185fccf839df
1494605050794,11536,6157,11536,,903d185fccf839df
1494605050973,10454,6231,10454,,903d185fccf839df
1494605050973,10454,6231,10454,,903d185fccf839df
1494605051162,10673,6216,10673,,903d185fccf839df
1494605051162,10673,6216,10673,,903d185fccf839df
1494605051360,10850,6199,10850,,903d185fccf839df
1494605051514,10942,6193,10942,,903d185fccf839df
1494605051514,10942,6193,10942,,903d185fccf839df
1494605051699,10981,6172,10981,,903d185fccf839df
1494605051699,10981,6172,10981,,903d185fccf839df
1494605051873,11561,6130,11561,,903d185fccf839df
1494605051873,11561,6130,11561,,903d185fccf839df
1494605052056,10958,6174,10958,,903d185fccf839df
1494605052056,10958,6174,10958,,903d185fccf839df
1494605052234,10717,6185,10717,,903d185fccf839df
1494605052415,10508,6138,10508,,903d185fccf839df
1494605052415,10508,6138,10508,,903d185fccf839df
1494605052600,10280,6215,10280,,903d185fccf839df
1494605052600,10280,6215,10280,,903d185fccf839df
1494605052773,9874,6242,9874,,903d185fccf839df
1494605052773,9874,6242,9874,,903d185fccf839df
1494605052959,10793,6171,10793,,903d185fccf839df
1494605052959,10793,6171,10793,,903d185fccf839df
1494605053136,9873,6218,9873,,903d185fccf839df
1494605053136,9873,6218,9873,,903d185fccf839df
1494605053326,9880,6217,9880,,903d185fccf839df
1494605053494,9982,6217,9982,,903d185fccf839df
1494605053494,9982,6217,9982,,903d185fccf839df
1494605053676,9171,6281,9171,,903d185fccf839df
1494605053676,9171,6281,9171,,903d185fccf839df
1494605053854,8688,6311,8688,,903d185fccf839df
1494605053854,8688,6311,8688,,903d185fccf839df
