UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
903d185fccf839df,-0.7263529665618911,-0.7283760027403058,-0.6160865307540417,-0.7433511751149638,-1.484825709386847,-1.6998641834489348,1.9134780984396866,-0.8249593980125653,-0.27635678222925425,-0.6536486442378975,0.13092503877680844,0.08923625479756693,-0.9653799019607844,-0.8391443272994619,-0.9002324189357607,-0.5201531222177747,-1.0174976449762885,-0.6316438934916188,-0.874169666641109,-0.3776619091358583,-0.7245549880466767,-0.4998560861782332,-0.675600562022785,-0.6293937895293578,undefined,1491901471829
903d185fccf839df,-0.8566383546158107,-0.7483346295884024,-0.7596388362792421,-0.8640534361869305,-1.5253529178477139,-1.7006547098061724,1.8916467348242203,-0.9712257986791223,-0.31177698482449095,-0.631659765221718,0.09907787664265158,0.013947225647027396,-0.9914911987522282,-0.7261926188958783,-1.0865484253219935,-0.8272855570808347,-0.9713029786711237,-0.7635357771117592,-0.9738097801884129,-0.6282918714808218,-0.8743203783300971,-0.44432047474505865,-0.6102691484632679,-0.5212122160590273,undefined,1491901472250
903d185fccf839df,-0.8171369066058424,-0.8490077602222049,-0.8240780553119889,-0.9083780442792011,-1.2702944189656695,-1.7309069187401493,1.870091924699727,-1.10733154011604,-0.3504343282055684,-0.7356274219853595,0.0888262199479002,0.001290959492772738,-1.0001949643493762,-0.8169242884104467,-1.1076010862358001,-0.6898842448077542,-0.9714183336252057,-0.8819942021597577,-0.9954693812714925,-0.6204074003414408,-0.9432748247695654,-0.42523001069804656,-0.626013811539269,-0.4748994253821358,undefined,1491901473335
903d185fccf839df,-0.797732685925412,-0.8111452343873907,-0.7717611687667383,-0.8684616251462126,-1.2170437806912848,-1.712945120613215,1.8836175510522932,-0.9806124674562027,-0.3227835280632261,-0.7973867528825009,0.0880975062012994,0.033712028834818594,-1.021954378342246,-0.6900850921252821,-1.0381273155273656,-0.6090598886038358,-0.8577695886500623,-0.845264895127629,-0.9634600672454884,-0.49215498307977795,-0.8890859221886592,-0.4591293217150514,-0.6141769489226332,-0.4701353078732752,undefined,1491901473735
903d185fccf839df,-0.3646030989153678,-0.7324851661831402,-0.5784437658054478,-0.6271046488333486,-0.9590208818161916,-1.7239781643102414,1.874913218868336,-0.9795195373119663,-0.28040013390296115,-0.7705181929267131,0.09848651493987276,0.05431378131762107,-0.9262129567736186,-0.7826684471961209,-1.0181272920765896,-0.6575544910202983,-0.9642782872470639,-0.8595348710304853,-0.9597056828199447,-0.591623304236759,-0.910217589557712,-0.47002281482851344,-0.6311202453780456,-0.499788789674079,undefined,1491901474893
903d185fccf839df,-0.14838490362477635,-0.7330721811812616,-0.5353779724931078,-0.5136798092896442,-0.8385426455619122,-1.7017630454446422,1.8329056565405226,-1.1796645127486733,-0.197289901947163,-0.7916714256669147,0.09139615814667697,0.04510882624559697,-0.8783422459893049,-0.761374278605637,-0.9876009455311439,-0.6737193396493047,-0.9511410032484138,-0.8406877465923015,-0.9400206256661727,-0.5684302554715591,-0.8927180176702706,-0.4705050096738612,-0.6422550549628916,-0.4814372556421031,undefined,1491901475267
903d185fccf839df,0.356817512914126,-0.6558796504723144,-0.36853782760749415,-0.34882610319015767,-0.4759791739287936,-1.7119837925199404,1.8053982347978532,-1.2325201170935098,-0.106269550657217,-0.7653079635587372,0.08002901941890722,0.09145897423510456,-0.7782489416221035,-0.7984076530109089,-1.0033904264920313,-0.657554505152659,-0.9183815443015826,-0.8035497868536557,-0.9560179531828144,-0.539390867338528,-0.8797431824979659,-0.4569603953078462,-0.6080194501657046,-0.4753981796320643,undefined,1491901476355
903d185fccf839df,0.4240392613938192,-0.6426717545585986,-0.31558305731919095,-0.24366372196666586,-0.4303547615942181,-1.6998049751351894,1.8326855351603855,-1.024547537249734,-0.07005892093510901,-0.6298675355647,0.10274900529304762,0.0916087768035663,-0.5606548016934046,-0.8002593029525494,-1.0002325509141086,-0.6413896706560133,-0.9178301941819627,-0.7935139335166462,-0.952055837535832,-0.5269241664819639,-0.871129312383608,-0.44564583621707154,-0.6008213192358617,-0.4810394509731508,undefined,1491901476792
903d185fccf839df,0.4919538094901618,-0.6174300511833942,-0.23200325980367148,-0.19650193954339235,-0.13996983624569448,-1.675496042788579,1.8095991428895994,-1.0073145152964287,0.15949014207043102,-0.5059316477272703,0.13412680117233342,0.03802648012049425,-0.6215811608734403,-0.7623001294780064,-0.9539166865966066,-0.5888538207513972,-0.9283081180018667,-0.7666079700028569,-0.9504099209734233,-0.5031592323880694,-0.8546285888034211,-0.438493841796022,-0.5975908183260065,-0.491783292128651,undefined,1491901477855
903d185fccf839df,0.5702638368826297,-0.5863182562829606,-0.266456097763103,-0.14494456176816198,-0.09742217961908128,-1.682530518486277,1.8286335374093843,-0.8836531332211955,0.15158703443860316,-0.37072813314744013,0.12979690317123657,0.06322753333073654,-0.7564895276292335,-0.7623001294780064,-0.9876009308066763,-0.538338615789399,-0.9232423680484617,-0.7597333333409017,-0.9533460827942029,-0.4531142869185353,-0.8407344291933001,-0.4412089366295611,-0.5908334585130216,-0.5115538116810368,undefined,1491901478251
