timestamp, lastAccessTime, proximity, UUID 
1491901465669,1491901470807,far,,903d185fccf839df
1491901465669,1491901470919,far,,903d185fccf839df
1491901465669,1491901470972,far,,903d185fccf839df
1491901465669,1491901471022,far,,903d185fccf839df
1491901465669,1491901471090,far,,903d185fccf839df
1491901465669,1491901471132,far,,903d185fccf839df
1491901465669,1491901471178,far,,903d185fccf839df
1491901465669,1491901471217,far,,903d185fccf839df
1491901465669,1491901471324,far,,903d185fccf839df
1491901465669,1491901471341,far,,903d185fccf839df
1491901465669,1491901471427,far,,903d185fccf839df
1491901465669,1491901471452,far,,903d185fccf839df
1491901465669,1491901471492,far,,903d185fccf839df
1491901465669,1491901471513,far,,903d185fccf839df
1491901465669,1491901471564,far,,903d185fccf839df
1491901465669,1491901471579,far,,903d185fccf839df
1491901465669,1491901471587,far,,903d185fccf839df
1491901465669,1491901471649,far,,903d185fccf839df
1491901465669,1491901471659,far,,903d185fccf839df
1491901465669,1491901471680,far,,903d185fccf839df
1491901465669,1491901471699,far,,903d185fccf839df
1491901465669,1491901471746,far,,903d185fccf839df
1491901465669,1491901471766,far,,903d185fccf839df
1491901465669,1491901471797,far,,903d185fccf839df
1491901465669,1491901471811,far,,903d185fccf839df
1491901465669,1491901471856,far,,903d185fccf839df
1491901465669,1491901471874,far,,903d185fccf839df
1491901465669,1491901471886,far,,903d185fccf839df
1491901465669,1491901471948,far,,903d185fccf839df
1491901465669,1491901471969,far,,903d185fccf839df
1491901465669,1491901472001,far,,903d185fccf839df
1491901465669,1491901472010,far,,903d185fccf839df
1491901465669,1491901472054,far,,903d185fccf839df
1491901465669,1491901472062,far,,903d185fccf839df
1491901465669,1491901472093,far,,903d185fccf839df
1491901465669,1491901472100,far,,903d185fccf839df
1491901465669,1491901472153,far,,903d185fccf839df
1491901465669,1491901472162,far,,903d185fccf839df
1491901465669,1491901472184,far,,903d185fccf839df
1491901465669,1491901472190,far,,903d185fccf839df
1491901465669,1491901472277,far,,903d185fccf839df
1491901465669,1491901472293,far,,903d185fccf839df
1491901465669,1491901472336,far,,903d185fccf839df
1491901465669,1491901472364,far,,903d185fccf839df
1491901465669,1491901472399,far,,903d185fccf839df
1491901465669,1491901472421,far,,903d185fccf839df
1491901465669,1491901472461,far,,903d185fccf839df
1491901465669,1491901472470,far,,903d185fccf839df
1491901465669,1491901472485,far,,903d185fccf839df
1491901465669,1491901472519,far,,903d185fccf839df
1491901465669,1491901472593,far,,903d185fccf839df
1491901465669,1491901472617,far,,903d185fccf839df
1491901465669,1491901472672,far,,903d185fccf839df
1491901465669,1491901472685,far,,903d185fccf839df
1491901465669,1491901472768,far,,903d185fccf839df
1491901465669,1491901472791,far,,903d185fccf839df
1491901465669,1491901472813,far,,903d185fccf839df
1491901465669,1491901472883,far,,903d185fccf839df
1491901465669,1491901472909,far,,903d185fccf839df
1491901465669,1491901472959,far,,903d185fccf839df
1491901465669,1491901472980,far,,903d185fccf839df
1491901465669,1491901473013,far,,903d185fccf839df
1491901465669,1491901473081,far,,903d185fccf839df
1491901465669,1491901473102,far,,903d185fccf839df
1491901465669,1491901473154,far,,903d185fccf839df
1491901465669,1491901473171,far,,903d185fccf839df
1491901465669,1491901473190,far,,903d185fccf839df
1491901465669,1491901473212,far,,903d185fccf839df
1491901465669,1491901473258,far,,903d185fccf839df
1491901465669,1491901473273,far,,903d185fccf839df
1491901465669,1491901473295,far,,903d185fccf839df
1491901465669,1491901473319,far,,903d185fccf839df
1491901465669,1491901473362,far,,903d185fccf839df
1491901465669,1491901473381,far,,903d185fccf839df
1491901465669,1491901473395,far,,903d185fccf839df
1491901465669,1491901473454,far,,903d185fccf839df
1491901465669,1491901473486,far,,903d185fccf839df
1491901465669,1491901473504,far,,903d185fccf839df
1491901465669,1491901473582,far,,903d185fccf839df
1491901465669,1491901473611,far,,903d185fccf839df
1491901465669,1491901473664,far,,903d185fccf839df
1491901465669,1491901473685,far,,903d185fccf839df
1491901465669,1491901473700,far,,903d185fccf839df
1491901465669,1491901473768,far,,903d185fccf839df
1491901465669,1491901473780,far,,903d185fccf839df
1491901465669,1491901473812,far,,903d185fccf839df
1491901465669,1491901473849,far,,903d185fccf839df
1491901465669,1491901473887,far,,903d185fccf839df
1491901465669,1491901473907,far,,903d185fccf839df
1491901465669,1491901473958,far,,903d185fccf839df
1491901465669,1491901473965,far,,903d185fccf839df
1491901465669,1491901473991,far,,903d185fccf839df
1491901465669,1491901473994,far,,903d185fccf839df
1491901465669,1491901474051,far,,903d185fccf839df
1491901465669,1491901474054,far,,903d185fccf839df
1491901465669,1491901474086,far,,903d185fccf839df
1491901465669,1491901474090,far,,903d185fccf839df
1491901465669,1491901474144,far,,903d185fccf839df
1491901465669,1491901474147,far,,903d185fccf839df
1491901465669,1491901474186,far,,903d185fccf839df
1491901465669,1491901474191,far,,903d185fccf839df
1491901465669,1491901474236,far,,903d185fccf839df
1491901465669,1491901474242,far,,903d185fccf839df
1491901465669,1491901474260,far,,903d185fccf839df
1491901465669,1491901474267,far,,903d185fccf839df
1491901465669,1491901474275,far,,903d185fccf839df
1491901465669,1491901474285,far,,903d185fccf839df
1491901465669,1491901474340,far,,903d185fccf839df
1491901465669,1491901474343,far,,903d185fccf839df
1491901465669,1491901474378,far,,903d185fccf839df
1491901465669,1491901474382,far,,903d185fccf839df
1491901465669,1491901474436,far,,903d185fccf839df
1491901465669,1491901474440,far,,903d185fccf839df
1491901465669,1491901474482,far,,903d185fccf839df
1491901465669,1491901474485,far,,903d185fccf839df
1491901465669,1491901474581,far,,903d185fccf839df
1491901465669,1491901474586,far,,903d185fccf839df
1491901465669,1491901474696,far,,903d185fccf839df
1491901465669,1491901474701,far,,903d185fccf839df
1491901465669,1491901474805,far,,903d185fccf839df
1491901465669,1491901474812,far,,903d185fccf839df
1491901465669,1491901474901,far,,903d185fccf839df
1491901465669,1491901474904,far,,903d185fccf839df
1491901465669,1491901474958,far,,903d185fccf839df
1491901465669,1491901474961,far,,903d185fccf839df
1491901465669,1491901474989,far,,903d185fccf839df
1491901465669,1491901474992,far,,903d185fccf839df
1491901465669,1491901475055,far,,903d185fccf839df
1491901465669,1491901475059,far,,903d185fccf839df
1491901465669,1491901475092,far,,903d185fccf839df
1491901465669,1491901475095,far,,903d185fccf839df
1491901465669,1491901475131,far,,903d185fccf839df
1491901465669,1491901475164,far,,903d185fccf839df
1491901465669,1491901475182,far,,903d185fccf839df
1491901465669,1491901475206,far,,903d185fccf839df
1491901465669,1491901475301,far,,903d185fccf839df
1491901465669,1491901475323,far,,903d185fccf839df
1491901465669,1491901475366,far,,903d185fccf839df
1491901465669,1491901475386,far,,903d185fccf839df
1491901465669,1491901475417,far,,903d185fccf839df
1491901465669,1491901475471,far,,903d185fccf839df
1491901465669,1491901475503,far,,903d185fccf839df
1491901465669,1491901475581,far,,903d185fccf839df
1491901465669,1491901475605,far,,903d185fccf839df
1491901465669,1491901475649,far,,903d185fccf839df
1491901465669,1491901475658,far,,903d185fccf839df
1491901465669,1491901475690,far,,903d185fccf839df
1491901465669,1491901475695,far,,903d185fccf839df
1491901465669,1491901475748,far,,903d185fccf839df
1491901465669,1491901475757,far,,903d185fccf839df
1491901465669,1491901475787,far,,903d185fccf839df
1491901465669,1491901475797,far,,903d185fccf839df
1491901465669,1491901475849,far,,903d185fccf839df
1491901465669,1491901475860,far,,903d185fccf839df
1491901465669,1491901475879,far,,903d185fccf839df
1491901465669,1491901475884,far,,903d185fccf839df
1491901465669,1491901475936,far,,903d185fccf839df
1491901465669,1491901475949,far,,903d185fccf839df
1491901465669,1491901475984,far,,903d185fccf839df
1491901465669,1491901475996,far,,903d185fccf839df
1491901465669,1491901476031,far,,903d185fccf839df
1491901465669,1491901476043,far,,903d185fccf839df
1491901465669,1491901476059,far,,903d185fccf839df
1491901465669,1491901476070,far,,903d185fccf839df
1491901465669,1491901476085,far,,903d185fccf839df
1491901465669,1491901476118,far,,903d185fccf839df
1491901465669,1491901476155,far,,903d185fccf839df
1491901465669,1491901476169,far,,903d185fccf839df
1491901465669,1491901476204,far,,903d185fccf839df
1491901465669,1491901476220,far,,903d185fccf839df
1491901465669,1491901476279,far,,903d185fccf839df
1491901465669,1491901476290,far,,903d185fccf839df
1491901465669,1491901476374,far,,903d185fccf839df
1491901465669,1491901476381,far,,903d185fccf839df
1491901465669,1491901476435,far,,903d185fccf839df
1491901465669,1491901476460,far,,903d185fccf839df
1491901465669,1491901476510,far,,903d185fccf839df
1491901465669,1491901476527,far,,903d185fccf839df
1491901465669,1491901476610,far,,903d185fccf839df
1491901465669,1491901476637,far,,903d185fccf839df
1491901465669,1491901476700,far,,903d185fccf839df
1491901465669,1491901476728,far,,903d185fccf839df
1491901465669,1491901476824,far,,903d185fccf839df
1491901465669,1491901476836,far,,903d185fccf839df
1491901465669,1491901476881,far,,903d185fccf839df
1491901465669,1491901476905,far,,903d185fccf839df
1491901465669,1491901476971,far,,903d185fccf839df
1491901465669,1491901476992,far,,903d185fccf839df
1491901465669,1491901477046,far,,903d185fccf839df
1491901465669,1491901477071,far,,903d185fccf839df
1491901465669,1491901477094,far,,903d185fccf839df
1491901465669,1491901477116,far,,903d185fccf839df
1491901465669,1491901477170,far,,903d185fccf839df
1491901465669,1491901477198,far,,903d185fccf839df
1491901465669,1491901477244,far,,903d185fccf839df
1491901465669,1491901477274,far,,903d185fccf839df
1491901465669,1491901477291,far,,903d185fccf839df
1491901465669,1491901477354,far,,903d185fccf839df
1491901465669,1491901477366,far,,903d185fccf839df
1491901465669,1491901477390,far,,903d185fccf839df
1491901465669,1491901477401,far,,903d185fccf839df
1491901465669,1491901477463,far,,903d185fccf839df
1491901465669,1491901477470,far,,903d185fccf839df
1491901465669,1491901477514,far,,903d185fccf839df
1491901465669,1491901477551,far,,903d185fccf839df
1491901465669,1491901477605,far,,903d185fccf839df
1491901465669,1491901477622,far,,903d185fccf839df
1491901465669,1491901477690,far,,903d185fccf839df
1491901465669,1491901477701,far,,903d185fccf839df
1491901465669,1491901477767,far,,903d185fccf839df
1491901465669,1491901477774,far,,903d185fccf839df
1491901465669,1491901477825,far,,903d185fccf839df
1491901465669,1491901477862,far,,903d185fccf839df
1491901465669,1491901477892,far,,903d185fccf839df
1491901465669,1491901477902,far,,903d185fccf839df
1491901465669,1491901477965,far,,903d185fccf839df
1491901465669,1491901477975,far,,903d185fccf839df
1491901465669,1491901478010,far,,903d185fccf839df
1491901465669,1491901478038,far,,903d185fccf839df
1491901465669,1491901478063,far,,903d185fccf839df
1491901465669,1491901478085,far,,903d185fccf839df
1491901465669,1491901478117,far,,903d185fccf839df
1491901465669,1491901478154,far,,903d185fccf839df
1491901465669,1491901478185,far,,903d185fccf839df
1491901465669,1491901478203,far,,903d185fccf839df
1491901465669,1491901478270,far,,903d185fccf839df
1491901465669,1491901478282,far,,903d185fccf839df
1491901465669,1491901478298,far,,903d185fccf839df
1491901465669,1491901478347,far,,903d185fccf839df
1491901465669,1491901478361,far,,903d185fccf839df
1491901465669,1491901478400,far,,903d185fccf839df
1491901465669,1491901478416,far,,903d185fccf839df
1491901465669,1491901478489,far,,903d185fccf839df
1491901465669,1491901478505,far,,903d185fccf839df
1491901465669,1491901478610,far,,903d185fccf839df
1491901465669,1491901478632,far,,903d185fccf839df
1491901465669,1491901478686,far,,903d185fccf839df
1491901465669,1491901478713,far,,903d185fccf839df
1491901465669,1491901478774,far,,903d185fccf839df
1491901465669,1491901478786,far,,903d185fccf839df
1491901465669,1491901478848,far,,903d185fccf839df
1491901465669,1491901478871,far,,903d185fccf839df
1491901465669,1491901478895,far,,903d185fccf839df
1491901465669,1491901478917,far,,903d185fccf839df
1491901465669,1491901478962,far,,903d185fccf839df
1491901465669,1491901478975,far,,903d185fccf839df
1491901465669,1491901479009,far,,903d185fccf839df
1491901465669,1491901479052,far,,903d185fccf839df
1491901465669,1491901479085,far,,903d185fccf839df
1491901465669,1491901479100,far,,903d185fccf839df
1491901465669,1491901479159,far,,903d185fccf839df
1491901465669,1491901479169,far,,903d185fccf839df
1491901465669,1491901479194,far,,903d185fccf839df
1491901465669,1491901479205,far,,903d185fccf839df
1491901465669,1491901479249,far,,903d185fccf839df
1491901465669,1491901479258,far,,903d185fccf839df
1491901465669,1491901479286,far,,903d185fccf839df
1491901465669,1491901479294,far,,903d185fccf839df
1491901465669,1491901479345,far,,903d185fccf839df
1491901465669,1491901479357,far,,903d185fccf839df
1491901465669,1491901479378,far,,903d185fccf839df
1491901465669,1491901479384,far,,903d185fccf839df
1491901465669,1491901479432,far,,903d185fccf839df
