timestamp, heading, UUID 
1489864420365,0.11534760892391205,,903d185fccf839df
1489864420439,0.18048028647899628,,903d185fccf839df
1489864420462,0.1586826592683792,,903d185fccf839df
1489864420512,0.10551635921001434,,903d185fccf839df
1489864420606,0.2293977439403534,,903d185fccf839df
1489864420713,0.2617992162704468,,903d185fccf839df
1489864420790,0.2895732820034027,,903d185fccf839df
1489864420849,0.3698417544364929,,903d185fccf839df
1489864420931,0.3814760446548462,,903d185fccf839df
1489864421001,0.3623426556587219,,903d185fccf839df
1489864421072,0.3837069571018219,,903d185fccf839df
1489864421115,0.40126529335975647,,903d185fccf839df
1489864421179,0.37403395771980286,,903d185fccf839df
1489864421272,0.3825835883617401,,903d185fccf839df
1489864421321,0.33540409803390503,,903d185fccf839df
1489864421371,0.3169183135032654,,903d185fccf839df
1489864421431,0.3076706826686859,,903d185fccf839df
1489864421511,0.3244132995605469,,903d185fccf839df
1489864421579,0.4033397436141968,,903d185fccf839df
1489864421645,0.4478607475757599,,903d185fccf839df
1489864421690,0.388675719499588,,903d185fccf839df
1489864421759,0.3633044958114624,,903d185fccf839df
1489864421840,0.40983080863952637,,903d185fccf839df
1489864421919,0.4147565960884094,,903d185fccf839df
1489864421978,0.47229328751564026,,903d185fccf839df
1489864422030,0.5538569092750549,,903d185fccf839df
1489864422074,0.6006854176521301,,903d185fccf839df
1489864422119,0.6441909670829773,,903d185fccf839df
1489864422170,0.7237427830696106,,903d185fccf839df
1489864422219,0.7866835594177246,,903d185fccf839df
1489864422260,0.8345508575439453,,903d185fccf839df
1489864422311,0.8747479319572449,,903d185fccf839df
1489864422398,0.8336108326911926,,903d185fccf839df
1489864422458,0.7964028716087341,,903d185fccf839df
1489864422512,0.836357831954956,,903d185fccf839df
1489864422551,0.8697460889816284,,903d185fccf839df
1489864422590,0.9129458069801331,,903d185fccf839df
1489864422652,0.8555110096931458,,903d185fccf839df
1489864422751,0.8944714069366455,,903d185fccf839df
1489864422807,0.8008418083190918,,903d185fccf839df
1489864422851,0.7161636352539062,,903d185fccf839df
1489864422895,0.6547548770904541,,903d185fccf839df
1489864422970,0.5411990880966187,,903d185fccf839df
1489864423019,0.5514413714408875,,903d185fccf839df
1489864423071,0.660906195640564,,903d185fccf839df
1489864423110,0.784736692905426,,903d185fccf839df
1489864423159,0.9311860799789429,,903d185fccf839df
1489864423199,1.1254098415374756,,903d185fccf839df
1489864423279,1.8482677936553955,,903d185fccf839df
1489864423332,2.2418651580810547,,903d185fccf839df
1489864423374,2.642841100692749,,903d185fccf839df
1489864423411,3.160886526107788,,903d185fccf839df
1489864423451,3.658339500427246,,903d185fccf839df
1489864423500,4.059621334075928,,903d185fccf839df
1489864423559,4.322183609008789,,903d185fccf839df
1489864423600,4.448984622955322,,903d185fccf839df
1489864423661,4.4481706619262695,,903d185fccf839df
1489864423699,4.44410514831543,,903d185fccf839df
1489864423761,4.443246841430664,,903d185fccf839df
1489864423799,4.469221115112305,,903d185fccf839df
1489864423882,4.3680949211120605,,903d185fccf839df
1489864423951,4.3591132164001465,,903d185fccf839df
1489864424059,4.759727954864502,,903d185fccf839df
1489864424170,5.050896167755127,,903d185fccf839df
1489864424259,5.513837814331055,,903d185fccf839df
1489864424298,5.777101516723633,,903d185fccf839df
1489864424338,6.054681777954102,,903d185fccf839df
1489864424370,6.1985297203063965,,903d185fccf839df
