timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1489864420399,10.199999809265137,8.5,-39.79999923706055,41.95628570641496,,903d185fccf839df
1489864420454,10.199999809265137,8.300000190734863,-40.10000228881836,42.201186292706495,,903d185fccf839df
1489864420501,10.300000190734863,8.199999809265137,-40.29999923706055,42.39598999494371,,903d185fccf839df
1489864420640,10.199999809265137,8.199999809265137,-40.5,42.56207221400178,,903d185fccf839df
1489864420739,10.40000057220459,8.300000190734863,-39.900001525878906,42.06019665333354,,903d185fccf839df
1489864420792,10.40000057220459,8.40000057220459,-39.70000076293945,41.89045370964024,,903d185fccf839df
1489864420874,10.40000057220459,8.5,-39.5,41.72121775897132,,903d185fccf839df
1489864420994,10.5,8.5,-39.70000076293945,41.935546829517136,,903d185fccf839df
1489864421072,10.40000057220459,8.40000057220459,-39.900001525878906,42.080044628598294,,903d185fccf839df
1489864421159,10.300000190734863,8.300000190734863,-40.10000228881836,42.22546785049126,,903d185fccf839df
1489864421239,10.199999809265137,8.300000190734863,-40.20000076293945,42.29621770014762,,903d185fccf839df
1489864421314,10.199999809265137,8.300000190734863,-39.79999923706055,41.91622489762131,,903d185fccf839df
1489864421381,10.300000190734863,8.300000190734863,-39.70000076293945,41.845789408822945,,903d185fccf839df
1489864421492,10.300000190734863,8.5,-39.10000228881836,41.31767399831878,,903d185fccf839df
1489864421559,10.40000057220459,8.600000381469727,-39.10000228881836,41.36339201116651,,903d185fccf839df
1489864421632,10.300000190734863,8.600000381469727,-39,41.243787540442405,,903d185fccf839df
1489864421699,10.40000057220459,8.699999809265137,-38.900001525878906,41.19538917295634,,903d185fccf839df
1489864421811,10.40000057220459,8.699999809265137,-39,41.28982933003618,,903d185fccf839df
1489864421900,10.600000381469727,8.800000190734863,-38.900001525878906,41.26754285984283,,903d185fccf839df
1489864421959,10.5,8.699999809265137,-39,41.315130337589544,,903d185fccf839df
1489864422020,10.600000381469727,8.699999809265137,-39.29999923706055,41.62379119309212,,903d185fccf839df
1489864422100,10.5,8.600000381469727,-39.400001525878906,41.67217433894879,,903d185fccf839df
1489864422119,10.5,8.5,-39.29999923706055,41.55706907656476,,903d185fccf839df
1489864422172,10.40000057220459,8.5,-39.5,41.72121775897132,,903d185fccf839df
1489864422219,10.40000057220459,8.5,-39.70000076293945,41.910620362649475,,903d185fccf839df
1489864422300,10.40000057220459,8.5,-39.70000076293945,41.910620362649475,,903d185fccf839df
1489864422340,10.40000057220459,8.600000381469727,-39.60000228881836,41.83634991553841,,903d185fccf839df
1489864422420,10.5,8.699999809265137,-39.5,41.78743824179716,,903d185fccf839df
1489864422499,10.5,8.699999809265137,-39.29999923706055,41.598437290917396,,903d185fccf839df
1489864422560,10.5,8.800000190734863,-39.29999923706055,41.61946651118658,,903d185fccf839df
1489864422620,10.600000381469727,8.800000190734863,-39.400001525878906,41.73919163212229,,903d185fccf839df
1489864422760,10.5,8.699999809265137,-39.400001525878906,41.69292628532911,,903d185fccf839df
1489864422820,10.40000057220459,8.699999809265137,-39.29999923706055,41.57330870087069,,903d185fccf839df
1489864422859,10.40000057220459,8.699999809265137,-39.20000076293945,41.4787900107025,,903d185fccf839df
1489864422951,10.40000057220459,8.699999809265137,-38.900001525878906,41.19538917295634,,903d185fccf839df
1489864423032,10.5,8.699999809265137,-38.70000076293945,41.032061345837526,,903d185fccf839df
1489864423092,10.5,8.600000381469727,-38.5,40.822297910748084,,903d185fccf839df
1489864423140,10.5,8.600000381469727,-38.70000076293945,41.010974996827734,,903d185fccf839df
1489864423160,10.5,8.5,-38.79999923706055,41.08454626019679,,903d185fccf839df
1489864423220,10.40000057220459,8.300000190734863,-39,41.207402377256834,,903d185fccf839df
1489864423310,10.40000057220459,8.100000381469727,-39.400001525878906,41.54672221671795,,903d185fccf839df
1489864423380,10.40000057220459,8,-39.70000076293945,41.8120807803454,,903d185fccf839df
1489864423452,10.300000190734863,8.100000381469727,-39.70000076293945,41.80657962686802,,903d185fccf839df
1489864423502,10.199999809265137,8.100000381469727,-39.79999923706055,41.87708106492221,,903d185fccf839df
1489864423572,10,8.300000190734863,-39.70000076293945,41.7729588044739,,903d185fccf839df
1489864423623,10,8.5,-39.60000228881836,41.71822331128209,,903d185fccf839df
1489864423700,9.800000190734863,8.800000190734863,-39.20000076293945,41.35359740101665,,903d185fccf839df
1489864423743,9.800000190734863,8.90000057220459,-39.20000076293945,41.37499271634778,,903d185fccf839df
1489864423831,9.90000057220459,9,-38.79999923706055,41.04205101078496,,903d185fccf839df
1489864423939,9.90000057220459,8.90000057220459,-38.79999923706055,41.020238393819,,903d185fccf839df
1489864424000,10,8.800000190734863,-39.10000228881836,41.30678132105513,,903d185fccf839df
1489864424151,9.800000190734863,8.300000190734863,-40.29999923706055,42.29680798979384,,903d185fccf839df
1489864424260,9.699999809265137,8.199999809265137,-40.70000076293945,42.63590161479346,,903d185fccf839df
1489864424331,9.800000190734863,8.100000381469727,-41.10000228881836,43.021624960401,,903d185fccf839df
1489864424352,9.800000190734863,8.100000381469727,-41.29999923706055,43.21272903394929,,903d185fccf839df
1489864424413,9.800000190734863,8,-42,43.86388036774137,,903d185fccf839df
1489864424480,9.699999809265137,8.199999809265137,-41.79999923706055,43.687183297118565,,903d185fccf839df
1489864424552,9.699999809265137,8.199999809265137,-41.79999923706055,43.687183297118565,,903d185fccf839df
1489864424620,9.5,8.40000057220459,-41.400001525878906,43.29861540309569,,903d185fccf839df
