timestamp, light1, light2, light3, UUID 
1496199654949,4,7824,4,,903d185fccf839df
1496199654949,4,7824,4,,903d185fccf839df
1496199655128,4,7824,4,,903d185fccf839df
1496199655488,4,7824,4,,903d185fccf839df
1496199655488,4,7824,4,,903d185fccf839df
1496199655676,4,7824,4,,903d185fccf839df
1496199655676,4,7824,4,,903d185fccf839df
1496199655854,4,7824,4,,903d185fccf839df
1496199655854,4,7824,4,,903d185fccf839df
1496199656034,5,7210,5,,903d185fccf839df
1496199656209,5,7210,5,,903d185fccf839df
1496199656388,5,7210,5,,903d185fccf839df
1496199656388,5,7210,5,,903d185fccf839df
1496199656575,8,7210,8,,903d185fccf839df
1496199656575,8,7210,8,,903d185fccf839df
1496199656756,13,7210,13,,903d185fccf839df
1496199656930,17,7351,17,,903d185fccf839df
1496199657109,24,7210,24,,903d185fccf839df
1496199657109,24,7210,24,,903d185fccf839df
1496199657290,32,7210,32,,903d185fccf839df
1496199657290,32,7210,32,,903d185fccf839df
1496199657469,52,7068,52,,903d185fccf839df
1496199657469,52,7068,52,,903d185fccf839df
1496199657649,55,7165,55,,903d185fccf839df
1496199657649,55,7165,55,,903d185fccf839df
1496199657829,60,7087,60,,903d185fccf839df
1496199658011,61,7049,61,,903d185fccf839df
1496199658011,61,7049,61,,903d185fccf839df
1496199658189,52,6933,52,,903d185fccf839df
1496199658189,52,6933,52,,903d185fccf839df
1496199658378,48,6761,48,,903d185fccf839df
1496199658378,48,6761,48,,903d185fccf839df
1496199658550,42,6707,42,,903d185fccf839df
1496199658550,42,6707,42,,903d185fccf839df
1496199658729,33,6458,33,,903d185fccf839df
1496199658908,26,6419,26,,903d185fccf839df
1496199658908,26,6419,26,,903d185fccf839df
1496199659089,23,6530,23,,903d185fccf839df
1496199659089,23,6530,23,,903d185fccf839df
1496199659270,20,6518,20,,903d185fccf839df
1496199659270,20,6518,20,,903d185fccf839df
1496199659449,17,6419,17,,903d185fccf839df
1496199659449,17,6419,17,,903d185fccf839df
1496199659631,14,6707,14,,903d185fccf839df
1496199659631,14,6707,14,,903d185fccf839df
1496199659812,12,6472,12,,903d185fccf839df
1496199659995,9,6288,9,,903d185fccf839df
1496199659995,9,6288,9,,903d185fccf839df
1496199660172,9,5827,9,,903d185fccf839df
1496199660172,9,5827,9,,903d185fccf839df
1496199660352,7,6595,7,,903d185fccf839df
1496199660352,7,6595,7,,903d185fccf839df
1496199660533,6,5980,6,,903d185fccf839df
1496199660708,6,6841,6,,903d185fccf839df
1496199660708,6,6841,6,,903d185fccf839df
1496199660888,5,7210,5,,903d185fccf839df
1496199660888,5,7210,5,,903d185fccf839df
1496199661071,5,6103,5,,903d185fccf839df
1496199661071,5,6103,5,,903d185fccf839df
1496199661248,6,5366,6,,903d185fccf839df
1496199661248,6,5366,6,,903d185fccf839df
1496199661431,6,5366,6,,903d185fccf839df
1496199661608,4,7824,4,,903d185fccf839df
1496199661608,4,7824,4,,903d185fccf839df
1496199661793,4,6288,4,,903d185fccf839df
1496199661793,4,6288,4,,903d185fccf839df
1496199661968,6,5366,6,,903d185fccf839df
1496199661968,6,5366,6,,903d185fccf839df
1496199662149,6,5980,6,,903d185fccf839df
1496199662331,6,5980,6,,903d185fccf839df
1496199662331,6,5980,6,,903d185fccf839df
1496199662509,6,5980,6,,903d185fccf839df
1496199662509,6,5980,6,,903d185fccf839df
1496199662688,6,5980,6,,903d185fccf839df
1496199662688,6,5980,6,,903d185fccf839df
1496199662870,6,5980,6,,903d185fccf839df
1496199662870,6,5980,6,,903d185fccf839df
1496199663054,7,5980,7,,903d185fccf839df
1496199663054,7,5980,7,,903d185fccf839df
1496199663230,6,5980,6,,903d185fccf839df
1496199663409,7,5366,7,,903d185fccf839df
1496199663409,7,5366,7,,903d185fccf839df
1496199663591,6,5980,6,,903d185fccf839df
1496199663591,6,5980,6,,903d185fccf839df
1496199663768,6,5366,6,,903d185fccf839df
1496199663768,6,5366,6,,903d185fccf839df
1496199663949,6,5980,6,,903d185fccf839df
1496199663949,6,5980,6,,903d185fccf839df
1496199664140,6,5980,6,,903d185fccf839df
1496199664315,6,5980,6,,903d185fccf839df
1496199664315,6,5980,6,,903d185fccf839df
1496199664488,6,5980,6,,903d185fccf839df
1496199664488,6,5980,6,,903d185fccf839df
1496199664670,6,5366,6,,903d185fccf839df
1496199664670,6,5366,6,,903d185fccf839df
1496199664848,6,5980,6,,903d185fccf839df
1496199665030,5,6103,5,,903d185fccf839df
1496199665030,5,6103,5,,903d185fccf839df
1496199665209,4,6288,4,,903d185fccf839df
1496199665209,4,6288,4,,903d185fccf839df
1496199665390,5,6103,5,,903d185fccf839df
1496199665390,5,6103,5,,903d185fccf839df
1496199665568,5,5366,5,,903d185fccf839df
1496199665568,5,5366,5,,903d185fccf839df
1496199665783,5,5366,5,,903d185fccf839df
1496199665783,5,5366,5,,903d185fccf839df
1496199665931,4,7824,4,,903d185fccf839df
1496199666109,4,7824,4,,903d185fccf839df
1496199666109,4,7824,4,,903d185fccf839df
1496199666288,5,6103,5,,903d185fccf839df
1496199666288,5,6103,5,,903d185fccf839df
1496199666468,4,6288,4,,903d185fccf839df
1496199666468,4,6288,4,,903d185fccf839df
1496199666649,5,6103,5,,903d185fccf839df
1496199666649,5,6103,5,,903d185fccf839df
1496199666828,4,6288,4,,903d185fccf839df
1496199667014,5,6103,5,,903d185fccf839df
1496199667014,5,6103,5,,903d185fccf839df
1496199667191,4,6288,4,,903d185fccf839df
1496199667191,4,6288,4,,903d185fccf839df
1496199667371,5,7210,5,,903d185fccf839df
1496199667371,5,7210,5,,903d185fccf839df
1496199667550,5,7210,5,,903d185fccf839df
1496199667550,5,7210,5,,903d185fccf839df
1496199667732,5,7210,5,,903d185fccf839df
1496199667732,5,7210,5,,903d185fccf839df
1496199667908,5,7210,5,,903d185fccf839df
1496199668088,5,7210,5,,903d185fccf839df
1496199668088,5,7210,5,,903d185fccf839df
1496199668268,5,7210,5,,903d185fccf839df
1496199668268,5,7210,5,,903d185fccf839df
1496199668451,4,6288,4,,903d185fccf839df
1496199668451,4,6288,4,,903d185fccf839df
1496199668630,5,7210,5,,903d185fccf839df
1496199668809,5,7210,5,,903d185fccf839df
1496199668809,5,7210,5,,903d185fccf839df
1496199668998,6,6841,6,,903d185fccf839df
1496199668998,6,6841,6,,903d185fccf839df
1496199669178,6,6841,6,,903d185fccf839df
1496199669178,6,6841,6,,903d185fccf839df
1496199669349,6,6841,6,,903d185fccf839df
1496199669349,6,6841,6,,903d185fccf839df
1496199669529,7,6595,7,,903d185fccf839df
1496199669529,7,6595,7,,903d185fccf839df
1496199669714,6,6841,6,,903d185fccf839df
1496199669890,6,7578,6,,903d185fccf839df
1496199669890,6,7578,6,,903d185fccf839df
1496199670069,7,5892,7,,903d185fccf839df
1496199670069,7,5892,7,,903d185fccf839df
1496199670250,6,5980,6,,903d185fccf839df
1496199670250,6,5980,6,,903d185fccf839df
1496199670429,7,6595,7,,903d185fccf839df
1496199670609,9,5827,9,,903d185fccf839df
1496199670609,9,5827,9,,903d185fccf839df
1496199670789,7,5892,7,,903d185fccf839df
1496199670789,7,5892,7,,903d185fccf839df
1496199670977,8,5892,8,,903d185fccf839df
1496199670977,8,5892,8,,903d185fccf839df
1496199671148,7,5892,7,,903d185fccf839df
1496199671148,7,5892,7,,903d185fccf839df
1496199671328,7,5892,7,,903d185fccf839df
1496199671510,9,5827,9,,903d185fccf839df
1496199671510,9,5827,9,,903d185fccf839df
1496199671694,7,5892,7,,903d185fccf839df
1496199671694,7,5892,7,,903d185fccf839df
1496199671875,7,6595,7,,903d185fccf839df
1496199671875,7,6595,7,,903d185fccf839df
1496199672054,7,5892,7,,903d185fccf839df
1496199672054,7,5892,7,,903d185fccf839df
1496199672232,9,5827,9,,903d185fccf839df
1496199672232,9,5827,9,,903d185fccf839df
1496199672415,7,5892,7,,903d185fccf839df
1496199672592,7,5892,7,,903d185fccf839df
1496199672592,7,5892,7,,903d185fccf839df
1496199672769,7,5892,7,,903d185fccf839df
1496199672769,7,5892,7,,903d185fccf839df
1496199672956,7,5892,7,,903d185fccf839df
1496199672956,7,5892,7,,903d185fccf839df
1496199673130,7,5892,7,,903d185fccf839df
1496199673310,7,5892,7,,903d185fccf839df
1496199673310,7,5892,7,,903d185fccf839df
1496199673495,6,5980,6,,903d185fccf839df
1496199673495,6,5980,6,,903d185fccf839df
1496199673669,7,6595,7,,903d185fccf839df
1496199673669,7,6595,7,,903d185fccf839df
1496199673850,7,5980,7,,903d185fccf839df
1496199673850,7,5980,7,,903d185fccf839df
1496199674031,7,5980,7,,903d185fccf839df
1496199674209,7,6595,7,,903d185fccf839df
1496199674209,7,6595,7,,903d185fccf839df
1496199674391,6,6841,6,,903d185fccf839df
1496199674391,6,6841,6,,903d185fccf839df
1496199674569,6,6841,6,,903d185fccf839df
1496199674569,6,6841,6,,903d185fccf839df
1496199674752,6,6841,6,,903d185fccf839df
1496199674752,6,6841,6,,903d185fccf839df
1496199674930,6,6841,6,,903d185fccf839df
1496199675109,5,7210,5,,903d185fccf839df
1496199675109,5,7210,5,,903d185fccf839df
1496199675291,5,7210,5,,903d185fccf839df
1496199675291,5,7210,5,,903d185fccf839df
1496199675469,5,7210,5,,903d185fccf839df
1496199675469,5,7210,5,,903d185fccf839df
1496199675651,5,7210,5,,903d185fccf839df
1496199675833,4,9054,4,,903d185fccf839df
1496199675833,4,9054,4,,903d185fccf839df
1496199676014,5,7210,5,,903d185fccf839df
1496199676191,5,7210,5,,903d185fccf839df
1496199676191,5,7210,5,,903d185fccf839df
1496199676369,5,7210,5,,903d185fccf839df
1496199676369,5,7210,5,,903d185fccf839df
1496199676558,5,7210,5,,903d185fccf839df
1496199676558,5,7210,5,,903d185fccf839df
1496199676729,5,7210,5,,903d185fccf839df
1496199676729,5,7210,5,,903d185fccf839df
1496199676910,5,6103,5,,903d185fccf839df
1496199677090,6,6841,6,,903d185fccf839df
1496199677090,6,6841,6,,903d185fccf839df
1496199677268,6,6841,6,,903d185fccf839df
1496199677268,6,6841,6,,903d185fccf839df
1496199677448,7,6595,7,,903d185fccf839df
1496199677448,7,6595,7,,903d185fccf839df
1496199677629,7,6595,7,,903d185fccf839df
1496199677814,7,5892,7,,903d185fccf839df
1496199677814,7,5892,7,,903d185fccf839df
1496199677989,7,5892,7,,903d185fccf839df
1496199677989,7,5892,7,,903d185fccf839df
1496199678171,8,5366,8,,903d185fccf839df
1496199678171,8,5366,8,,903d185fccf839df
1496199678354,9,5827,9,,903d185fccf839df
1496199678354,9,5827,9,,903d185fccf839df
1496199678530,8,5366,8,,903d185fccf839df
1496199678709,9,5827,9,,903d185fccf839df
1496199678709,9,5827,9,,903d185fccf839df
1496199678892,8,5892,8,,903d185fccf839df
1496199678892,8,5892,8,,903d185fccf839df
1496199679070,6,5980,6,,903d185fccf839df
1496199679070,6,5980,6,,903d185fccf839df
1496199679250,7,5980,7,,903d185fccf839df
1496199679250,7,5980,7,,903d185fccf839df
1496199679430,8,5892,8,,903d185fccf839df
1496199679430,8,5892,8,,903d185fccf839df
1496199679612,8,5366,8,,903d185fccf839df
1496199679789,7,5892,7,,903d185fccf839df
1496199679789,7,5892,7,,903d185fccf839df
1496199679974,8,5366,8,,903d185fccf839df
1496199679974,8,5366,8,,903d185fccf839df
1496199680149,7,5366,7,,903d185fccf839df
1496199680149,7,5366,7,,903d185fccf839df
1496199680329,6,5980,6,,903d185fccf839df
1496199680509,7,5366,7,,903d185fccf839df
1496199680509,7,5366,7,,903d185fccf839df
1496199680694,8,5366,8,,903d185fccf839df
1496199680694,8,5366,8,,903d185fccf839df
1496199680869,17,5149,17,,903d185fccf839df
1496199680869,17,5149,17,,903d185fccf839df
1496199681056,17,5149,17,,903d185fccf839df
1496199681056,17,5149,17,,903d185fccf839df
1496199681229,20,5181,20,,903d185fccf839df
1496199681410,20,4997,20,,903d185fccf839df
1496199681410,20,4997,20,,903d185fccf839df
1496199681593,18,5366,18,,903d185fccf839df
1496199681593,18,5366,18,,903d185fccf839df
1496199681769,16,5366,16,,903d185fccf839df
1496199681769,16,5366,16,,903d185fccf839df
1496199681952,16,5366,16,,903d185fccf839df
1496199681952,16,5366,16,,903d185fccf839df
1496199682129,12,5701,12,,903d185fccf839df
1496199682310,16,5366,16,,903d185fccf839df
1496199682310,16,5366,16,,903d185fccf839df
1496199682492,14,5366,14,,903d185fccf839df
1496199682492,14,5366,14,,903d185fccf839df
1496199682673,14,5102,14,,903d185fccf839df
1496199682673,14,5102,14,,903d185fccf839df
1496199682850,11,5366,11,,903d185fccf839df
1496199682850,11,5366,11,,903d185fccf839df
1496199683031,11,5366,11,,903d185fccf839df
1496199683214,11,5366,11,,903d185fccf839df
1496199683214,11,5366,11,,903d185fccf839df
1496199683389,9,5827,9,,903d185fccf839df
1496199683389,9,5827,9,,903d185fccf839df
1496199683570,9,5827,9,,903d185fccf839df
1496199683570,9,5827,9,,903d185fccf839df
1496199683749,8,5366,8,,903d185fccf839df
1496199683749,8,5366,8,,903d185fccf839df
1496199683937,9,5827,9,,903d185fccf839df
1496199683937,9,5827,9,,903d185fccf839df
1496199684111,7,5892,7,,903d185fccf839df
1496199684304,9,5366,9,,903d185fccf839df
1496199684304,9,5366,9,,903d185fccf839df
1496199684469,7,5892,7,,903d185fccf839df
