timestamp, heading, UUID 
1495090381325,147.9656982421875,,903d185fccf839df
1495090670085,281.13336181640625,,903d185fccf839df
1495090670134,291.353271484375,,903d185fccf839df
1495090670205,296.01531982421875,,903d185fccf839df
1495090670277,285.97747802734375,,903d185fccf839df
1495090670316,284.715576171875,,903d185fccf839df
1495090670344,285.2444763183594,,903d185fccf839df
1495090670403,269.13916015625,,903d185fccf839df
1495090670453,256.2200927734375,,903d185fccf839df
1495090670483,261.63372802734375,,903d185fccf839df
1495090670534,264.3282165527344,,903d185fccf839df
1495090670562,254.3463897705078,,903d185fccf839df
1495090670574,251.96571350097656,,903d185fccf839df
1495090670613,249.6701202392578,,903d185fccf839df
1495090670641,251.1934814453125,,903d185fccf839df
1495090670656,254.901123046875,,903d185fccf839df
1495090670672,267.1054382324219,,903d185fccf839df
1495090670692,274.01373291015625,,903d185fccf839df
1495090670702,275.41632080078125,,903d185fccf839df
1495090670714,276.2450866699219,,903d185fccf839df
1495090670742,277.5251770019531,,903d185fccf839df
1495090670773,277.59820556640625,,903d185fccf839df
1495090670793,275.42474365234375,,903d185fccf839df
1495090670822,270.4679870605469,,903d185fccf839df
1495090670833,269.32330322265625,,903d185fccf839df
1495090670855,267.2689208984375,,903d185fccf839df
1495090670881,265.19073486328125,,903d185fccf839df
1495090670923,265.382568359375,,903d185fccf839df
1495090670941,265.337158203125,,903d185fccf839df
1495090670974,257.34075927734375,,903d185fccf839df
1495090670983,251.91140747070312,,903d185fccf839df
1495090671018,242.76806640625,,903d185fccf839df
1495090671094,241.755859375,,903d185fccf839df
1495090671121,248.6187744140625,,903d185fccf839df
1495090671153,250.724365234375,,903d185fccf839df
1495090671173,253.7971649169922,,903d185fccf839df
1495090671215,266.215576171875,,903d185fccf839df
1495090671234,276.7256164550781,,903d185fccf839df
1495090671253,293.561767578125,,903d185fccf839df
1495090671261,302.9085998535156,,903d185fccf839df
1495090671296,317.703125,,903d185fccf839df
1495090671333,315.5624694824219,,903d185fccf839df
1495090671376,305.42889404296875,,903d185fccf839df
1495090671417,302.9186096191406,,903d185fccf839df
1495090671464,292.95001220703125,,903d185fccf839df
1495090671502,283.2753601074219,,903d185fccf839df
1495090671513,281.2490234375,,903d185fccf839df
1495090671536,274.33624267578125,,903d185fccf839df
1495090671543,268.8732604980469,,903d185fccf839df
1495090671553,263.35205078125,,903d185fccf839df
1495090671583,254.96527099609375,,903d185fccf839df
1495090671616,255.7938232421875,,903d185fccf839df
1495090671634,263.7116394042969,,903d185fccf839df
1495090671673,272.3369140625,,903d185fccf839df
1495090671695,270.24017333984375,,903d185fccf839df
1495090671713,262.5860595703125,,903d185fccf839df
1495090671733,258.71624755859375,,903d185fccf839df
1495090671749,258.358154296875,,903d185fccf839df
1495090671754,258.3341064453125,,903d185fccf839df
1495090671794,269.283447265625,,903d185fccf839df
1495090671822,285.5011291503906,,903d185fccf839df
1495090671854,291.9712219238281,,903d185fccf839df
1495090671873,291.97381591796875,,903d185fccf839df
1495090671905,286.18048095703125,,903d185fccf839df
1495090671921,279.38543701171875,,903d185fccf839df
1495090671934,276.6239929199219,,903d185fccf839df
1495090671964,271.68658447265625,,903d185fccf839df
1495090671985,268.5760498046875,,903d185fccf839df
1495090672002,264.60113525390625,,903d185fccf839df
1495090672022,260.82720947265625,,903d185fccf839df
1495090672033,259.8770446777344,,903d185fccf839df
1495090672042,259.46746826171875,,903d185fccf839df
1495090672058,259.3111877441406,,903d185fccf839df
1495090672084,259.8188171386719,,903d185fccf839df
1495090672115,260.47967529296875,,903d185fccf839df
1495090672134,259.9775695800781,,903d185fccf839df
1495090672155,258.0079650878906,,903d185fccf839df
1495090672183,255.7837371826172,,903d185fccf839df
