timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1494777583795,-4.300000190734863,-38.5,-29.600000381469727,48.753461783325236,,903d185fccf839df
1494777584134,-4.800000190734863,-39,-31.100000381469727,50.11237394983582,,903d185fccf839df
1494777584194,-4.200000286102295,-39.29999923706055,-31,50.23076739846526,,903d185fccf839df
1494777584214,-4,-39.400001525878906,-31,50.29274408323605,,903d185fccf839df
1494777584266,-3.4000000953674316,-39.79999923706055,-30.899999618530273,50.50158329171867,,903d185fccf839df
1494777584295,-3.1000001430511475,-40,-30.899999618530273,50.64010266744081,,903d185fccf839df
1494777584355,-2.700000047683716,-40.400001525878906,-30.899999618530273,50.933880219823074,,903d185fccf839df
1494777584385,-2.299999952316284,-40.79999923706055,-30.899999618530273,51.23221535419459,,903d185fccf839df
1494777584414,-2,-40.900001525878906,-30.80000114440918,51.23914769341559,,903d185fccf839df
1494777584445,-1.7000000476837158,-41.10000228881836,-30.80000114440918,51.38813365813768,,903d185fccf839df
1494777584489,-1.399999976158142,-41.20000076293945,-30.899999618530273,51.51902620347258,,903d185fccf839df
1494777584547,-0.6000000238418579,-41.20000076293945,-30.899999618530273,51.50349561970975,,903d185fccf839df
1494777584585,-0.10000000149011612,-41.20000076293945,-30.80000114440918,51.44016076142127,,903d185fccf839df
1494777584626,0.30000001192092896,-41.10000228881836,-30.600000381469727,51.24119681924321,,903d185fccf839df
1494777584646,0.5,-41.10000228881836,-30.5,51.18310468385173,,903d185fccf839df
1494777584694,0.9000000357627869,-40.900001525878906,-30.30000114440918,50.908842734997194,,903d185fccf839df
1494777584734,1.100000023841858,-40.70000076293945,-30.399999618530273,50.81200729637992,,903d185fccf839df
1494777584778,1.2000000476837158,-40.400001525878906,-30.600000381469727,50.694774905249744,,903d185fccf839df
1494777584814,1.100000023841858,-40.29999923706055,-30.80000114440918,50.73401266943167,,903d185fccf839df
1494777584854,0.9000000357627869,-40.10000228881836,-30.899999618530273,50.632303220933174,,903d185fccf839df
1494777584905,0.699999988079071,-39.79999923706055,-31.100000381469727,50.51474971673697,,903d185fccf839df
1494777584947,0.4000000059604645,-39.70000076293945,-31.100000381469727,50.432728558691,,903d185fccf839df
1494777584965,0.30000001192092896,-39.70000076293945,-31.200000762939453,50.49376348986837,,903d185fccf839df
1494777585026,0,-39.60000228881836,-31.200000762939453,50.41428586944937,,903d185fccf839df
1494777585055,-0.20000000298023224,-39.60000228881836,-31,50.29115385684476,,903d185fccf839df
1494777585096,-0.6000000238418579,-39.60000228881836,-30.700000762939453,50.10998111687767,,903d185fccf839df
1494777585149,-1,-39.79999923706055,-30.5,50.152666100539335,,903d185fccf839df
1494777585195,-1.399999976158142,-40,-30.700000762939453,50.44254207698566,,903d185fccf839df
1494777585385,-5.300000190734863,-39.60000228881836,-33.10000228881836,51.88314047676578,,903d185fccf839df
1494777585414,-6,-39,-33.5,51.761472158353456,,903d185fccf839df
1494777585435,-8.100000381469727,-38.70000076293945,-34.10000228881836,52.21216575071725,,903d185fccf839df
1494777585488,-10.300000190734863,-38.29999923706055,-35.10000228881836,52.962156568453175,,903d185fccf839df
1494777585575,-16.80000114440918,-36,-30.399999618530273,50.02399448678666,,903d185fccf839df
1494777585609,-19,-36.60000228881836,-29.600000381469727,50.761404776106716,,903d185fccf839df
1494777585705,-26,-35,-20.600000381469727,48.22198685111534,,903d185fccf839df
1494777585734,-27.80000114440918,-34.20000076293945,-17.600000381469727,47.457771885168476,,903d185fccf839df
1494777585774,-29.5,-33.5,-16.700000762939453,47.6591021175225,,903d185fccf839df
1494777585807,-31.399999618530273,-32.10000228881836,-15.300000190734863,47.439014837833426,,903d185fccf839df
1494777585874,-34.79999923706055,-29.80000114440918,-8.199999809265137,46.54374237121954,,903d185fccf839df
1494777585894,-35.60000228881836,-29,-7.400000095367432,46.50935507570606,,903d185fccf839df
1494777585936,-37.5,-25.399999618530273,-3,45.39173904076083,,903d185fccf839df
1494777585974,-38.900001525878906,-23.5,0.10000000149011612,45.44744308548634,,903d185fccf839df
1494777586014,-41.20000076293945,-18.899999618530273,3.299999952316284,45.448212883690914,,903d185fccf839df
1494777586046,-41.70000076293945,-14.199999809265137,7.599999904632568,44.702237218730104,,903d185fccf839df
1494777586095,-41.900001525878906,-10,10.5,44.33802101381922,,903d185fccf839df
1494777586138,-42.10000228881836,-4.599999904632568,10.199999809265137,43.56156734305534,,903d185fccf839df
1494777586174,-42.5,0.4000000059604645,9.40000057220459,43.5289559747425,,903d185fccf839df
1494777586206,-41.400001525878906,3.700000047683716,10.5,42.870736913912154,,903d185fccf839df
1494777586274,-38.900001525878906,10.90000057220459,9.199999809265137,41.43259701267643,,903d185fccf839df
1494777586287,-39.20000076293945,11.5,11,42.307091777247436,,903d185fccf839df
1494777586345,-36.10000228881836,15.600000381469727,12,41.116544370207784,,903d185fccf839df
1494777586376,-33.5,17.700000762939453,12.90000057220459,40.02436830211563,,903d185fccf839df
1494777586405,-30.30000114440918,20.80000114440918,14.40000057220459,39.472650644791784,,903d185fccf839df
1494777586454,-22,27.200000762939453,15.5,38.26342936611235,,903d185fccf839df
1494777586475,-16.80000114440918,29.200000762939453,15.90000057220459,37.25171242688518,,903d185fccf839df
1494777586545,-4.200000286102295,35.29999923706055,9.90000057220459,36.901761188191045,,903d185fccf839df
