timestamp, latitude, longitude, accuracy, UUID 
1494777683000,48.1578409,11.5662513,8,,903d185fccf839df
1494777684000,48.1578305,11.5662461,12,,903d185fccf839df
1494777685000,48.1577984,11.5662326,8,,903d185fccf839df
1494777686000,48.157761,11.566235,12,,903d185fccf839df
1494777687000,48.1577247,11.5662665,12,,903d185fccf839df
1494777688000,48.1576942,11.5663008,12,,903d185fccf839df
1494777689000,48.1576865,11.5663097,12,,903d185fccf839df
1494777690000,48.1576748,11.5663212,12,,903d185fccf839df
1494777691000,48.157645,11.5663277,12,,903d185fccf839df
1494777692000,48.157632,11.5663282,16,,903d185fccf839df
1494777693000,48.1576177,11.5663312,16,,903d185fccf839df
1494777694000,48.1576065,11.5663337,8,,903d185fccf839df
1494777695000,48.1575967,11.566335,12,,903d185fccf839df
1494777696000,48.1575618,11.5663226,12,,903d185fccf839df
1494777697000,48.1575506,11.5663253,12,,903d185fccf839df
1494777698000,48.157539,11.5663261,16,,903d185fccf839df
1494777699000,48.1575239,11.5663256,8,,903d185fccf839df
1494777700000,48.157489,11.5663282,12,,903d185fccf839df
1494777701000,48.1574802,11.5663268,12,,903d185fccf839df
1494777702000,48.1574801,11.5663268,12,,903d185fccf839df
1494777703000,48.1574738,11.5663251,12,,903d185fccf839df
1494777704000,48.1574738,11.5663251,12,,903d185fccf839df
1494777705000,48.1574628,11.5663259,8,,903d185fccf839df
1494777706000,48.1574435,11.5663283,6,,903d185fccf839df
1494777707000,48.1574046,11.5663339,6,,903d185fccf839df
1494777708000,48.1573714,11.56635,8,,903d185fccf839df
1494777709000,48.1573714,11.56635,12,,903d185fccf839df
1494777710000,48.1573714,11.56635,8,,903d185fccf839df
1494777711000,48.1573714,11.56635,12,,903d185fccf839df
1494777712000,48.1573714,11.56635,8,,903d185fccf839df
1494777713000,48.1573718,11.566339,16,,903d185fccf839df
1494777714000,48.1573713,11.5663296,8,,903d185fccf839df
1494777715000,48.15737,11.5663238,16,,903d185fccf839df
1494777716000,48.1573679,11.5663188,8,,903d185fccf839df
1494777717000,48.1573628,11.5663198,12,,903d185fccf839df
1494777718000,48.1573567,11.5663244,16,,903d185fccf839df
1494777719000,48.1573513,11.5663316,16,,903d185fccf839df
1494777720000,48.1573472,11.5663407,16,,903d185fccf839df
1494777721000,48.1573422,11.5663469,16,,903d185fccf839df
1494777722000,48.1573358,11.5663525,8,,903d185fccf839df
1494777723000,48.157313,11.5663838,16,,903d185fccf839df
1494777724000,48.1572941,11.5664221,16,,903d185fccf839df
1494777725000,48.1572942,11.5664222,12,,903d185fccf839df
1494777726000,48.1572885,11.5664342,16,,903d185fccf839df
1494777727000,48.1572837,11.5664455,16,,903d185fccf839df
1494777728000,48.1572702,11.5664956,12,,903d185fccf839df
1494777729000,48.1572725,11.5665477,16,,903d185fccf839df
1494777730000,48.1572661,11.5666012,12,,903d185fccf839df
1494777731000,48.1572571,11.5666539,12,,903d185fccf839df
1494777732000,48.1572571,11.5666539,12,,903d185fccf839df
1494777733000,48.1572571,11.5666539,12,,903d185fccf839df
1494777734000,48.1572571,11.5666539,24,,903d185fccf839df
1494777735000,48.1572514,11.5666858,16,,903d185fccf839df
1494777736000,48.1572486,11.5667133,16,,903d185fccf839df
1494777737000,48.1572542,11.5667708,12,,903d185fccf839df
1494777738000,48.1572558,11.5667876,12,,903d185fccf839df
1494777739000,48.1572683,11.5668316,12,,903d185fccf839df
1494777740000,48.157272,11.5668388,8,,903d185fccf839df
1494777741000,48.1572744,11.5668387,12,,903d185fccf839df
1494777742000,48.1572795,11.5668448,12,,903d185fccf839df
1494777743000,48.1572905,11.5668471,6,,903d185fccf839df
1494777744000,48.157327,11.5668495,8,,903d185fccf839df
1494777745000,48.157364,11.5668448,12,,903d185fccf839df
1494777746000,48.1573702,11.5668458,12,,903d185fccf839df
1494777747000,48.1573744,11.566843,16,,903d185fccf839df
1494777748000,48.1573744,11.566843,16,,903d185fccf839df
1494777749000,48.15738,11.5668437,16,,903d185fccf839df
1494777750000,48.1573858,11.5668462,16,,903d185fccf839df
1494777751000,48.1573858,11.5668462,24,,903d185fccf839df
1494777752000,48.1573858,11.5668462,24,,903d185fccf839df
1494777753000,48.1573858,11.5668462,16,,903d185fccf839df
1494777754000,48.1573858,11.5668462,24,,903d185fccf839df
1494777768175,48.1575064,11.5664742,21.191999435424805,,903d185fccf839df
1494777772861,48.1575163,11.5663772,15.12600040435791,,903d185fccf839df
1494777777892,48.1575198,11.5663424,12.23900032043457,,903d185fccf839df
1494777782948,48.1575216,11.566325,10.503999710083008,,903d185fccf839df
1494777788056,48.1574535,11.566607,20.54199981689453,,903d185fccf839df
1494777793082,48.1574535,11.566607,20.566999435424805,,903d185fccf839df
1494777800388,48.1574862,11.5666719,19.343000411987305,,903d185fccf839df
1494777805384,48.157519,11.5667369,20.084999084472656,,903d185fccf839df
1494777810434,48.1574862,11.5666719,19.454999923706055,,903d185fccf839df
1494777815572,48.1574862,11.5666719,19.486000061035156,,903d185fccf839df
1494777818928,48.1574862,11.5666719,19.510000228881836,,903d185fccf839df
