timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1494605042420,6.700000286102295,-6.5,-33.60000228881836,34.872628353516326,,903d185fccf839df
1494605042751,4.5,-3.6000001430511475,-36.79999923706055,37.248489784502624,,903d185fccf839df
1494605042809,3.9000000953674316,-2.700000047683716,-37.70000076293945,37.99723727447841,,903d185fccf839df
1494605042879,3.1000001430511475,-1.8000000715255737,-38.60000228881836,38.76609608841767,,903d185fccf839df
1494605042898,2.9000000953674316,-1.5,-38.70000076293945,38.83748272323592,,903d185fccf839df
1494605042961,2.5,-0.800000011920929,-39,39.08823352423718,,903d185fccf839df
1494605043039,2.5,-0.4000000059604645,-38.70000076293945,38.782728932965604,,903d185fccf839df
1494605043080,2.700000047683716,-0.9000000357627869,-38.5,38.60505148941883,,903d185fccf839df
1494605043100,2.799999952316284,-1.100000023841858,-38.29999923706055,38.417963146059975,,903d185fccf839df
1494605043155,3.200000047683716,-1.600000023841858,-38.10000228881836,38.26761333553711,,903d185fccf839df
1494605043189,3.4000000953674316,-2.1000001430511475,-38,38.20955379510082,,903d185fccf839df
1494605043224,3.5,-2.5,-37.900001525878906,38.14328454983917,,903d185fccf839df
1494605043291,3.6000001430511475,-3.5,-37.900001525878906,38.231141197220644,,903d185fccf839df
1494605043309,3.6000001430511475,-3.799999952316284,-38,38.35883210646806,,903d185fccf839df
1494605043355,3.6000001430511475,-4.200000286102295,-38,38.4005208844381,,903d185fccf839df
1494605043393,3.4000000953674316,-4.300000190734863,-38.10000228881836,38.49233990796443,,903d185fccf839df
1494605043418,3.200000047683716,-4.400000095367432,-38.10000228881836,38.48649413531105,,903d185fccf839df
1494605043449,3.1000001430511475,-4.5,-38.20000076293945,38.5888599587373,,903d185fccf839df
1494605043499,2.799999952316284,-4.5,-38.20000076293945,38.56591904752742,,903d185fccf839df
1494605043560,2.4000000953674316,-4.300000190734863,-38.5,38.813657414721284,,903d185fccf839df
1494605043598,2,-4,-38.5,38.75886995256699,,903d185fccf839df
1494605043634,1.7000000476837158,-3.9000000953674316,-38.5,38.73435169325447,,903d185fccf839df
