timestamp, heading, UUID 
1493659599405,13.124215126037598,,903d185fccf839df
1493659599525,9.670214653015137,,903d185fccf839df
1493659599586,7.6204328536987305,,903d185fccf839df
1493659599653,3.7313592433929443,,903d185fccf839df
1493659599756,353.2923278808594,,903d185fccf839df
1493659599847,342.7539978027344,,903d185fccf839df
1493659599964,320.37933349609375,,903d185fccf839df
1493659600034,312.70635986328125,,903d185fccf839df
1493659600135,301.8888854980469,,903d185fccf839df
1493659600234,299.5960998535156,,903d185fccf839df
1493659600294,291.734130859375,,903d185fccf839df
1493659600364,271.77056884765625,,903d185fccf839df
1493659600404,268.9833984375,,903d185fccf839df
1493659600534,261.26318359375,,903d185fccf839df
1493659600715,248.35476684570312,,903d185fccf839df
1493659600783,231.00466918945312,,903d185fccf839df
1493659600803,231.40048217773438,,903d185fccf839df
1493659600995,232.3011474609375,,903d185fccf839df
1493659601045,223.80274963378906,,903d185fccf839df
1493659601097,222.77305603027344,,903d185fccf839df
1493659601167,221.75045776367188,,903d185fccf839df
1493659601223,217.0894317626953,,903d185fccf839df
1493659601294,205.75631713867188,,903d185fccf839df
1493659601395,211.5836181640625,,903d185fccf839df
1493659601544,211.15899658203125,,903d185fccf839df
1493659601604,212.32215881347656,,903d185fccf839df
1493659601666,216.45904541015625,,903d185fccf839df
1493659601743,218.4604034423828,,903d185fccf839df
1493659601835,208.5660858154297,,903d185fccf839df
1493659601894,207.18130493164062,,903d185fccf839df
1493659601943,206.7828369140625,,903d185fccf839df
1493659601993,198.91943359375,,903d185fccf839df
1493659602025,194.2428436279297,,903d185fccf839df
1493659602043,191.54588317871094,,903d185fccf839df
1493659602063,189.47218322753906,,903d185fccf839df
1493659602075,188.61033630371094,,903d185fccf839df
1493659602083,187.8422393798828,,903d185fccf839df
1493659602093,187.21914672851562,,903d185fccf839df
1493659602113,186.47715759277344,,903d185fccf839df
1493659602124,186.37286376953125,,903d185fccf839df
1493659602134,186.36849975585938,,903d185fccf839df
1493659602143,186.41421508789062,,903d185fccf839df
1493659602163,186.51080322265625,,903d185fccf839df
1493659602183,186.67835998535156,,903d185fccf839df
1493659602194,186.8189697265625,,903d185fccf839df
1493659602213,187.13575744628906,,903d185fccf839df
1493659602223,187.283447265625,,903d185fccf839df
1493659602233,187.43246459960938,,903d185fccf839df
1493659602244,187.60693359375,,903d185fccf839df
1493659602263,187.99644470214844,,903d185fccf839df
1493659602273,188.35064697265625,,903d185fccf839df
1493659602283,188.93666076660156,,903d185fccf839df
1493659602294,189.86195373535156,,903d185fccf839df
1493659602323,191.99285888671875,,903d185fccf839df
1493659602333,190.34718322753906,,903d185fccf839df
1493659602345,187.6724395751953,,903d185fccf839df
1493659602363,182.554931640625,,903d185fccf839df
1493659602373,180.923583984375,,903d185fccf839df
1493659602383,181.43148803710938,,903d185fccf839df
1493659602393,187.78660583496094,,903d185fccf839df
1493659602413,222.3628692626953,,903d185fccf839df
1493659602423,232.85708618164062,,903d185fccf839df
1493659602434,237.25460815429688,,903d185fccf839df
1493659602443,235.07516479492188,,903d185fccf839df
1493659602453,226.0702362060547,,903d185fccf839df
1493659602463,213.29278564453125,,903d185fccf839df
1493659602473,205.8748016357422,,903d185fccf839df
1493659602483,198.37655639648438,,903d185fccf839df
1493659602494,192.70034790039062,,903d185fccf839df
1493659602503,189.4971160888672,,903d185fccf839df
1493659602513,188.3207244873047,,903d185fccf839df
1493659602533,188.61375427246094,,903d185fccf839df
1493659602543,189.2211151123047,,903d185fccf839df
1493659602554,189.99557495117188,,903d185fccf839df
1493659602563,190.9889678955078,,903d185fccf839df
1493659602573,192.43380737304688,,903d185fccf839df
1493659602583,194.5958709716797,,903d185fccf839df
1493659602593,197.07546997070312,,903d185fccf839df
1493659602623,202.23052978515625,,903d185fccf839df
1493659602635,202.650390625,,903d185fccf839df
1493659602653,201.13983154296875,,903d185fccf839df
1493659602663,198.9569549560547,,903d185fccf839df
1493659602674,196.09376525878906,,903d185fccf839df
1493659602683,193.06690979003906,,903d185fccf839df
1493659602693,190.2885284423828,,903d185fccf839df
1493659602713,186.76194763183594,,903d185fccf839df
1493659602723,186.067138671875,,903d185fccf839df
1493659602734,185.91896057128906,,903d185fccf839df
1493659602743,186.18199157714844,,903d185fccf839df
1493659602753,186.67758178710938,,903d185fccf839df
1493659602763,187.21311950683594,,903d185fccf839df
1493659602773,187.58395385742188,,903d185fccf839df
1493659602783,187.4606475830078,,903d185fccf839df
1493659602794,186.64437866210938,,903d185fccf839df
1493659602803,185.1588897705078,,903d185fccf839df
1493659602813,183.0882568359375,,903d185fccf839df
1493659602823,180.53988647460938,,903d185fccf839df
1493659602833,177.59066772460938,,903d185fccf839df
1493659602843,174.2035369873047,,903d185fccf839df
1493659602854,170.6942901611328,,903d185fccf839df
1493659602863,167.70140075683594,,903d185fccf839df
1493659602873,165.00518798828125,,903d185fccf839df
1493659602883,162.6892547607422,,903d185fccf839df
1493659602893,160.6712646484375,,903d185fccf839df
1493659602913,157.15013122558594,,903d185fccf839df
1493659602923,156.01458740234375,,903d185fccf839df
1493659602943,155.2711181640625,,903d185fccf839df
1493659602953,155.83749389648438,,903d185fccf839df
1493659602963,157.69447326660156,,903d185fccf839df
1493659602974,161.00131225585938,,903d185fccf839df
1493659602983,164.86337280273438,,903d185fccf839df
1493659602993,168.50973510742188,,903d185fccf839df
1493659603013,175.30770874023438,,903d185fccf839df
1493659603023,178.7125244140625,,903d185fccf839df
1493659603036,181.8174285888672,,903d185fccf839df
1493659603043,183.94151306152344,,903d185fccf839df
1493659603073,185.6819610595703,,903d185fccf839df
1493659603083,185.67665100097656,,903d185fccf839df
1493659603094,185.42906188964844,,903d185fccf839df
1493659603124,185.6507110595703,,903d185fccf839df
1493659603143,186.27940368652344,,903d185fccf839df
1493659603163,185.21913146972656,,903d185fccf839df
1493659603183,184.4680633544922,,903d185fccf839df
1493659603204,185.838623046875,,903d185fccf839df
1493659603243,196.71099853515625,,903d185fccf839df
1493659603263,207.0396728515625,,903d185fccf839df
1493659603283,217.0476531982422,,903d185fccf839df
1493659603293,221.84878540039062,,903d185fccf839df
1493659603334,230.00059509277344,,903d185fccf839df
1493659603343,227.61831665039062,,903d185fccf839df
1493659603353,217.54302978515625,,903d185fccf839df
1493659603363,200.42752075195312,,903d185fccf839df
1493659603373,188.4539337158203,,903d185fccf839df
1493659603383,178.2767333984375,,903d185fccf839df
1493659603413,165.1674346923828,,903d185fccf839df
1493659603423,164.881103515625,,903d185fccf839df
1493659603433,165.7669219970703,,903d185fccf839df
1493659603443,167.4197998046875,,903d185fccf839df
1493659603454,169.36358642578125,,903d185fccf839df
1493659603463,171.00440979003906,,903d185fccf839df
1493659603473,171.74246215820312,,903d185fccf839df
1493659603483,171.95155334472656,,903d185fccf839df
1493659603493,173.15646362304688,,903d185fccf839df
1493659603514,179.82691955566406,,903d185fccf839df
1493659603523,182.32730102539062,,903d185fccf839df
1493659603533,183.23704528808594,,903d185fccf839df
1493659603543,183.42718505859375,,903d185fccf839df
1493659603563,189.12057495117188,,903d185fccf839df
1493659603575,199.1492919921875,,903d185fccf839df
1493659603583,216.6352996826172,,903d185fccf839df
1493659603594,228.94134521484375,,903d185fccf839df
1493659603623,224.70697021484375,,903d185fccf839df
1493659603634,215.3706817626953,,903d185fccf839df
