timestamp, light1, light2, light3, UUID 
1493659599375,319,7327,319,,903d185fccf839df
1493659599375,319,7327,319,,903d185fccf839df
1493659599375,319,7327,319,,903d185fccf839df
1493659599554,348,7174,348,,903d185fccf839df
1493659599554,348,7174,348,,903d185fccf839df
1493659599554,348,7174,348,,903d185fccf839df
1493659599554,348,7174,348,,903d185fccf839df
1493659599734,330,7239,330,,903d185fccf839df
1493659599734,330,7239,330,,903d185fccf839df
1493659599734,330,7239,330,,903d185fccf839df
1493659599914,145,7193,145,,903d185fccf839df
1493659599914,145,7193,145,,903d185fccf839df
1493659599914,145,7193,145,,903d185fccf839df
1493659599914,145,7193,145,,903d185fccf839df
1493659600099,3,5366,3,,903d185fccf839df
1493659600099,3,5366,3,,903d185fccf839df
1493659600099,3,5366,3,,903d185fccf839df
1493659600099,3,5366,3,,903d185fccf839df
1493659600274,1,9054,1,,903d185fccf839df
1493659600274,1,9054,1,,903d185fccf839df
1493659600274,1,9054,1,,903d185fccf839df
1493659600454,0,1678,0,,903d185fccf839df
1493659600454,0,1678,0,,903d185fccf839df
1493659600634,0,1678,0,,903d185fccf839df
1493659600634,0,1678,0,,903d185fccf839df
1493659600816,0,1678,0,,903d185fccf839df
1493659600994,0,1678,0,,903d185fccf839df
1493659600994,0,1678,0,,903d185fccf839df
1493659600994,0,1678,0,,903d185fccf839df
1493659600994,0,1678,0,,903d185fccf839df
1493659601185,0,1678,0,,903d185fccf839df
1493659601185,0,1678,0,,903d185fccf839df
1493659601185,0,1678,0,,903d185fccf839df
1493659601356,0,1678,0,,903d185fccf839df
1493659601356,0,1678,0,,903d185fccf839df
1493659601356,0,1678,0,,903d185fccf839df
1493659601541,0,1678,0,,903d185fccf839df
1493659601541,0,1678,0,,903d185fccf839df
1493659601541,0,1678,0,,903d185fccf839df
1493659601715,0,1678,0,,903d185fccf839df
1493659601715,0,1678,0,,903d185fccf839df
1493659601715,0,1678,0,,903d185fccf839df
1493659601715,0,1678,0,,903d185fccf839df
1493659601894,0,1678,0,,903d185fccf839df
1493659601894,0,1678,0,,903d185fccf839df
1493659601894,0,1678,0,,903d185fccf839df
1493659601894,0,1678,0,,903d185fccf839df
1493659602075,0,1678,0,,903d185fccf839df
1493659602075,0,1678,0,,903d185fccf839df
1493659602075,0,1678,0,,903d185fccf839df
1493659602075,0,1678,0,,903d185fccf839df
1493659602254,0,1678,0,,903d185fccf839df
1493659602254,0,1678,0,,903d185fccf839df
1493659602254,0,1678,0,,903d185fccf839df
1493659602434,0,1678,0,,903d185fccf839df
1493659602434,0,1678,0,,903d185fccf839df
1493659602434,0,1678,0,,903d185fccf839df
1493659602434,0,1678,0,,903d185fccf839df
1493659602614,0,1678,0,,903d185fccf839df
1493659602614,0,1678,0,,903d185fccf839df
1493659602614,0,1678,0,,903d185fccf839df
1493659602794,0,1678,0,,903d185fccf839df
1493659602794,0,1678,0,,903d185fccf839df
1493659602794,0,1678,0,,903d185fccf839df
1493659602794,0,1678,0,,903d185fccf839df
1493659602974,0,1678,0,,903d185fccf839df
1493659602974,0,1678,0,,903d185fccf839df
1493659602974,0,1678,0,,903d185fccf839df
1493659602974,0,1678,0,,903d185fccf839df
1493659603154,0,1678,0,,903d185fccf839df
1493659603154,0,1678,0,,903d185fccf839df
1493659603154,0,1678,0,,903d185fccf839df
1493659603334,0,1678,0,,903d185fccf839df
1493659603334,0,1678,0,,903d185fccf839df
1493659603334,0,1678,0,,903d185fccf839df
1493659603334,0,1678,0,,903d185fccf839df
1493659603514,0,1678,0,,903d185fccf839df
1493659603514,0,1678,0,,903d185fccf839df
1493659603514,0,1678,0,,903d185fccf839df
1493659603693,0,1678,0,,903d185fccf839df
1493659603693,0,1678,0,,903d185fccf839df
1493659603693,0,1678,0,,903d185fccf839df
1493659603693,0,1678,0,,903d185fccf839df
1493659603873,0,1678,0,,903d185fccf839df
1493659603873,0,1678,0,,903d185fccf839df
1493659603873,0,1678,0,,903d185fccf839df
1493659603873,0,1678,0,,903d185fccf839df
1493659604054,0,1678,0,,903d185fccf839df
1493659604054,0,1678,0,,903d185fccf839df
1493659604054,0,1678,0,,903d185fccf839df
1493659604234,0,1678,0,,903d185fccf839df
1493659604234,0,1678,0,,903d185fccf839df
1493659604234,0,1678,0,,903d185fccf839df
1493659604417,0,1678,0,,903d185fccf839df
1493659604417,0,1678,0,,903d185fccf839df
1493659604417,0,1678,0,,903d185fccf839df
1493659604417,0,1678,0,,903d185fccf839df
1493659604594,0,1678,0,,903d185fccf839df
1493659604594,0,1678,0,,903d185fccf839df
1493659604774,0,1678,0,,903d185fccf839df
1493659604774,0,1678,0,,903d185fccf839df
1493659604774,0,1678,0,,903d185fccf839df
1493659604774,0,1678,0,,903d185fccf839df
1493659604955,0,1678,0,,903d185fccf839df
1493659604955,0,1678,0,,903d185fccf839df
1493659604955,0,1678,0,,903d185fccf839df
1493659604955,0,1678,0,,903d185fccf839df
1493659605134,0,1678,0,,903d185fccf839df
1493659605134,0,1678,0,,903d185fccf839df
1493659605134,0,1678,0,,903d185fccf839df
1493659605314,0,1678,0,,903d185fccf839df
1493659605314,0,1678,0,,903d185fccf839df
1493659605314,0,1678,0,,903d185fccf839df
1493659605494,0,1678,0,,903d185fccf839df
1493659605494,0,1678,0,,903d185fccf839df
1493659605494,0,1678,0,,903d185fccf839df
1493659605494,0,1678,0,,903d185fccf839df
1493659605675,0,1678,0,,903d185fccf839df
1493659605675,0,1678,0,,903d185fccf839df
1493659605675,0,1678,0,,903d185fccf839df
1493659605675,0,1678,0,,903d185fccf839df
1493659605854,0,1678,0,,903d185fccf839df
1493659605854,0,1678,0,,903d185fccf839df
1493659605854,0,1678,0,,903d185fccf839df
1493659606034,0,1678,0,,903d185fccf839df
1493659606034,0,1678,0,,903d185fccf839df
1493659606034,0,1678,0,,903d185fccf839df
1493659606034,0,1678,0,,903d185fccf839df
1493659606214,0,1678,0,,903d185fccf839df
1493659606214,0,1678,0,,903d185fccf839df
1493659606214,0,1678,0,,903d185fccf839df
1493659606394,0,1678,0,,903d185fccf839df
1493659606394,0,1678,0,,903d185fccf839df
1493659606394,0,1678,0,,903d185fccf839df
1493659606394,0,1678,0,,903d185fccf839df
1493659606574,0,1678,0,,903d185fccf839df
1493659606574,0,1678,0,,903d185fccf839df
1493659606574,0,1678,0,,903d185fccf839df
1493659606574,0,1678,0,,903d185fccf839df
1493659606756,0,1678,0,,903d185fccf839df
1493659606756,0,1678,0,,903d185fccf839df
1493659606756,0,1678,0,,903d185fccf839df
1493659606934,0,1678,0,,903d185fccf839df
1493659606934,0,1678,0,,903d185fccf839df
1493659606934,0,1678,0,,903d185fccf839df
1493659606934,0,1678,0,,903d185fccf839df
1493659607114,0,1678,0,,903d185fccf839df
1493659607114,0,1678,0,,903d185fccf839df
1493659607114,0,1678,0,,903d185fccf839df
1493659607294,0,1678,0,,903d185fccf839df
1493659607294,0,1678,0,,903d185fccf839df
1493659607294,0,1678,0,,903d185fccf839df
1493659607294,0,1678,0,,903d185fccf839df
1493659607474,0,1678,0,,903d185fccf839df
1493659607474,0,1678,0,,903d185fccf839df
1493659607474,0,1678,0,,903d185fccf839df
1493659607474,0,1678,0,,903d185fccf839df
1493659607654,0,1678,0,,903d185fccf839df
1493659607654,0,1678,0,,903d185fccf839df
1493659607654,0,1678,0,,903d185fccf839df
1493659607834,0,1678,0,,903d185fccf839df
1493659607834,0,1678,0,,903d185fccf839df
1493659607834,0,1678,0,,903d185fccf839df
1493659607834,0,1678,0,,903d185fccf839df
1493659608014,0,1678,0,,903d185fccf839df
1493659608014,0,1678,0,,903d185fccf839df
1493659608014,0,1678,0,,903d185fccf839df
1493659608194,0,1678,0,,903d185fccf839df
1493659608194,0,1678,0,,903d185fccf839df
1493659608194,0,1678,0,,903d185fccf839df
1493659608194,0,1678,0,,903d185fccf839df
1493659608374,0,1678,0,,903d185fccf839df
1493659608374,0,1678,0,,903d185fccf839df
1493659608374,0,1678,0,,903d185fccf839df
1493659608374,0,1678,0,,903d185fccf839df
1493659608554,0,1678,0,,903d185fccf839df
1493659608554,0,1678,0,,903d185fccf839df
1493659608554,0,1678,0,,903d185fccf839df
1493659608734,0,1678,0,,903d185fccf839df
1493659608734,0,1678,0,,903d185fccf839df
1493659608734,0,1678,0,,903d185fccf839df
1493659608734,0,1678,0,,903d185fccf839df
1493659608914,0,1678,0,,903d185fccf839df
1493659608914,0,1678,0,,903d185fccf839df
1493659608914,0,1678,0,,903d185fccf839df
1493659609094,0,1678,0,,903d185fccf839df
1493659609094,0,1678,0,,903d185fccf839df
1493659609094,0,1678,0,,903d185fccf839df
1493659609094,0,1678,0,,903d185fccf839df
1493659609274,0,1678,0,,903d185fccf839df
1493659609274,0,1678,0,,903d185fccf839df
1493659609274,0,1678,0,,903d185fccf839df
1493659609274,0,1678,0,,903d185fccf839df
1493659609455,0,1678,0,,903d185fccf839df
1493659609455,0,1678,0,,903d185fccf839df
1493659609455,0,1678,0,,903d185fccf839df
1493659609634,0,1678,0,,903d185fccf839df
1493659609634,0,1678,0,,903d185fccf839df
1493659609634,0,1678,0,,903d185fccf839df
1493659609816,0,1678,0,,903d185fccf839df
1493659609816,0,1678,0,,903d185fccf839df
1493659609816,0,1678,0,,903d185fccf839df
1493659609816,0,1678,0,,903d185fccf839df
1493659609994,0,1678,0,,903d185fccf839df
1493659609994,0,1678,0,,903d185fccf839df
1493659609994,0,1678,0,,903d185fccf839df
