timestamp, pressure, UUID 
1493659599196,952.16162109375,903d185fccf839df
1493659599377,952.154052734375,903d185fccf839df
1493659599555,952.15625,903d185fccf839df
1493659599735,952.1533203125,903d185fccf839df
1493659599915,952.142578125,903d185fccf839df
1493659600101,952.150390625,903d185fccf839df
1493659600274,952.151611328125,903d185fccf839df
1493659600455,952.1484375,903d185fccf839df
1493659600635,952.142822265625,903d185fccf839df
1493659600824,952.163818359375,903d185fccf839df
1493659600995,952.165771484375,903d185fccf839df
1493659601186,952.17578125,903d185fccf839df
1493659601357,952.171630859375,903d185fccf839df
1493659601542,952.17626953125,903d185fccf839df
1493659601716,952.16796875,903d185fccf839df
1493659601894,952.171630859375,903d185fccf839df
1493659602076,952.161376953125,903d185fccf839df
1493659602254,952.15185546875,903d185fccf839df
1493659602434,952.16015625,903d185fccf839df
1493659602615,952.165283203125,903d185fccf839df
1493659602794,952.176513671875,903d185fccf839df
1493659602974,952.199462890625,903d185fccf839df
1493659603154,952.203369140625,903d185fccf839df
1493659603334,952.220703125,903d185fccf839df
1493659603514,952.2431640625,903d185fccf839df
1493659603694,952.23046875,903d185fccf839df
1493659603874,952.21826171875,903d185fccf839df
1493659604054,952.212890625,903d185fccf839df
1493659604234,952.21142578125,903d185fccf839df
1493659604418,952.22021484375,903d185fccf839df
1493659604596,952.228515625,903d185fccf839df
1493659604776,952.19140625,903d185fccf839df
1493659604955,952.17822265625,903d185fccf839df
1493659605135,952.18310546875,903d185fccf839df
1493659605315,952.173583984375,903d185fccf839df
1493659605495,952.195556640625,903d185fccf839df
1493659605676,952.22216796875,903d185fccf839df
1493659605854,952.174072265625,903d185fccf839df
1493659606034,952.173095703125,903d185fccf839df
1493659606214,952.191650390625,903d185fccf839df
1493659606394,952.201171875,903d185fccf839df
1493659606575,952.245361328125,903d185fccf839df
1493659606758,952.248779296875,903d185fccf839df
1493659606934,952.182861328125,903d185fccf839df
1493659607114,952.169921875,903d185fccf839df
1493659607295,952.1904296875,903d185fccf839df
1493659607474,952.198974609375,903d185fccf839df
1493659607654,952.21533203125,903d185fccf839df
1493659607834,952.1953125,903d185fccf839df
1493659608014,952.120849609375,903d185fccf839df
1493659608194,952.1328125,903d185fccf839df
1493659608374,952.1494140625,903d185fccf839df
1493659608555,952.143310546875,903d185fccf839df
1493659608734,952.15625,903d185fccf839df
1493659608914,952.146728515625,903d185fccf839df
1493659609094,952.107666015625,903d185fccf839df
1493659609274,952.119384765625,903d185fccf839df
